date,line_number,metric_abb,metric,value,year
2023-08-01,2,mdu,Média dos Dias Úteis,667,2023
2023-08-01,2,msa,Média dos Sábados,329,2023
2023-08-01,2,mdo,Média dos Domingos,195,2023
2023-08-01,2,max,Máxima Diária,703,2023
2023-08-01,3,total,Total,28613,2023
2023-08-01,3,mdu,Média dos Dias Úteis,1063,2023
2023-08-01,3,msa,Média dos Sábados,669,2023
2023-08-01,3,mdo,Média dos Domingos,374,2023
2023-08-01,3,max,Máxima Diária,1111,2023
2023-08-01,15,total,Total,3257,2023
2023-08-01,15,mdu,Média dos Dias Úteis,124,2023
2023-08-01,15,msa,Média dos Sábados,66,2023
2023-08-01,15,mdo,Média dos Domingos,36,2023
2023-08-01,15,max,Máxima Diária,131,2023
2023-08-01,NA,total,Total,74094,2023
2023-08-01,NA,mdu,Média dos Dias Úteis,3031,2023
2023-08-01,NA,msa,Média dos Sábados,1760,2023
2023-08-01,NA,mdo,Média dos Domingos,1044,2023
2023-08-01,NA,max,Máxima Diária,3132,2023
2023-09-01,1,total,Total,27791,2023
2023-09-01,1,mdu,Média dos Dias Úteis,1124,2023
2023-09-01,1,msa,Média dos Sábados,690,2023
2023-09-01,1,mdo,Média dos Domingos,400,2023
2023-09-01,1,max,Máxima Diária,1174,2023
2023-09-01,2,total,Total,16148,2023
2023-09-01,2,mdu,Média dos Dias Úteis,682,2023
2023-09-01,2,msa,Média dos Sábados,333,2023
2023-09-01,2,mdo,Média dos Domingos,208,2023
2023-09-01,2,max,Máxima Diária,704,2023
2023-09-01,3,total,Total,27103,2023
2023-09-01,3,mdu,Média dos Dias Úteis,1097,2023
2023-09-01,3,msa,Média dos Sábados,671,2023
2023-09-01,3,mdo,Média dos Domingos,398,2023
2023-09-01,3,max,Máxima Diária,1130,2023
2023-09-01,15,total,Total,3052,2023
2023-09-01,15,mdu,Média dos Dias Úteis,128,2023
2023-09-01,15,msa,Média dos Sábados,66,2023
2023-09-01,15,mdo,Média dos Domingos,38,2023
2023-09-01,15,max,Máxima Diária,134,2023
2023-09-01,NA,total,Total,71983,2023
2023-09-01,NA,mdu,Média dos Dias Úteis,3009,2023
2023-09-01,NA,msa,Média dos Sábados,1744,2023
2023-09-01,NA,mdo,Média dos Domingos,949,2023
2023-09-01,NA,max,Máxima Diária,3174,2023
2023-10-01,1,total,Total,27047,2023
2023-10-01,1,mdu,Média dos Dias Úteis,1119,2023
2023-10-01,1,msa,Média dos Sábados,696,2023
2023-10-01,1,mdo,Média dos Domingos,365,2023
2023-10-01,1,max,Máxima Diária,1183,2023
2023-10-01,2,total,Total,15814,2023
2023-10-01,2,mdu,Média dos Dias Úteis,682,2023
2023-10-01,2,msa,Média dos Sábados,324,2023
2023-10-01,2,mdo,Média dos Domingos,187,2023
2023-10-01,2,max,Máxima Diária,718,2023
2023-10-01,3,total,Total,26243,2023
2023-10-01,3,mdu,Média dos Dias Úteis,1081,2023
2023-10-01,3,msa,Média dos Sábados,675,2023
2023-10-01,3,mdo,Média dos Domingos,366,2023
2023-10-01,3,max,Máxima Diária,1153,2023
2023-10-01,15,total,Total,2879,2023
2023-10-01,15,mdu,Média dos Dias Úteis,127,2023
2023-10-01,15,msa,Média dos Sábados,49,2023
2023-10-01,15,mdo,Média dos Domingos,32,2023
2023-10-01,15,max,Máxima Diária,135,2023
2023-10-01,NA,total,Total,70849,2023
2023-10-01,NA,mdu,Média dos Dias Úteis,3090,2023
2023-10-01,NA,msa,Média dos Sábados,1814,2023
2023-10-01,NA,mdo,Média dos Domingos,1173,2023
2023-10-01,NA,max,Máxima Diária,3171,2023
2023-11-01,1,total,Total,26516,2023
2023-11-01,1,mdu,Média dos Dias Úteis,1147,2023
2023-11-01,1,msa,Média dos Sábados,709,2023
2023-11-01,1,mdo,Média dos Domingos,433,2023
2023-11-01,1,max,Máxima Diária,1183,2023
2023-11-01,2,total,Total,15357,2023
2023-11-01,2,mdu,Média dos Dias Úteis,698,2023
2023-11-01,2,msa,Média dos Sábados,331,2023
2023-11-01,2,mdo,Média dos Domingos,212,2023
2023-11-01,2,max,Máxima Diária,723,2023
2023-11-01,3,total,Total,26110,2023
2023-11-01,3,mdu,Média dos Dias Úteis,1114,2023
2023-11-01,3,msa,Média dos Sábados,707,2023
2023-11-01,3,mdo,Média dos Domingos,488,2023
2023-11-01,3,max,Máxima Diária,1136,2023
2023-11-01,15,total,Total,2866,2023
2023-11-01,15,mdu,Média dos Dias Úteis,130,2023
2023-11-01,15,msa,Média dos Sábados,67,2023
2023-11-01,15,mdo,Média dos Domingos,40,2023
2023-11-01,15,max,Máxima Diária,135,2023
2023-11-01,NA,total,Total,70264,2023
2023-11-01,NA,mdu,Média dos Dias Úteis,2778,2023
2023-11-01,NA,msa,Média dos Sábados,1783,2023
2023-11-01,NA,mdo,Média dos Domingos,1216,2023
2023-11-01,NA,max,Máxima Diária,3170,2023
2023-12-01,1,total,Total,26359,2023
2023-12-01,1,mdu,Média dos Dias Úteis,1035,2023
2023-12-01,1,msa,Média dos Sábados,696,2023
2023-12-01,1,mdo,Média dos Domingos,460,2023
2023-12-01,1,max,Máxima Diária,1183,2023
2023-12-01,2,total,Total,14935,2023
2023-12-01,2,mdu,Média dos Dias Úteis,613,2023
2023-12-01,2,msa,Média dos Sábados,309,2023
2023-12-01,2,mdo,Média dos Domingos,232,2023
2023-12-01,2,max,Máxima Diária,715,2023
2023-12-01,3,total,Total,26218,2023
2023-12-01,3,mdu,Média dos Dias Úteis,1015,2023
2023-12-01,3,msa,Média dos Sábados,726,2023
2023-12-01,3,mdo,Média dos Domingos,487,2023
2023-12-01,3,max,Máxima Diária,1146,2023
2023-12-01,15,total,Total,2752,2023
2023-12-01,15,mdu,Média dos Dias Úteis,115,2023
2023-12-01,15,msa,Média dos Sábados,52,2023
2023-12-01,15,mdo,Média dos Domingos,37,2023
2023-12-01,15,max,Máxima Diária,132,2023
2023-12-01,NA,total,Total,851201,2023
2023-12-01,NA,mdu,Média dos Dias Úteis,2860,2023
2023-12-01,NA,msa,Média dos Sábados,1729,2023
2023-12-01,NA,mdo,Média dos Domingos,1029,2023
2023-12-01,NA,max,Máxima Diária,3174,2023
2024-01-01,1,total,Total,24376,2024
2024-01-01,1,mdu,Média dos Dias Úteis,937,2024
2024-01-01,1,msa,Média dos Sábados,633,2024
2024-01-01,1,mdo,Média dos Domingos,365,2024
2024-01-01,1,max,Máxima Diária,1043,2024
2024-01-01,2,total,Total,14082,2024
2024-01-01,2,mdu,Média dos Dias Úteis,566,2024
2024-01-01,2,msa,Média dos Sábados,297,2024
2024-01-01,2,mdo,Média dos Domingos,187,2024
2024-01-01,2,max,Máxima Diária,643,2024
2024-01-01,3,total,Total,24376,2024
2024-01-01,3,mdu,Média dos Dias Úteis,939,2024
2024-01-01,3,msa,Média dos Sábados,620,2024
2024-01-01,3,mdo,Média dos Domingos,372,2024
2024-01-01,3,max,Máxima Diária,1060,2024
2024-01-01,15,total,Total,2561,2024
2024-01-01,15,mdu,Média dos Dias Úteis,103,2024
2024-01-01,15,msa,Média dos Sábados,48,2024
2024-01-01,15,mdo,Média dos Domingos,34,2024
2024-01-01,15,max,Máxima Diária,120,2024
2024-01-01,NA,total,Total,68910,2024
2024-01-01,NA,mdu,Média dos Dias Úteis,2911,2024
2024-01-01,NA,msa,Média dos Sábados,1744,2024
2024-01-01,NA,mdo,Média dos Domingos,1116,2024
2024-01-01,NA,max,Máxima Diária,3046,2024
2024-02-01,1,total,Total,25664,2024
2024-02-01,1,mdu,Média dos Dias Úteis,1075,2024
2024-02-01,1,msa,Média dos Sábados,680,2024
2024-02-01,1,mdo,Média dos Domingos,418,2024
2024-02-01,1,max,Máxima Diária,1123,2024
2024-02-01,2,total,Total,15275,2024
2024-02-01,2,mdu,Média dos Dias Úteis,665,2024
2024-02-01,2,msa,Média dos Sábados,338,2024
2024-02-01,2,mdo,Média dos Domingos,230,2024
2024-02-01,2,max,Máxima Diária,708,2024
2024-02-01,3,total,Total,25154,2024
2024-02-01,3,mdu,Média dos Dias Úteis,1049,2024
2024-02-01,3,msa,Média dos Sábados,662,2024
2024-02-01,3,mdo,Média dos Domingos,430,2024
2024-02-01,3,max,Máxima Diária,1088,2024
2024-02-01,15,total,Total,2817,2024
2024-02-01,15,mdu,Média dos Dias Úteis,123,2024
2024-02-01,15,msa,Média dos Sábados,64,2024
2024-02-01,15,mdo,Média dos Domingos,37,2024
2024-02-01,15,max,Máxima Diária,133,2024
2024-02-01,NA,total,Total,74844,2024
2024-02-01,NA,mdu,Média dos Dias Úteis,3039,2024
2024-02-01,NA,msa,Média dos Sábados,1665,2024
2024-02-01,NA,mdo,Média dos Domingos,943,2024
2024-02-01,NA,max,Máxima Diária,3126,2024
2024-03-01,1,total,Total,27990,2024
2024-03-01,1,mdu,Média dos Dias Úteis,1126,2024
2024-03-01,1,msa,Média dos Sábados,652,2024
2024-03-01,1,mdo,Média dos Domingos,364,2024
2024-03-01,1,max,Máxima Diária,1157,2024
2024-03-01,2,total,Total,16620,2024
2024-03-01,2,mdu,Média dos Dias Úteis,695,2024
2024-03-01,2,msa,Média dos Sábados,315,2024
2024-03-01,2,mdo,Média dos Domingos,190,2024
2024-03-01,2,max,Máxima Diária,722,2024
2024-03-01,3,total,Total,27064,2024
2024-03-01,3,mdu,Média dos Dias Úteis,1086,2024
2024-03-01,3,msa,Média dos Sábados,636,2024
2024-03-01,3,mdo,Média dos Domingos,352,2024
2024-03-01,3,max,Máxima Diária,1125,2024
2024-03-01,15,total,Total,3170,2024
2024-03-01,15,mdu,Média dos Dias Úteis,132,2024
2024-03-01,15,msa,Média dos Sábados,61,2024
2024-03-01,15,mdo,Média dos Domingos,37,2024
2024-03-01,15,max,Máxima Diária,136,2024
2024-03-01,NA,total,Total,77856,2024
2024-03-01,NA,mdu,Média dos Dias Úteis,3032,2024
2024-03-01,NA,msa,Média dos Sábados,1786,2024
2024-03-01,NA,mdo,Média dos Domingos,1005,2024
2024-03-01,NA,max,Máxima Diária,3113,2024
2024-04-01,1,total,Total,29039,2024
2024-04-01,1,mdu,Média dos Dias Úteis,1124,2024
2024-04-01,1,msa,Média dos Sábados,700,2024
2024-04-01,1,mdo,Média dos Domingos,382,2024
2024-04-01,1,max,Máxima Diária,1149,2024
2024-04-01,2,total,Total,17481,2024
2024-04-01,2,mdu,Média dos Dias Úteis,696,2024
2024-04-01,2,msa,Média dos Sábados,341,2024
2024-04-01,2,mdo,Média dos Domingos,201,2024
2024-04-01,2,max,Máxima Diária,719,2024
2024-04-01,3,total,Total,27976,2024
2024-04-01,3,mdu,Média dos Dias Úteis,1080,2024
2024-04-01,3,msa,Média dos Sábados,673,2024
2024-04-01,3,mdo,Média dos Domingos,385,2024
2024-04-01,3,max,Máxima Diária,1113,2024
2024-04-01,15,total,Total,3359,2024
2024-04-01,15,mdu,Média dos Dias Úteis,133,2024
2024-04-01,15,msa,Média dos Sábados,72,2024
2024-04-01,15,mdo,Média dos Domingos,37,2024
2024-04-01,15,max,Máxima Diária,136,2024
2024-04-01,NA,total,Total,75677,2024
2024-04-01,NA,mdu,Média dos Dias Úteis,3008,2024
2024-04-01,NA,msa,Média dos Sábados,1771,2024
2024-04-01,NA,mdo,Média dos Domingos,941,2024
2024-04-01,NA,max,Máxima Diária,3098,2024
2024-05-01,1,total,Total,28282,2024
2024-05-01,1,mdu,Média dos Dias Úteis,1113,2024
2024-05-01,1,msa,Média dos Sábados,691,2024
2024-05-01,1,mdo,Média dos Domingos,364,2024
2024-05-01,1,max,Máxima Diária,1145,2024
2024-05-01,2,total,Total,16844,2024
2024-05-01,2,mdu,Média dos Dias Úteis,693,2024
2024-05-01,2,msa,Média dos Sábados,334,2024
2024-05-01,2,mdo,Média dos Domingos,184,2024
2024-05-01,2,max,Máxima Diária,720,2024
2024-05-01,3,total,Total,27290,2024
2024-05-01,3,mdu,Média dos Dias Úteis,1071,2024
2024-05-01,3,msa,Média dos Sábados,674,2024
2024-05-01,3,mdo,Média dos Domingos,358,2024
2024-05-01,3,max,Máxima Diária,1103,2024
2024-05-01,15,total,Total,3261,2024
2024-05-01,15,mdu,Média dos Dias Úteis,132,2024
2024-05-01,15,msa,Média dos Sábados,72,2024
2024-05-01,15,mdo,Média dos Domingos,36,2024
2024-05-01,15,max,Máxima Diária,138,2024
2024-05-01,NA,total,Total,73484,2024
2024-05-01,NA,mdu,Média dos Dias Úteis,2967,2024
2024-05-01,NA,msa,Média dos Sábados,1794,2024
2024-05-01,NA,mdo,Média dos Domingos,1035,2024
2024-05-01,NA,max,Máxima Diária,3102,2024
2024-06-01,1,total,Total,27390,2024
2024-06-01,1,mdu,Média dos Dias Úteis,1096,2024
2024-06-01,1,msa,Média dos Sábados,700,2024
2024-06-01,1,mdo,Média dos Domingos,394,2024
2024-06-01,1,max,Máxima Diária,1150,2024
2024-06-01,2,total,Total,16388,2024
2024-06-01,2,mdu,Média dos Dias Úteis,680,2024
2024-06-01,2,msa,Média dos Sábados,339,2024
2024-06-01,2,mdo,Média dos Domingos,217,2024
2024-06-01,2,max,Máxima Diária,712,2024
2024-06-01,3,total,Total,26587,2024
2024-06-01,3,mdu,Média dos Dias Úteis,1060,2024
2024-06-01,3,msa,Média dos Sábados,684,2024
2024-06-01,3,mdo,Média dos Domingos,395,2024
2024-06-01,3,max,Máxima Diária,1109,2024
2024-06-01,15,total,Total,3119,2024
2024-06-01,15,mdu,Média dos Dias Úteis,131,2024
2024-06-01,15,msa,Média dos Sábados,70,2024
2024-06-01,15,mdo,Média dos Domingos,35,2024
2024-06-01,15,max,Máxima Diária,136,2024
2024-06-01,NA,total,Total,72227,2024
2024-06-01,NA,mdu,Média dos Dias Úteis,2758,2024
2024-06-01,NA,msa,Média dos Sábados,1755,2024
2024-06-01,NA,mdo,Média dos Domingos,1027,2024
2024-06-01,NA,max,Máxima Diária,2888,2024
2024-07-01,1,total,Total,26963,2024
2024-07-01,1,mdu,Média dos Dias Úteis,1016,2024
2024-07-01,1,msa,Média dos Sábados,705,2024
2024-07-01,1,mdo,Média dos Domingos,400,2024
2024-07-01,1,max,Máxima Diária,1056,2024
2024-07-01,2,total,Total,16067,2024
2024-07-01,2,mdu,Média dos Dias Úteis,632,2024
2024-07-01,2,msa,Média dos Sábados,328,2024
2024-07-01,2,mdo,Média dos Domingos,210,2024
2024-07-01,2,max,Máxima Diária,670,2024
2024-07-01,3,total,Total,26109,2024
2024-07-01,3,mdu,Média dos Dias Úteis,988,2024
2024-07-01,3,msa,Média dos Sábados,660,2024
2024-07-01,3,mdo,Média dos Domingos,382,2024
2024-07-01,3,max,Máxima Diária,1033,2024
2024-07-01,15,total,Total,3089,2024
2024-07-01,15,mdu,Média dos Dias Úteis,122,2024
2024-07-01,15,msa,Média dos Sábados,63,2024
2024-07-01,15,mdo,Média dos Domingos,35,2024
2024-07-01,15,max,Máxima Diária,129,2024
2024-07-01,NA,total,Total,78475,2024
2024-07-01,NA,mdu,Média dos Dias Úteis,2999,2024
2024-07-01,NA,msa,Média dos Sábados,1747,2024
2024-07-01,NA,mdo,Média dos Domingos,943,2024
2024-07-01,NA,max,Máxima Diária,3148,2024
2024-08-01,1,total,Total,29153,2024
2024-08-01,1,mdu,Média dos Dias Úteis,1105,2024
2024-08-01,1,msa,Média dos Sábados,681,2024
2024-08-01,1,mdo,Média dos Domingos,359,2024
2024-08-01,1,max,Máxima Diária,1165,2024
2024-08-01,2,total,Total,17641,2024
2024-08-01,2,mdu,Média dos Dias Úteis,693,2024
2024-08-01,2,msa,Média dos Sábados,331,2024
2024-08-01,2,mdo,Média dos Domingos,186,2024
2024-08-01,2,max,Máxima Diária,729,2024
2024-08-01,3,total,Total,28190,2024
2024-08-01,3,mdu,Média dos Dias Úteis,1065,2024
2024-08-01,3,msa,Média dos Sábados,663,2024
2024-08-01,3,mdo,Média dos Domingos,362,2024
2024-08-01,3,max,Máxima Diária,1118,2024
2024-08-01,15,total,Total,3490,2024
2024-08-01,15,mdu,Média dos Dias Úteis,136,2024
2024-08-01,15,msa,Média dos Sábados,72,2024
2024-08-01,15,mdo,Média dos Domingos,36,2024
2024-08-01,15,max,Máxima Diária,140,2024
2024-08-01,NA,total,Total,76709,2024
2024-08-01,NA,mdu,Média dos Dias Úteis,3058,2024
2024-08-01,NA,msa,Média dos Sábados,1828,2024
2024-08-01,NA,mdo,Média dos Domingos,1068,2024
2024-08-01,NA,max,Máxima Diária,3175,2024
2024-09-01,1,total,Total,28679,2024
2024-09-01,1,mdu,Média dos Dias Úteis,1131,2024
2024-09-01,1,msa,Média dos Sábados,720,2024
2024-09-01,1,mdo,Média dos Domingos,422,2024
2024-09-01,1,max,Máxima Diária,1181,2024
2024-09-01,2,total,Total,17213,2024
2024-09-01,2,mdu,Média dos Dias Úteis,704,2024
2024-09-01,2,msa,Média dos Sábados,342,2024
2024-09-01,2,mdo,Média dos Domingos,212,2024
2024-09-01,2,max,Máxima Diária,733,2024
2024-09-01,3,total,Total,27501,2024
2024-09-01,3,mdu,Média dos Dias Úteis,1086,2024
2024-09-01,3,msa,Média dos Sábados,691,2024
2024-09-01,3,mdo,Média dos Domingos,406,2024
2024-09-01,3,max,Máxima Diária,1145,2024
2024-09-01,15,total,Total,3315,2024
2024-09-01,15,mdu,Média dos Dias Úteis,137,2024
2024-09-01,15,msa,Média dos Sábados,75,2024
2024-09-01,15,mdo,Média dos Domingos,28,2024
2024-09-01,15,max,Máxima Diária,141,2024
2024-09-01,NA,total,Total,81703,2024
2024-09-01,NA,mdu,Média dos Dias Úteis,3060,2024
2024-09-01,NA,msa,Média dos Sábados,1775,2024
2024-09-01,NA,mdo,Média dos Domingos,1128,2024
2024-09-01,NA,max,Máxima Diária,3187,2024
2024-10-01,1,total,Total,30364,2024
2024-10-01,1,mdu,Média dos Dias Úteis,1130,2024
2024-10-01,1,msa,Média dos Sábados,685,2024
2024-10-01,1,mdo,Média dos Domingos,430,2024
2024-10-01,1,max,Máxima Diária,1180,2024
2024-10-01,2,total,Total,18450,2024
2024-10-01,2,mdu,Média dos Dias Úteis,709,2024
2024-10-01,2,msa,Média dos Sábados,337,2024
2024-10-01,2,mdo,Média dos Domingos,213,2024
2024-10-01,2,max,Máxima Diária,743,2024
2024-10-01,3,total,Total,29216,2024
2024-10-01,3,mdu,Média dos Dias Úteis,1081,2024
2024-10-01,3,msa,Média dos Sábados,679,2024
2024-10-01,3,mdo,Média dos Domingos,436,2024
2024-10-01,3,max,Máxima Diária,1120,2024
2024-10-01,15,total,Total,3673,2024
2024-10-01,15,mdu,Média dos Dias Úteis,139,2024
2024-10-01,15,msa,Média dos Sábados,74,2024
2024-10-01,15,mdo,Média dos Domingos,48,2024
2024-10-01,15,max,Máxima Diária,144,2024
2024-10-01,NA,total,Total,75153,2024
2024-10-01,NA,mdu,Média dos Dias Úteis,3111,2024
2024-10-01,NA,msa,Média dos Sábados,1846,2024
2024-10-01,NA,mdo,Média dos Domingos,1091,2024
2024-10-01,NA,max,Máxima Diária,3220,2024
2024-11-01,1,total,Total,28056,2024
2024-11-01,1,mdu,Média dos Dias Úteis,1150,2024
2024-11-01,1,msa,Média dos Sábados,722,2024
2024-11-01,1,mdo,Média dos Domingos,420,2024
2024-11-01,1,max,Máxima Diária,1191,2024
2024-11-01,2,total,Total,16774,2024
2024-11-01,2,mdu,Média dos Dias Úteis,721,2024
2024-11-01,2,msa,Média dos Sábados,348,2024
2024-11-01,2,mdo,Média dos Domingos,209,2024
2024-11-01,2,max,Máxima Diária,753,2024
2024-11-01,3,total,Total,26948,2024
2024-11-01,3,mdu,Média dos Dias Úteis,1097,2024
2024-11-01,3,msa,Média dos Sábados,699,2024
2024-11-01,3,mdo,Média dos Domingos,418,2024
2024-11-01,3,max,Máxima Diária,1142,2024
2024-11-01,15,total,Total,3376,2024
2024-11-01,15,mdu,Média dos Dias Úteis,144,2024
2024-11-01,15,msa,Média dos Sábados,77,2024
2024-11-01,15,mdo,Média dos Domingos,44,2024
2024-11-01,15,max,Máxima Diária,147,2024
2024-11-01,NA,total,Total,69330,2024
2024-11-01,NA,mdu,Média dos Dias Úteis,2812,2024
2024-11-01,NA,msa,Média dos Sábados,1868,2024
2024-11-01,NA,mdo,Média dos Domingos,1122,2024
2024-11-01,NA,max,Máxima Diária,3201,2024
2024-12-01,1,total,Total,25874,2024
2024-12-01,1,mdu,Média dos Dias Úteis,1039,2024
2024-12-01,1,msa,Média dos Sábados,730,2024
2024-12-01,1,mdo,Média dos Domingos,431,2024
2024-12-01,1,max,Máxima Diária,1195,2024
2024-12-01,2,total,Total,15204,2024
2024-12-01,2,mdu,Média dos Dias Úteis,639,2024
2024-12-01,2,msa,Média dos Sábados,345,2024
2024-12-01,2,mdo,Média dos Domingos,222,2024
2024-12-01,2,max,Máxima Diária,744,2024
2024-12-01,3,total,Total,25150,2024
2024-12-01,3,mdu,Média dos Dias Úteis,1006,2024
2024-12-01,3,msa,Média dos Sábados,715,2024
2024-12-01,3,mdo,Média dos Domingos,426,2024
2024-12-01,3,max,Máxima Diária,1140,2024
2024-12-01,15,total,Total,3103,2024
2024-12-01,15,mdu,Média dos Dias Úteis,129,2024
2024-12-01,15,msa,Média dos Sábados,77,2024
2024-12-01,15,mdo,Média dos Domingos,44,2024
2024-12-01,15,max,Máxima Diária,147,2024
2024-12-01,NA,total,Total,889762,2024
2024-12-01,NA,mdu,Média dos Dias Úteis,2942,2024
2024-12-01,NA,msa,Média dos Sábados,1765,2024
2024-12-01,NA,mdo,Média dos Domingos,1031,2024
2024-12-01,NA,max,Máxima Diária,3220,2024
2025-01-01,1,total,Total,24904,2025
2025-01-01,1,mdu,Média dos Dias Úteis,948,2025
2025-01-01,1,msa,Média dos Sábados,617,2025
2025-01-01,1,mdo,Média dos Domingos,362,2025
2025-01-01,1,max,Máxima Diária,1020,2025
2025-01-01,2,total,Total,15261,2025
2025-01-01,2,mdu,Média dos Dias Úteis,600,2025
2025-01-01,2,msa,Média dos Sábados,299,2025
2025-01-01,2,mdo,Média dos Domingos,193,2025
2025-01-01,2,max,Máxima Diária,661,2025
2025-01-01,3,total,Total,24065,2025
2025-01-01,3,mdu,Média dos Dias Úteis,916,2025
2025-01-01,3,msa,Média dos Sábados,584,2025
2025-01-01,3,mdo,Média dos Domingos,358,2025
2025-01-01,3,max,Máxima Diária,1028,2025
2025-01-01,15,total,Total,3134,2025
2025-01-01,15,mdu,Média dos Dias Úteis,123,2025
2025-01-01,15,msa,Média dos Sábados,66,2025
2025-01-01,15,mdo,Média dos Domingos,38,2025
2025-01-01,15,max,Máxima Diária,133,2025
2025-01-01,NA,total,Total,67364,2025
2025-01-01,NA,mdu,Média dos Dias Úteis,2586,2025
2025-01-01,NA,msa,Média dos Sábados,1567,2025
2025-01-01,NA,mdo,Média dos Domingos,951,2025
2025-01-01,NA,max,Máxima Diária,2791,2025
2025-02-01,1,total,Total,26201,2025
2025-02-01,1,mdu,Média dos Dias Úteis,1101,2025
2025-02-01,1,msa,Média dos Sábados,666,2025
2025-02-01,1,mdo,Média dos Domingos,379,2025
2025-02-01,1,max,Máxima Diária,1151,2025
2025-02-01,2,total,Total,16402,2025
2025-02-01,2,mdu,Média dos Dias Úteis,709,2025
2025-02-01,2,msa,Média dos Sábados,347,2025
2025-02-01,2,mdo,Média dos Domingos,207,2025
2025-02-01,2,max,Máxima Diária,758,2025
2025-02-01,3,total,Total,25177,2025
2025-02-01,3,mdu,Média dos Dias Úteis,1049,2025
2025-02-01,3,msa,Média dos Sábados,665,2025
2025-02-01,3,mdo,Média dos Domingos,386,2025
2025-02-01,3,max,Máxima Diária,1093,2025
2025-02-01,15,total,Total,3307,2025
2025-02-01,15,mdu,Média dos Dias Úteis,142,2025
2025-02-01,15,msa,Média dos Sábados,74,2025
2025-02-01,15,mdo,Média dos Domingos,42,2025
2025-02-01,15,max,Máxima Diária,154,2025
2025-02-01,NA,total,Total,71087,2025
2025-02-01,NA,mdu,Média dos Dias Úteis,3001,2025
2025-02-01,NA,msa,Média dos Sábados,1751,2025
2025-02-01,NA,mdo,Média dos Domingos,1014,2025
2025-02-01,NA,max,Máxima Diária,3152,2025
2025-03-01,1,total,Total,27837,2025
2025-03-01,1,mdu,Média dos Dias Úteis,1133,2025
2025-03-01,1,msa,Média dos Sábados,700,2025
2025-03-01,1,mdo,Média dos Domingos,398,2025
2025-03-01,1,max,Máxima Diária,1175,2025
2025-03-01,2,total,Total,17065,2025
2025-03-01,2,mdu,Média dos Dias Úteis,729,2025
2025-03-01,2,msa,Média dos Sábados,354,2025
2025-03-01,2,mdo,Média dos Domingos,218,2025
2025-03-01,2,max,Máxima Diária,758,2025
2025-03-01,3,total,Total,26565,2025
2025-03-01,3,mdu,Média dos Dias Úteis,1074,2025
2025-03-01,3,msa,Média dos Sábados,677,2025
2025-03-01,3,mdo,Média dos Domingos,397,2025
2025-03-01,3,max,Máxima Diária,1127,2025
2025-03-01,15,total,Total,3458,2025
2025-03-01,15,mdu,Média dos Dias Úteis,146,2025
2025-03-01,15,msa,Média dos Sábados,76,2025
2025-03-01,15,mdo,Média dos Domingos,43,2025
2025-03-01,15,max,Máxima Diária,153,2025
2025-03-01,NA,total,Total,74925,2025
2025-03-01,NA,mdu,Média dos Dias Úteis,3082,2025
2025-03-01,NA,msa,Média dos Sábados,1807,2025
2025-03-01,NA,mdo,Média dos Domingos,1055,2025
2025-03-01,NA,max,Máxima Diária,3206,2025
2025-04-01,1,total,Total,28044,2025
2025-04-01,1,mdu,Média dos Dias Úteis,1147,2025
2025-04-01,1,msa,Média dos Sábados,679,2025
2025-04-01,1,mdo,Média dos Domingos,383,2025
2025-04-01,1,max,Máxima Diária,1184,2025
2025-04-01,2,total,Total,17326,2025
2025-04-01,2,mdu,Média dos Dias Úteis,735,2025
2025-04-01,2,msa,Média dos Sábados,331,2025
2025-04-01,2,mdo,Média dos Domingos,210,2025
2025-04-01,2,max,Máxima Diária,760,2025
2025-04-01,3,total,Total,26787,2025
2025-04-01,3,mdu,Média dos Dias Úteis,1085,2025
2025-04-01,3,msa,Média dos Sábados,676,2025
2025-04-01,3,mdo,Média dos Domingos,392,2025
2025-04-01,3,max,Máxima Diária,1116,2025
2025-04-01,15,total,Total,3445,2025
2025-04-01,15,mdu,Média dos Dias Úteis,145,2025
2025-04-01,15,msa,Média dos Sábados,71,2025
2025-04-01,15,mdo,Média dos Domingos,41,2025
2025-04-01,15,max,Máxima Diária,151,2025
2025-04-01,NA,total,Total,75602,2025
2025-04-01,NA,mdu,Média dos Dias Úteis,3113,2025
2025-04-01,NA,msa,Média dos Sábados,1758,2025
2025-04-01,NA,mdo,Média dos Domingos,1026,2025
2025-04-01,NA,max,Máxima Diária,3204,2025
2025-05-01,1,total,Total,28904,2025
2025-05-01,1,mdu,Média dos Dias Úteis,1128,2025
2025-05-01,1,msa,Média dos Sábados,688,2025
2025-05-01,1,mdo,Média dos Domingos,389,2025
2025-05-01,1,max,Máxima Diária,1169,2025
2025-05-01,2,total,Total,17751,2025
2025-05-01,2,mdu,Média dos Dias Úteis,726,2025
2025-05-01,2,msa,Média dos Sábados,336,2025
2025-05-01,2,mdo,Média dos Domingos,206,2025
2025-05-01,2,max,Máxima Diária,758,2025
2025-05-01,3,total,Total,27706,2025
2025-05-01,3,mdu,Média dos Dias Úteis,1073,2025
2025-05-01,3,msa,Média dos Sábados,673,2025
2025-05-01,3,mdo,Média dos Domingos,399,2025
2025-05-01,3,max,Máxima Diária,1112,2025
2025-05-01,15,total,Total,3521,2025
2025-05-01,15,mdu,Média dos Dias Úteis,143,2025
2025-05-01,15,msa,Média dos Sábados,70,2025
2025-05-01,15,mdo,Média dos Domingos,37,2025
2025-05-01,15,max,Máxima Diária,147,2025
