date,year,month,line_name_full,name_station,metric_abb,value
2018-09-01,2018,Setembro,Linha 1 - Azul,Luz,mdu,177
2018-09-01,2018,Setembro,Linha 1 - Azul,Tiradentes,mdu,19
2018-09-01,2018,Setembro,Linha 1 - Azul,Armênia,mdu,30
2018-09-01,2018,Setembro,Linha 1 - Azul,Portuguesa-Tietê,mdu,66
2018-09-01,2018,Setembro,Linha 1 - Azul,Carandiru,mdu,16
2018-09-01,2018,Setembro,Linha 1 - Azul,Santana,mdu,68
2018-09-01,2018,Setembro,Linha 1 - Azul,Jardim São Paulo-Ayrton Senna,mdu,15
2018-09-01,2018,Setembro,Linha 1 - Azul,Parada Inglesa,mdu,17
2018-09-01,2018,Setembro,Linha 1 - Azul,Tucuruvi,mdu,72
2018-09-01,2018,Setembro,Linha 2 - Verde,Vila Prudente,mdu,57
2018-09-01,2018,Setembro,Linha 2 - Verde,Tamanduateí,mdu,73
2018-09-01,2018,Setembro,Linha 2 - Verde,Sacomã,mdu,43
2018-09-01,2018,Setembro,Linha 2 - Verde,Alto do Ipiranga,mdu,21
2018-09-01,2018,Setembro,Linha 2 - Verde,Santos-Imigrantes,mdu,16
2018-09-01,2018,Setembro,Linha 2 - Verde,Chácara Klabin,mdu,8
2018-09-01,2018,Setembro,Linha 2 - Verde,Ana Rosa,mdu,83
2018-09-01,2018,Setembro,Linha 2 - Verde,Paraíso,mdu,76
2018-09-01,2018,Setembro,Linha 2 - Verde,Brigadeiro,mdu,61
2018-09-01,2018,Setembro,Linha 2 - Verde,Trianon-Masp,mdu,57
2018-09-01,2018,Setembro,Linha 2 - Verde,Consolação,mdu,142
2018-09-01,2018,Setembro,Linha 2 - Verde,Clínicas,mdu,27
2018-09-01,2018,Setembro,Linha 2 - Verde,Santuário N.S. de Fátima-Sumaré,mdu,15
2018-09-01,2018,Setembro,Linha 2 - Verde,Vila Madalena,mdu,28
2018-09-01,2018,Setembro,Linha 3 - Vermelha,Corinthians-Itaquera,mdu,99
2018-09-01,2018,Setembro,Linha 3 - Vermelha,Artur Alvim,mdu,69
2018-09-01,2018,Setembro,Linha 3 - Vermelha,Patriarca,mdu,26
2018-09-01,2018,Setembro,Linha 3 - Vermelha,Guilhermina-Esperança,mdu,26
2018-09-01,2018,Setembro,Linha 3 - Vermelha,Vila Matilde,mdu,32
2018-09-01,2018,Setembro,Linha 3 - Vermelha,Penha,mdu,38
2018-09-01,2018,Setembro,Linha 3 - Vermelha,Carrão,mdu,62
2018-09-01,2018,Setembro,Linha 3 - Vermelha,Tatuapé,mdu,93
2018-09-01,2018,Setembro,Linha 3 - Vermelha,Belém,mdu,49
2018-09-01,2018,Setembro,Linha 3 - Vermelha,Bresser-Moóca,mdu,47
2018-09-01,2018,Setembro,Linha 3 - Vermelha,Brás,mdu,100
2018-09-01,2018,Setembro,Linha 3 - Vermelha,Pedro II,mdu,26
2018-09-01,2018,Setembro,Linha 3 - Vermelha,Sé,mdu,275
2018-09-01,2018,Setembro,Linha 3 - Vermelha,Anhangabaú,mdu,77
2018-09-01,2018,Setembro,Linha 3 - Vermelha,República,mdu,153
2018-09-01,2018,Setembro,Linha 3 - Vermelha,Santa Cecília,mdu,32
2018-09-01,2018,Setembro,Linha 3 - Vermelha,Marechal Deodoro,mdu,38
2018-09-01,2018,Setembro,Linha 3 - Vermelha,Palmeiras-Barra Funda,mdu,214
2018-09-01,2018,Setembro,Linha 15 - Prata,Vila Prudente,mdu,13
2018-09-01,2018,Setembro,Linha 15 - Prata,Oratório,mdu,10
2018-10-01,2018,Outubro,Linha 1 - Azul,Jabaquara,mdu,92
2018-10-01,2018,Outubro,Linha 1 - Azul,Conceição,mdu,43
2018-10-01,2018,Outubro,Linha 1 - Azul,São Judas,mdu,20
2018-10-01,2018,Outubro,Linha 1 - Azul,Saúde,mdu,38
2018-10-01,2018,Outubro,Linha 1 - Azul,Praça da Árvore,mdu,23
2018-10-01,2018,Outubro,Linha 1 - Azul,Santa Cruz,mdu,92
2018-10-01,2018,Outubro,Linha 1 - Azul,Vila Mariana,mdu,31
2018-10-01,2018,Outubro,Linha 1 - Azul,Ana Rosa,mdu,93
2018-10-01,2018,Outubro,Linha 1 - Azul,Paraíso,mdu,121
2018-10-01,2018,Outubro,Linha 1 - Azul,Vergueiro,mdu,33
2018-10-01,2018,Outubro,Linha 1 - Azul,São Joaquim,mdu,53
2018-10-01,2018,Outubro,Linha 1 - Azul,Liberdade,mdu,30
2018-10-01,2018,Outubro,Linha 1 - Azul,Sé,mdu,254
2018-10-01,2018,Outubro,Linha 1 - Azul,São Bento,mdu,77
2018-10-01,2018,Outubro,Linha 1 - Azul,Luz,mdu,178
2018-10-01,2018,Outubro,Linha 1 - Azul,Tiradentes,mdu,19
2018-10-01,2018,Outubro,Linha 1 - Azul,Armênia,mdu,30
2018-10-01,2018,Outubro,Linha 1 - Azul,Portuguesa-Tietê,mdu,64
2018-10-01,2018,Outubro,Linha 1 - Azul,Carandiru,mdu,16
2018-10-01,2018,Outubro,Linha 1 - Azul,Santana,mdu,68
2018-10-01,2018,Outubro,Linha 1 - Azul,Jardim São Paulo-Ayrton Senna,mdu,15
2018-10-01,2018,Outubro,Linha 1 - Azul,Parada Inglesa,mdu,17
2018-10-01,2018,Outubro,Linha 1 - Azul,Tucuruvi,mdu,72
2018-10-01,2018,Outubro,Linha 2 - Verde,Vila Prudente,mdu,57
2018-10-01,2018,Outubro,Linha 2 - Verde,Tamanduateí,mdu,74
2018-10-01,2018,Outubro,Linha 2 - Verde,Sacomã,mdu,43
2018-10-01,2018,Outubro,Linha 2 - Verde,Alto do Ipiranga,mdu,22
2018-10-01,2018,Outubro,Linha 2 - Verde,Santos-Imigrantes,mdu,16
2018-10-01,2018,Outubro,Linha 2 - Verde,Chácara Klabin,mdu,34
2018-10-01,2018,Outubro,Linha 2 - Verde,Ana Rosa,mdu,85
2018-10-01,2018,Outubro,Linha 2 - Verde,Paraíso,mdu,78
2018-10-01,2018,Outubro,Linha 2 - Verde,Brigadeiro,mdu,61
2018-10-01,2018,Outubro,Linha 2 - Verde,Trianon-Masp,mdu,57
2018-10-01,2018,Outubro,Linha 2 - Verde,Consolação,mdu,135
2018-10-01,2018,Outubro,Linha 2 - Verde,Clínicas,mdu,27
2018-10-01,2018,Outubro,Linha 2 - Verde,Santuário N.S. de Fátima-Sumaré,mdu,15
2018-10-01,2018,Outubro,Linha 2 - Verde,Vila Madalena,mdu,28
2018-10-01,2018,Outubro,Linha 3 - Vermelha,Corinthians-Itaquera,mdu,99
2018-10-01,2018,Outubro,Linha 3 - Vermelha,Artur Alvim,mdu,70
2018-10-01,2018,Outubro,Linha 3 - Vermelha,Patriarca,mdu,26
2018-10-01,2018,Outubro,Linha 3 - Vermelha,Guilhermina-Esperança,mdu,26
2018-10-01,2018,Outubro,Linha 3 - Vermelha,Vila Matilde,mdu,32
2018-10-01,2018,Outubro,Linha 3 - Vermelha,Penha,mdu,38
2018-10-01,2018,Outubro,Linha 3 - Vermelha,Carrão,mdu,61
2018-10-01,2018,Outubro,Linha 3 - Vermelha,Tatuapé,mdu,93
2018-10-01,2018,Outubro,Linha 3 - Vermelha,Belém,mdu,48
2018-10-01,2018,Outubro,Linha 3 - Vermelha,Bresser-Moóca,mdu,47
2018-10-01,2018,Outubro,Linha 3 - Vermelha,Brás,mdu,100
2018-10-01,2018,Outubro,Linha 3 - Vermelha,Pedro II,mdu,26
2018-10-01,2018,Outubro,Linha 3 - Vermelha,Sé,mdu,281
2018-10-01,2018,Outubro,Linha 3 - Vermelha,Anhangabaú,mdu,78
2018-10-01,2018,Outubro,Linha 3 - Vermelha,República,mdu,151
2018-10-01,2018,Outubro,Linha 3 - Vermelha,Santa Cecília,mdu,32
2018-10-01,2018,Outubro,Linha 3 - Vermelha,Marechal Deodoro,mdu,37
2018-10-01,2018,Outubro,Linha 3 - Vermelha,Palmeiras-Barra Funda,mdu,216
2018-10-01,2018,Outubro,Linha 15 - Prata,Vila Prudente,mdu,13
2018-10-01,2018,Outubro,Linha 15 - Prata,Oratório,mdu,9
2018-11-01,2018,Novembro,Linha 1 - Azul,Jabaquara,mdu,95
2018-11-01,2018,Novembro,Linha 1 - Azul,Conceição,mdu,44
2018-11-01,2018,Novembro,Linha 1 - Azul,São Judas,mdu,21
2018-11-01,2018,Novembro,Linha 1 - Azul,Saúde,mdu,39
2018-11-01,2018,Novembro,Linha 1 - Azul,Praça da Árvore,mdu,24
2018-11-01,2018,Novembro,Linha 1 - Azul,Santa Cruz,mdu,113
2018-11-01,2018,Novembro,Linha 1 - Azul,Vila Mariana,mdu,32
2018-11-01,2018,Novembro,Linha 1 - Azul,Ana Rosa,mdu,97
2018-11-01,2018,Novembro,Linha 1 - Azul,Paraíso,mdu,127
2018-11-01,2018,Novembro,Linha 1 - Azul,Vergueiro,mdu,34
2018-11-01,2018,Novembro,Linha 1 - Azul,São Joaquim,mdu,53
2018-11-01,2018,Novembro,Linha 1 - Azul,Liberdade,mdu,31
2018-11-01,2018,Novembro,Linha 1 - Azul,Sé,mdu,258
2018-11-01,2018,Novembro,Linha 1 - Azul,São Bento,mdu,80
2018-11-01,2018,Novembro,Linha 1 - Azul,Luz,mdu,182
2018-11-01,2018,Novembro,Linha 1 - Azul,Tiradentes,mdu,19
2018-11-01,2018,Novembro,Linha 1 - Azul,Armênia,mdu,31
2018-11-01,2018,Novembro,Linha 1 - Azul,Portuguesa-Tietê,mdu,66
2018-11-01,2018,Novembro,Linha 1 - Azul,Carandiru,mdu,16
2018-11-01,2018,Novembro,Linha 1 - Azul,Santana,mdu,69
2018-11-01,2018,Novembro,Linha 1 - Azul,Jardim São Paulo-Ayrton Senna,mdu,16
2018-11-01,2018,Novembro,Linha 1 - Azul,Parada Inglesa,mdu,18
2018-11-01,2018,Novembro,Linha 1 - Azul,Tucuruvi,mdu,74
2018-11-01,2018,Novembro,Linha 2 - Verde,Vila Prudente,mdu,58
2018-11-01,2018,Novembro,Linha 2 - Verde,Tamanduateí,mdu,76
2018-11-01,2018,Novembro,Linha 2 - Verde,Sacomã,mdu,44
2018-11-01,2018,Novembro,Linha 2 - Verde,Alto do Ipiranga,mdu,22
2018-11-01,2018,Novembro,Linha 2 - Verde,Santos-Imigrantes,mdu,17
2018-11-01,2018,Novembro,Linha 2 - Verde,Chácara Klabin,mdu,57
2018-11-01,2018,Novembro,Linha 2 - Verde,Ana Rosa,mdu,87
2018-11-01,2018,Novembro,Linha 2 - Verde,Paraíso,mdu,81
2018-11-01,2018,Novembro,Linha 2 - Verde,Brigadeiro,mdu,63
2018-11-01,2018,Novembro,Linha 2 - Verde,Trianon-Masp,mdu,59
2018-11-01,2018,Novembro,Linha 2 - Verde,Consolação,mdu,134
2018-11-01,2018,Novembro,Linha 2 - Verde,Clínicas,mdu,28
2018-11-01,2018,Novembro,Linha 2 - Verde,Santuário N.S. de Fátima-Sumaré,mdu,15
2018-11-01,2018,Novembro,Linha 2 - Verde,Vila Madalena,mdu,29
2018-11-01,2018,Novembro,Linha 3 - Vermelha,Corinthians-Itaquera,mdu,101
2018-11-01,2018,Novembro,Linha 3 - Vermelha,Artur Alvim,mdu,71
2018-11-01,2018,Novembro,Linha 3 - Vermelha,Patriarca,mdu,26
2018-11-01,2018,Novembro,Linha 3 - Vermelha,Guilhermina-Esperança,mdu,27
2018-11-01,2018,Novembro,Linha 3 - Vermelha,Vila Matilde,mdu,32
2018-11-01,2018,Novembro,Linha 3 - Vermelha,Penha,mdu,39
2018-11-01,2018,Novembro,Linha 3 - Vermelha,Carrão,mdu,63
2018-11-01,2018,Novembro,Linha 3 - Vermelha,Tatuapé,mdu,94
2018-11-01,2018,Novembro,Linha 3 - Vermelha,Belém,mdu,50
2018-11-01,2018,Novembro,Linha 3 - Vermelha,Bresser-Moóca,mdu,48
2018-11-01,2018,Novembro,Linha 3 - Vermelha,Brás,mdu,103
2018-11-01,2018,Novembro,Linha 3 - Vermelha,Pedro II,mdu,27
2018-11-01,2018,Novembro,Linha 3 - Vermelha,Sé,mdu,293
2018-11-01,2018,Novembro,Linha 3 - Vermelha,Anhangabaú,mdu,77
2018-11-01,2018,Novembro,Linha 3 - Vermelha,República,mdu,153
2018-11-01,2018,Novembro,Linha 3 - Vermelha,Santa Cecília,mdu,33
2018-11-01,2018,Novembro,Linha 3 - Vermelha,Marechal Deodoro,mdu,38
2018-11-01,2018,Novembro,Linha 3 - Vermelha,Palmeiras-Barra Funda,mdu,220
2018-11-01,2018,Novembro,Linha 15 - Prata,Vila Prudente,mdu,13
2018-11-01,2018,Novembro,Linha 15 - Prata,Oratório,mdu,9
2018-12-01,2018,Dezembro,Linha 1 - Azul,Jabaquara,mdu,90
2018-12-01,2018,Dezembro,Linha 1 - Azul,Conceição,mdu,40
2018-12-01,2018,Dezembro,Linha 1 - Azul,São Judas,mdu,20
2018-12-01,2018,Dezembro,Linha 1 - Azul,Saúde,mdu,36
2018-12-01,2018,Dezembro,Linha 1 - Azul,Praça da Árvore,mdu,22
2018-12-01,2018,Dezembro,Linha 1 - Azul,Santa Cruz,mdu,108
2018-12-01,2018,Dezembro,Linha 1 - Azul,Vila Mariana,mdu,25
2018-12-01,2018,Dezembro,Linha 1 - Azul,Ana Rosa,mdu,88
2018-12-01,2018,Dezembro,Linha 1 - Azul,Paraíso,mdu,115
2018-12-01,2018,Dezembro,Linha 1 - Azul,Vergueiro,mdu,30
2018-12-01,2018,Dezembro,Linha 1 - Azul,São Joaquim,mdu,34
2018-12-01,2018,Dezembro,Linha 1 - Azul,Liberdade,mdu,28
2018-12-01,2018,Dezembro,Linha 1 - Azul,Sé,mdu,243
2018-12-01,2018,Dezembro,Linha 1 - Azul,São Bento,mdu,83
2018-12-01,2018,Dezembro,Linha 1 - Azul,Luz,mdu,173
2018-12-01,2018,Dezembro,Linha 1 - Azul,Tiradentes,mdu,16
2018-12-01,2018,Dezembro,Linha 1 - Azul,Armênia,mdu,28
2018-12-01,2018,Dezembro,Linha 1 - Azul,Portuguesa-Tietê,mdu,68
2018-12-01,2018,Dezembro,Linha 1 - Azul,Carandiru,mdu,15
2018-12-01,2018,Dezembro,Linha 1 - Azul,Santana,mdu,64
2018-12-01,2018,Dezembro,Linha 1 - Azul,Jardim São Paulo-Ayrton Senna,mdu,14
2018-12-01,2018,Dezembro,Linha 1 - Azul,Parada Inglesa,mdu,16
2018-12-01,2018,Dezembro,Linha 1 - Azul,Tucuruvi,mdu,70
2018-12-01,2018,Dezembro,Linha 2 - Verde,Vila Prudente,mdu,52
2018-12-01,2018,Dezembro,Linha 2 - Verde,Tamanduateí,mdu,67
2018-12-01,2018,Dezembro,Linha 2 - Verde,Sacomã,mdu,42
2018-12-01,2018,Dezembro,Linha 2 - Verde,Alto do Ipiranga,mdu,20
2018-12-01,2018,Dezembro,Linha 2 - Verde,Santos-Imigrantes,mdu,15
2018-12-01,2018,Dezembro,Linha 2 - Verde,Chácara Klabin,mdu,57
2018-12-01,2018,Dezembro,Linha 2 - Verde,Ana Rosa,mdu,81
2018-12-01,2018,Dezembro,Linha 2 - Verde,Paraíso,mdu,75
2018-12-01,2018,Dezembro,Linha 2 - Verde,Brigadeiro,mdu,60
2018-12-01,2018,Dezembro,Linha 2 - Verde,Trianon-Masp,mdu,56
2018-12-01,2018,Dezembro,Linha 2 - Verde,Consolação,mdu,124
2018-12-01,2018,Dezembro,Linha 2 - Verde,Clínicas,mdu,24
2018-12-01,2018,Dezembro,Linha 2 - Verde,Santuário N.S. de Fátima-Sumaré,mdu,14
2018-12-01,2018,Dezembro,Linha 2 - Verde,Vila Madalena,mdu,27
2018-12-01,2018,Dezembro,Linha 3 - Vermelha,Corinthians-Itaquera,mdu,96
2018-12-01,2018,Dezembro,Linha 3 - Vermelha,Artur Alvim,mdu,67
2018-12-01,2018,Dezembro,Linha 3 - Vermelha,Patriarca,mdu,25
2018-12-01,2018,Dezembro,Linha 3 - Vermelha,Guilhermina-Esperança,mdu,25
2018-12-01,2018,Dezembro,Linha 3 - Vermelha,Vila Matilde,mdu,30
2018-12-01,2018,Dezembro,Linha 3 - Vermelha,Penha,mdu,35
2018-12-01,2018,Dezembro,Linha 3 - Vermelha,Carrão,mdu,51
2018-12-01,2018,Dezembro,Linha 3 - Vermelha,Tatuapé,mdu,94
2018-12-01,2018,Dezembro,Linha 3 - Vermelha,Belém,mdu,45
2018-12-01,2018,Dezembro,Linha 3 - Vermelha,Bresser-Moóca,mdu,40
2018-12-01,2018,Dezembro,Linha 3 - Vermelha,Brás,mdu,110
2018-12-01,2018,Dezembro,Linha 3 - Vermelha,Pedro II,mdu,25
2018-12-01,2018,Dezembro,Linha 3 - Vermelha,Sé,mdu,272
2018-12-01,2018,Dezembro,Linha 3 - Vermelha,Anhangabaú,mdu,71
2018-12-01,2018,Dezembro,Linha 3 - Vermelha,República,mdu,145
2018-12-01,2018,Dezembro,Linha 3 - Vermelha,Santa Cecília,mdu,31
2018-12-01,2018,Dezembro,Linha 3 - Vermelha,Marechal Deodoro,mdu,35
2018-12-01,2018,Dezembro,Linha 3 - Vermelha,Palmeiras-Barra Funda,mdu,204
2018-12-01,2018,Dezembro,Linha 15 - Prata,Vila Prudente,mdu,17
2018-12-01,2018,Dezembro,Linha 15 - Prata,Oratório,mdu,3
2018-12-01,2018,Dezembro,Linha 15 - Prata,São Lucas,mdu,3
2018-12-01,2018,Dezembro,Linha 15 - Prata,Camilo Haddad,mdu,2
2018-12-01,2018,Dezembro,Linha 15 - Prata,Vila Tolstói,mdu,2
2018-12-01,2018,Dezembro,Linha 15 - Prata,Vila União,mdu,5
2019-01-01,2019,Janeiro,Linha 1 - Azul,Jabaquara,mdu,81
2019-01-01,2019,Janeiro,Linha 1 - Azul,Conceição,mdu,36
2019-01-01,2019,Janeiro,Linha 1 - Azul,São Judas,mdu,18
2019-01-01,2019,Janeiro,Linha 1 - Azul,Saúde,mdu,31
2019-01-01,2019,Janeiro,Linha 1 - Azul,Praça da Árvore,mdu,19
2019-01-01,2019,Janeiro,Linha 1 - Azul,Santa Cruz,mdu,98
2019-01-01,2019,Janeiro,Linha 1 - Azul,Vila Mariana,mdu,21
2019-01-01,2019,Janeiro,Linha 1 - Azul,Ana Rosa,mdu,79
2019-01-01,2019,Janeiro,Linha 1 - Azul,Paraíso,mdu,104
2019-01-01,2019,Janeiro,Linha 1 - Azul,Vergueiro,mdu,27
2019-01-01,2019,Janeiro,Linha 1 - Azul,São Joaquim,mdu,24
2019-01-01,2019,Janeiro,Linha 1 - Azul,Liberdade,mdu,24
2019-01-01,2019,Janeiro,Linha 1 - Azul,Sé,mdu,214
2019-01-01,2019,Janeiro,Linha 1 - Azul,São Bento,mdu,70
2019-01-01,2019,Janeiro,Linha 1 - Azul,Luz,mdu,154
2019-01-01,2019,Janeiro,Linha 1 - Azul,Tiradentes,mdu,13
2019-01-01,2019,Janeiro,Linha 1 - Azul,Armênia,mdu,26
2019-01-01,2019,Janeiro,Linha 1 - Azul,Portuguesa-Tietê,mdu,62
2019-01-01,2019,Janeiro,Linha 1 - Azul,Carandiru,mdu,13
2019-01-01,2019,Janeiro,Linha 1 - Azul,Santana,mdu,57
2019-01-01,2019,Janeiro,Linha 1 - Azul,Jardim São Paulo-Ayrton Senna,mdu,12
2019-01-01,2019,Janeiro,Linha 1 - Azul,Parada Inglesa,mdu,14
2019-01-01,2019,Janeiro,Linha 1 - Azul,Tucuruvi,mdu,62
2019-01-01,2019,Janeiro,Linha 2 - Verde,Vila Prudente,mdu,51
2019-01-01,2019,Janeiro,Linha 2 - Verde,Tamanduateí,mdu,61
2019-01-01,2019,Janeiro,Linha 2 - Verde,Sacomã,mdu,38
2019-01-01,2019,Janeiro,Linha 2 - Verde,Alto do Ipiranga,mdu,17
2019-01-01,2019,Janeiro,Linha 2 - Verde,Santos-Imigrantes,mdu,14
2019-01-01,2019,Janeiro,Linha 2 - Verde,Chácara Klabin,mdu,55
2019-01-01,2019,Janeiro,Linha 2 - Verde,Ana Rosa,mdu,70
2019-01-01,2019,Janeiro,Linha 2 - Verde,Paraíso,mdu,65
2019-01-01,2019,Janeiro,Linha 2 - Verde,Brigadeiro,mdu,56
2019-01-01,2019,Janeiro,Linha 2 - Verde,Trianon-Masp,mdu,51
2019-01-01,2019,Janeiro,Linha 2 - Verde,Consolação,mdu,112
2019-01-01,2019,Janeiro,Linha 2 - Verde,Clínicas,mdu,23
2019-01-01,2019,Janeiro,Linha 2 - Verde,Santuário N.S. de Fátima-Sumaré,mdu,12
2019-01-01,2019,Janeiro,Linha 2 - Verde,Vila Madalena,mdu,23
2019-01-01,2019,Janeiro,Linha 3 - Vermelha,Corinthians-Itaquera,mdu,86
2019-01-01,2019,Janeiro,Linha 3 - Vermelha,Artur Alvim,mdu,59
2019-01-01,2019,Janeiro,Linha 3 - Vermelha,Patriarca,mdu,22
2019-01-01,2019,Janeiro,Linha 3 - Vermelha,Guilhermina-Esperança,mdu,22
2019-01-01,2019,Janeiro,Linha 3 - Vermelha,Vila Matilde,mdu,27
2019-01-01,2019,Janeiro,Linha 3 - Vermelha,Penha,mdu,31
2019-01-01,2019,Janeiro,Linha 3 - Vermelha,Carrão,mdu,44
2019-01-01,2019,Janeiro,Linha 3 - Vermelha,Tatuapé,mdu,81
2019-01-01,2019,Janeiro,Linha 3 - Vermelha,Belém,mdu,41
2019-01-01,2019,Janeiro,Linha 3 - Vermelha,Bresser-Moóca,mdu,31
2019-01-01,2019,Janeiro,Linha 3 - Vermelha,Brás,mdu,90
2019-01-01,2019,Janeiro,Linha 3 - Vermelha,Pedro II,mdu,23
2019-01-01,2019,Janeiro,Linha 3 - Vermelha,Sé,mdu,241
2019-01-01,2019,Janeiro,Linha 3 - Vermelha,Anhangabaú,mdu,65
2019-01-01,2019,Janeiro,Linha 3 - Vermelha,República,mdu,132
2019-01-01,2019,Janeiro,Linha 3 - Vermelha,Santa Cecília,mdu,25
2019-01-01,2019,Janeiro,Linha 3 - Vermelha,Marechal Deodoro,mdu,32
2019-01-01,2019,Janeiro,Linha 3 - Vermelha,Palmeiras-Barra Funda,mdu,181
2019-01-01,2019,Janeiro,Linha 15 - Prata,Vila Prudente,mdu,19
2019-01-01,2019,Janeiro,Linha 15 - Prata,Oratório,mdu,4
2019-01-01,2019,Janeiro,Linha 15 - Prata,São Lucas,mdu,3
2019-01-01,2019,Janeiro,Linha 15 - Prata,Camilo Haddad,mdu,2
2019-01-01,2019,Janeiro,Linha 15 - Prata,Vila Tolstói,mdu,3
2019-01-01,2019,Janeiro,Linha 15 - Prata,Vila União,mdu,6
2019-02-01,2019,Fevereiro,Linha 1 - Azul,Jabaquara,mdu,88
2019-02-01,2019,Fevereiro,Linha 1 - Azul,Conceição,mdu,42
2019-02-01,2019,Fevereiro,Linha 1 - Azul,São Judas,mdu,20
2019-02-01,2019,Fevereiro,Linha 1 - Azul,Saúde,mdu,37
2019-02-01,2019,Fevereiro,Linha 1 - Azul,Praça da Árvore,mdu,23
2019-02-01,2019,Fevereiro,Linha 1 - Azul,Santa Cruz,mdu,113
2019-02-01,2019,Fevereiro,Linha 1 - Azul,Vila Mariana,mdu,30
2019-02-01,2019,Fevereiro,Linha 1 - Azul,Ana Rosa,mdu,96
2019-02-01,2019,Fevereiro,Linha 1 - Azul,Paraíso,mdu,125
2019-02-01,2019,Fevereiro,Linha 1 - Azul,Vergueiro,mdu,33
2019-02-01,2019,Fevereiro,Linha 1 - Azul,São Joaquim,mdu,48
2019-02-01,2019,Fevereiro,Linha 1 - Azul,Liberdade,mdu,29
2019-02-01,2019,Fevereiro,Linha 1 - Azul,Sé,mdu,245
2019-02-01,2019,Fevereiro,Linha 1 - Azul,São Bento,mdu,73
2019-02-01,2019,Fevereiro,Linha 1 - Azul,Luz,mdu,171
2019-02-01,2019,Fevereiro,Linha 1 - Azul,Tiradentes,mdu,18
2019-02-01,2019,Fevereiro,Linha 1 - Azul,Armênia,mdu,29
2019-02-01,2019,Fevereiro,Linha 1 - Azul,Portuguesa-Tietê,mdu,62
2019-02-01,2019,Fevereiro,Linha 1 - Azul,Carandiru,mdu,16
2019-02-01,2019,Fevereiro,Linha 1 - Azul,Santana,mdu,66
2019-02-01,2019,Fevereiro,Linha 1 - Azul,Jardim São Paulo-Ayrton Senna,mdu,15
2019-02-01,2019,Fevereiro,Linha 1 - Azul,Parada Inglesa,mdu,17
2019-02-01,2019,Fevereiro,Linha 1 - Azul,Tucuruvi,mdu,71
2019-02-01,2019,Fevereiro,Linha 2 - Verde,Vila Prudente,mdu,61
2019-02-01,2019,Fevereiro,Linha 2 - Verde,Tamanduateí,mdu,72
2019-02-01,2019,Fevereiro,Linha 2 - Verde,Sacomã,mdu,45
2019-02-01,2019,Fevereiro,Linha 2 - Verde,Alto do Ipiranga,mdu,22
2019-02-01,2019,Fevereiro,Linha 2 - Verde,Santos-Imigrantes,mdu,16
2019-02-01,2019,Fevereiro,Linha 2 - Verde,Chácara Klabin,mdu,67
2019-02-01,2019,Fevereiro,Linha 2 - Verde,Ana Rosa,mdu,83
2019-02-01,2019,Fevereiro,Linha 2 - Verde,Paraíso,mdu,77
2019-02-01,2019,Fevereiro,Linha 2 - Verde,Brigadeiro,mdu,63
2019-02-01,2019,Fevereiro,Linha 2 - Verde,Trianon-Masp,mdu,59
2019-02-01,2019,Fevereiro,Linha 2 - Verde,Consolação,mdu,135
2019-02-01,2019,Fevereiro,Linha 2 - Verde,Clínicas,mdu,26
2019-02-01,2019,Fevereiro,Linha 2 - Verde,Santuário N.S. de Fátima-Sumaré,mdu,15
2019-02-01,2019,Fevereiro,Linha 2 - Verde,Vila Madalena,mdu,29
2019-02-01,2019,Fevereiro,Linha 3 - Vermelha,Corinthians-Itaquera,mdu,96
2019-02-01,2019,Fevereiro,Linha 3 - Vermelha,Artur Alvim,mdu,67
2019-02-01,2019,Fevereiro,Linha 3 - Vermelha,Patriarca,mdu,25
2019-02-01,2019,Fevereiro,Linha 3 - Vermelha,Guilhermina-Esperança,mdu,25
2019-02-01,2019,Fevereiro,Linha 3 - Vermelha,Vila Matilde,mdu,31
2019-02-01,2019,Fevereiro,Linha 3 - Vermelha,Penha,mdu,36
2019-02-01,2019,Fevereiro,Linha 3 - Vermelha,Carrão,mdu,59
2019-02-01,2019,Fevereiro,Linha 3 - Vermelha,Tatuapé,mdu,90
2019-02-01,2019,Fevereiro,Linha 3 - Vermelha,Belém,mdu,47
2019-02-01,2019,Fevereiro,Linha 3 - Vermelha,Bresser-Moóca,mdu,43
2019-02-01,2019,Fevereiro,Linha 3 - Vermelha,Brás,mdu,96
2019-02-01,2019,Fevereiro,Linha 3 - Vermelha,Pedro II,mdu,25
2019-02-01,2019,Fevereiro,Linha 3 - Vermelha,Sé,mdu,279
2019-02-01,2019,Fevereiro,Linha 3 - Vermelha,Anhangabaú,mdu,73
2019-02-01,2019,Fevereiro,Linha 3 - Vermelha,República,mdu,150
2019-02-01,2019,Fevereiro,Linha 3 - Vermelha,Santa Cecília,mdu,32
2019-02-01,2019,Fevereiro,Linha 3 - Vermelha,Marechal Deodoro,mdu,38
2019-02-01,2019,Fevereiro,Linha 3 - Vermelha,Palmeiras-Barra Funda,mdu,209
2019-02-01,2019,Fevereiro,Linha 15 - Prata,Vila Prudente,mdu,25
2019-02-01,2019,Fevereiro,Linha 15 - Prata,Oratório,mdu,6
2019-02-01,2019,Fevereiro,Linha 15 - Prata,São Lucas,mdu,4
2019-02-01,2019,Fevereiro,Linha 15 - Prata,Camilo Haddad,mdu,3
2019-02-01,2019,Fevereiro,Linha 15 - Prata,Vila Tolstói,mdu,3
2019-02-01,2019,Fevereiro,Linha 15 - Prata,Vila União,mdu,8
2019-03-01,2019,Março,Linha 1 - Azul,Jabaquara,mdu,91
