date,line_number,metric_abb,metric,value,year
2023-10-01,15,msa,Average on Saturdays,49,2023
2023-10-01,15,mdo,Average on Sundays,32,2023
2023-10-01,15,max,Daily Peak,135,2023
2023-10-01,99,total,Total,71983,2023
2023-10-01,99,mdu,Average on Business Days,3009,2023
2023-10-01,99,msa,Average on Saturdays,1744,2023
2023-10-01,99,mdo,Average on Sundays,949,2023
2023-10-01,99,max,Daily Peak,3174,2023
2023-11-01,1,total,Total,26516,2023
2023-11-01,1,mdu,Average on Business Days,1147,2023
2023-11-01,1,msa,Average on Saturdays,709,2023
2023-11-01,1,mdo,Average on Sundays,433,2023
2023-11-01,1,max,Daily Peak,1183,2023
2023-11-01,2,total,Total,15357,2023
2023-11-01,2,mdu,Average on Business Days,698,2023
2023-11-01,2,msa,Average on Saturdays,331,2023
2023-11-01,2,mdo,Average on Sundays,212,2023
2023-11-01,2,max,Daily Peak,723,2023
2023-11-01,3,total,Total,26110,2023
2023-11-01,3,mdu,Average on Business Days,1114,2023
2023-11-01,3,msa,Average on Saturdays,707,2023
2023-11-01,3,mdo,Average on Sundays,488,2023
2023-11-01,3,max,Daily Peak,1136,2023
2023-11-01,15,total,Total,2866,2023
2023-11-01,15,mdu,Average on Business Days,130,2023
2023-11-01,15,msa,Average on Saturdays,67,2023
2023-11-01,15,mdo,Average on Sundays,40,2023
2023-11-01,15,max,Daily Peak,135,2023
2023-11-01,99,total,Total,70849,2023
2023-11-01,99,mdu,Average on Business Days,3090,2023
2023-11-01,99,msa,Average on Saturdays,1814,2023
2023-11-01,99,mdo,Average on Sundays,1173,2023
2023-11-01,99,max,Daily Peak,3171,2023
2023-12-01,1,total,Total,26359,2023
2023-12-01,1,mdu,Average on Business Days,1035,2023
2023-12-01,1,msa,Average on Saturdays,696,2023
2023-12-01,1,mdo,Average on Sundays,460,2023
2023-12-01,1,max,Daily Peak,1183,2023
2023-12-01,2,total,Total,14935,2023
2023-12-01,2,mdu,Average on Business Days,613,2023
2023-12-01,2,msa,Average on Saturdays,309,2023
2023-12-01,2,mdo,Average on Sundays,232,2023
2023-12-01,2,max,Daily Peak,715,2023
2023-12-01,3,total,Total,26218,2023
2023-12-01,3,mdu,Average on Business Days,1015,2023
2023-12-01,3,msa,Average on Saturdays,726,2023
2023-12-01,3,mdo,Average on Sundays,487,2023
2023-12-01,3,max,Daily Peak,1146,2023
2023-12-01,15,total,Total,2752,2023
2023-12-01,15,mdu,Average on Business Days,115,2023
2023-12-01,15,msa,Average on Saturdays,52,2023
2023-12-01,15,mdo,Average on Sundays,37,2023
2023-12-01,15,max,Daily Peak,132,2023
2023-12-01,99,total,Total,70264,2023
2023-12-01,99,mdu,Average on Business Days,2778,2023
2023-12-01,99,msa,Average on Saturdays,1783,2023
2023-12-01,99,mdo,Average on Sundays,1216,2023
2023-12-01,99,max,Daily Peak,3170,2023
2024-01-01,1,total,Total,24376,2024
2024-01-01,1,mdu,Average on Business Days,937,2024
2024-01-01,1,msa,Average on Saturdays,633,2024
2024-01-01,1,mdo,Average on Sundays,365,2024
2024-01-01,1,max,Daily Peak,1043,2024
2024-01-01,2,total,Total,14082,2024
2024-01-01,2,mdu,Average on Business Days,566,2024
2024-01-01,2,msa,Average on Saturdays,297,2024
2024-01-01,2,mdo,Average on Sundays,187,2024
2024-01-01,2,max,Daily Peak,643,2024
2024-01-01,3,total,Total,24376,2024
2024-01-01,3,mdu,Average on Business Days,939,2024
2024-01-01,3,msa,Average on Saturdays,620,2024
2024-01-01,3,mdo,Average on Sundays,372,2024
2024-01-01,3,max,Daily Peak,1060,2024
2024-01-01,15,total,Total,2561,2024
2024-01-01,15,mdu,Average on Business Days,103,2024
2024-01-01,15,msa,Average on Saturdays,48,2024
2024-01-01,15,mdo,Average on Sundays,34,2024
2024-01-01,15,max,Daily Peak,120,2024
2024-01-01,99,total,Total,65395,2024
2024-01-01,99,mdu,Average on Business Days,2545,2024
2024-01-01,99,msa,Average on Saturdays,1598,2024
2024-01-01,99,mdo,Average on Sundays,958,2024
2024-01-01,99,max,Daily Peak,2861,2024
2024-02-01,1,total,Total,25664,2024
2024-02-01,1,mdu,Average on Business Days,1075,2024
2024-02-01,1,msa,Average on Saturdays,680,2024
2024-02-01,1,mdo,Average on Sundays,418,2024
2024-02-01,1,max,Daily Peak,1123,2024
2024-02-01,2,total,Total,15275,2024
2024-02-01,2,mdu,Average on Business Days,665,2024
2024-02-01,2,msa,Average on Saturdays,338,2024
2024-02-01,2,mdo,Average on Sundays,230,2024
2024-02-01,2,max,Daily Peak,708,2024
2024-02-01,3,total,Total,25154,2024
2024-02-01,3,mdu,Average on Business Days,1049,2024
2024-02-01,3,msa,Average on Saturdays,662,2024
2024-02-01,3,mdo,Average on Sundays,430,2024
2024-02-01,3,max,Daily Peak,1088,2024
2024-02-01,15,total,Total,2817,2024
2024-02-01,15,mdu,Average on Business Days,123,2024
2024-02-01,15,msa,Average on Saturdays,64,2024
2024-02-01,15,mdo,Average on Sundays,37,2024
2024-02-01,15,max,Daily Peak,133,2024
2024-02-01,99,total,Total,68910,2024
2024-02-01,99,mdu,Average on Business Days,2911,2024
2024-02-01,99,msa,Average on Saturdays,1744,2024
2024-02-01,99,mdo,Average on Sundays,1116,2024
2024-02-01,99,max,Daily Peak,3046,2024
2024-03-01,1,total,Total,27990,2024
2024-03-01,1,mdu,Average on Business Days,1126,2024
2024-03-01,1,msa,Average on Saturdays,652,2024
2024-03-01,1,mdo,Average on Sundays,364,2024
2024-03-01,1,max,Daily Peak,1157,2024
2024-03-01,2,total,Total,16620,2024
2024-03-01,2,mdu,Average on Business Days,695,2024
2024-03-01,2,msa,Average on Saturdays,315,2024
2024-03-01,2,mdo,Average on Sundays,190,2024
2024-03-01,2,max,Daily Peak,722,2024
2024-03-01,3,total,Total,27064,2024
2024-03-01,3,mdu,Average on Business Days,1086,2024
2024-03-01,3,msa,Average on Saturdays,636,2024
2024-03-01,3,mdo,Average on Sundays,352,2024
2024-03-01,3,max,Daily Peak,1125,2024
2024-03-01,15,total,Total,3170,2024
2024-03-01,15,mdu,Average on Business Days,132,2024
2024-03-01,15,msa,Average on Saturdays,61,2024
2024-03-01,15,mdo,Average on Sundays,37,2024
2024-03-01,15,max,Daily Peak,136,2024
2024-03-01,99,total,Total,74844,2024
2024-03-01,99,mdu,Average on Business Days,3039,2024
2024-03-01,99,msa,Average on Saturdays,1665,2024
2024-03-01,99,mdo,Average on Sundays,943,2024
2024-03-01,99,max,Daily Peak,3126,2024
2024-04-01,1,total,Total,29039,2024
2024-04-01,1,mdu,Average on Business Days,1124,2024
2024-04-01,1,msa,Average on Saturdays,700,2024
2024-04-01,1,mdo,Average on Sundays,382,2024
2024-04-01,1,max,Daily Peak,1149,2024
2024-04-01,2,total,Total,17481,2024
2024-04-01,2,mdu,Average on Business Days,696,2024
2024-04-01,2,msa,Average on Saturdays,341,2024
2024-04-01,2,mdo,Average on Sundays,201,2024
2024-04-01,2,max,Daily Peak,719,2024
2024-04-01,3,total,Total,27976,2024
2024-04-01,3,mdu,Average on Business Days,1080,2024
2024-04-01,3,msa,Average on Saturdays,673,2024
2024-04-01,3,mdo,Average on Sundays,385,2024
2024-04-01,3,max,Daily Peak,1113,2024
2024-04-01,15,total,Total,3359,2024
2024-04-01,15,mdu,Average on Business Days,133,2024
2024-04-01,15,msa,Average on Saturdays,72,2024
2024-04-01,15,mdo,Average on Sundays,37,2024
2024-04-01,15,max,Daily Peak,136,2024
2024-04-01,99,total,Total,77856,2024
2024-04-01,99,mdu,Average on Business Days,3032,2024
2024-04-01,99,msa,Average on Saturdays,1786,2024
2024-04-01,99,mdo,Average on Sundays,1005,2024
2024-04-01,99,max,Daily Peak,3113,2024
2024-05-01,1,total,Total,28282,2024
2024-05-01,1,mdu,Average on Business Days,1113,2024
2024-05-01,1,msa,Average on Saturdays,691,2024
2024-05-01,1,mdo,Average on Sundays,364,2024
2024-05-01,1,max,Daily Peak,1145,2024
2024-05-01,2,total,Total,16844,2024
2024-05-01,2,mdu,Average on Business Days,693,2024
2024-05-01,2,msa,Average on Saturdays,334,2024
2024-05-01,2,mdo,Average on Sundays,184,2024
2024-05-01,2,max,Daily Peak,720,2024
2024-05-01,3,total,Total,27290,2024
2024-05-01,3,mdu,Average on Business Days,1071,2024
2024-05-01,3,msa,Average on Saturdays,674,2024
2024-05-01,3,mdo,Average on Sundays,358,2024
2024-05-01,3,max,Daily Peak,1103,2024
2024-05-01,15,total,Total,3261,2024
2024-05-01,15,mdu,Average on Business Days,132,2024
2024-05-01,15,msa,Average on Saturdays,72,2024
2024-05-01,15,mdo,Average on Sundays,36,2024
2024-05-01,15,max,Daily Peak,138,2024
2024-05-01,99,total,Total,75677,2024
2024-05-01,99,mdu,Average on Business Days,3008,2024
2024-05-01,99,msa,Average on Saturdays,1771,2024
2024-05-01,99,mdo,Average on Sundays,941,2024
2024-05-01,99,max,Daily Peak,3098,2024
2024-06-01,1,total,Total,27390,2024
2024-06-01,1,mdu,Average on Business Days,1096,2024
2024-06-01,1,msa,Average on Saturdays,700,2024
2024-06-01,1,mdo,Average on Sundays,394,2024
2024-06-01,1,max,Daily Peak,1150,2024
2024-06-01,2,total,Total,16388,2024
2024-06-01,2,mdu,Average on Business Days,680,2024
2024-06-01,2,msa,Average on Saturdays,339,2024
2024-06-01,2,mdo,Average on Sundays,217,2024
2024-06-01,2,max,Daily Peak,712,2024
2024-06-01,3,total,Total,26587,2024
2024-06-01,3,mdu,Average on Business Days,1060,2024
2024-06-01,3,msa,Average on Saturdays,684,2024
2024-06-01,3,mdo,Average on Sundays,395,2024
2024-06-01,3,max,Daily Peak,1109,2024
2024-06-01,15,total,Total,3119,2024
2024-06-01,15,mdu,Average on Business Days,131,2024
2024-06-01,15,msa,Average on Saturdays,70,2024
2024-06-01,15,mdo,Average on Sundays,35,2024
2024-06-01,15,max,Daily Peak,136,2024
2024-06-01,99,total,Total,73484,2024
2024-06-01,99,mdu,Average on Business Days,2967,2024
2024-06-01,99,msa,Average on Saturdays,1794,2024
2024-06-01,99,mdo,Average on Sundays,1035,2024
2024-06-01,99,max,Daily Peak,3102,2024
2024-07-01,1,total,Total,26963,2024
2024-07-01,1,mdu,Average on Business Days,1016,2024
2024-07-01,1,msa,Average on Saturdays,705,2024
2024-07-01,1,mdo,Average on Sundays,400,2024
2024-07-01,1,max,Daily Peak,1056,2024
2024-07-01,2,total,Total,16067,2024
2024-07-01,2,mdu,Average on Business Days,632,2024
2024-07-01,2,msa,Average on Saturdays,328,2024
2024-07-01,2,mdo,Average on Sundays,210,2024
2024-07-01,2,max,Daily Peak,670,2024
2024-07-01,3,total,Total,26109,2024
2024-07-01,3,mdu,Average on Business Days,988,2024
2024-07-01,3,msa,Average on Saturdays,660,2024
2024-07-01,3,mdo,Average on Sundays,382,2024
2024-07-01,3,max,Daily Peak,1033,2024
2024-07-01,15,total,Total,3089,2024
2024-07-01,15,mdu,Average on Business Days,122,2024
2024-07-01,15,msa,Average on Saturdays,63,2024
2024-07-01,15,mdo,Average on Sundays,35,2024
2024-07-01,15,max,Daily Peak,129,2024
2024-07-01,99,total,Total,72227,2024
2024-07-01,99,mdu,Average on Business Days,2758,2024
2024-07-01,99,msa,Average on Saturdays,1755,2024
2024-07-01,99,mdo,Average on Sundays,1027,2024
2024-07-01,99,max,Daily Peak,2888,2024
2024-08-01,1,total,Total,29153,2024
2024-08-01,1,mdu,Average on Business Days,1105,2024
2024-08-01,1,msa,Average on Saturdays,681,2024
2024-08-01,1,mdo,Average on Sundays,359,2024
2024-08-01,1,max,Daily Peak,1165,2024
2024-08-01,2,total,Total,17641,2024
2024-08-01,2,mdu,Average on Business Days,693,2024
2024-08-01,2,msa,Average on Saturdays,331,2024
2024-08-01,2,mdo,Average on Sundays,186,2024
2024-08-01,2,max,Daily Peak,729,2024
2024-08-01,3,total,Total,28190,2024
2024-08-01,3,mdu,Average on Business Days,1065,2024
2024-08-01,3,msa,Average on Saturdays,663,2024
2024-08-01,3,mdo,Average on Sundays,362,2024
2024-08-01,3,max,Daily Peak,1118,2024
2024-08-01,15,total,Total,3490,2024
2024-08-01,15,mdu,Average on Business Days,136,2024
2024-08-01,15,msa,Average on Saturdays,72,2024
2024-08-01,15,mdo,Average on Sundays,36,2024
2024-08-01,15,max,Daily Peak,140,2024
2024-08-01,99,total,Total,78475,2024
2024-08-01,99,mdu,Average on Business Days,2999,2024
2024-08-01,99,msa,Average on Saturdays,1747,2024
2024-08-01,99,mdo,Average on Sundays,943,2024
2024-08-01,99,max,Daily Peak,3148,2024
2024-09-01,1,total,Total,28679,2024
2024-09-01,1,mdu,Average on Business Days,1131,2024
2024-09-01,1,msa,Average on Saturdays,720,2024
2024-09-01,1,mdo,Average on Sundays,422,2024
2024-09-01,1,max,Daily Peak,1181,2024
2024-09-01,2,total,Total,17213,2024
2024-09-01,2,mdu,Average on Business Days,704,2024
2024-09-01,2,msa,Average on Saturdays,342,2024
2024-09-01,2,mdo,Average on Sundays,212,2024
2024-09-01,2,max,Daily Peak,733,2024
2024-09-01,3,total,Total,27501,2024
2024-09-01,3,mdu,Average on Business Days,1086,2024
2024-09-01,3,msa,Average on Saturdays,691,2024
2024-09-01,3,mdo,Average on Sundays,406,2024
2024-09-01,3,max,Daily Peak,1145,2024
2024-09-01,15,total,Total,3315,2024
2024-09-01,15,mdu,Average on Business Days,137,2024
2024-09-01,15,msa,Average on Saturdays,75,2024
2024-09-01,15,mdo,Average on Sundays,28,2024
2024-09-01,15,max,Daily Peak,141,2024
2024-09-01,99,total,Total,76709,2024
2024-09-01,99,mdu,Average on Business Days,3058,2024
2024-09-01,99,msa,Average on Saturdays,1828,2024
2024-09-01,99,mdo,Average on Sundays,1068,2024
2024-09-01,99,max,Daily Peak,3175,2024
2024-10-01,1,total,Total,30364,2024
2024-10-01,1,mdu,Average on Business Days,1130,2024
2024-10-01,1,msa,Average on Saturdays,685,2024
2024-10-01,1,mdo,Average on Sundays,430,2024
2024-10-01,1,max,Daily Peak,1180,2024
2024-10-01,2,total,Total,18450,2024
2024-10-01,2,mdu,Average on Business Days,709,2024
2024-10-01,2,msa,Average on Saturdays,337,2024
2024-10-01,2,mdo,Average on Sundays,213,2024
2024-10-01,2,max,Daily Peak,743,2024
2024-10-01,3,total,Total,29216,2024
2024-10-01,3,mdu,Average on Business Days,1081,2024
2024-10-01,3,msa,Average on Saturdays,679,2024
2024-10-01,3,mdo,Average on Sundays,436,2024
2024-10-01,3,max,Daily Peak,1120,2024
2024-10-01,15,total,Total,3673,2024
2024-10-01,15,mdu,Average on Business Days,139,2024
2024-10-01,15,msa,Average on Saturdays,74,2024
2024-10-01,15,mdo,Average on Sundays,48,2024
2024-10-01,15,max,Daily Peak,144,2024
2024-10-01,99,total,Total,81703,2024
2024-10-01,99,mdu,Average on Business Days,3060,2024
2024-10-01,99,msa,Average on Saturdays,1775,2024
2024-10-01,99,mdo,Average on Sundays,1128,2024
2024-10-01,99,max,Daily Peak,3187,2024
2024-11-01,1,total,Total,28056,2024
2024-11-01,1,mdu,Average on Business Days,1150,2024
2024-11-01,1,msa,Average on Saturdays,722,2024
2024-11-01,1,mdo,Average on Sundays,420,2024
2024-11-01,1,max,Daily Peak,1191,2024
2024-11-01,2,total,Total,16774,2024
2024-11-01,2,mdu,Average on Business Days,721,2024
2024-11-01,2,msa,Average on Saturdays,348,2024
2024-11-01,2,mdo,Average on Sundays,209,2024
2024-11-01,2,max,Daily Peak,753,2024
2024-11-01,3,total,Total,26948,2024
2024-11-01,3,mdu,Average on Business Days,1097,2024
2024-11-01,3,msa,Average on Saturdays,699,2024
2024-11-01,3,mdo,Average on Sundays,418,2024
2024-11-01,3,max,Daily Peak,1142,2024
2024-11-01,15,total,Total,3376,2024
2024-11-01,15,mdu,Average on Business Days,144,2024
2024-11-01,15,msa,Average on Saturdays,77,2024
2024-11-01,15,mdo,Average on Sundays,44,2024
2024-11-01,15,max,Daily Peak,147,2024
2024-11-01,99,total,Total,75153,2024
2024-11-01,99,mdu,Average on Business Days,3111,2024
2024-11-01,99,msa,Average on Saturdays,1846,2024
2024-11-01,99,mdo,Average on Sundays,1091,2024
2024-11-01,99,max,Daily Peak,3220,2024
2024-12-01,1,total,Total,25874,2024
2024-12-01,1,mdu,Average on Business Days,1039,2024
2024-12-01,1,msa,Average on Saturdays,730,2024
2024-12-01,1,mdo,Average on Sundays,431,2024
2024-12-01,1,max,Daily Peak,1195,2024
2024-12-01,2,total,Total,15204,2024
2024-12-01,2,mdu,Average on Business Days,639,2024
2024-12-01,2,msa,Average on Saturdays,345,2024
2024-12-01,2,mdo,Average on Sundays,222,2024
2024-12-01,2,max,Daily Peak,744,2024
2024-12-01,3,total,Total,25150,2024
2024-12-01,3,mdu,Average on Business Days,1006,2024
2024-12-01,3,msa,Average on Saturdays,715,2024
2024-12-01,3,mdo,Average on Sundays,426,2024
2024-12-01,3,max,Daily Peak,1140,2024
2024-12-01,15,total,Total,3103,2024
2024-12-01,15,mdu,Average on Business Days,129,2024
2024-12-01,15,msa,Average on Saturdays,77,2024
2024-12-01,15,mdo,Average on Sundays,44,2024
2024-12-01,15,max,Daily Peak,147,2024
2024-12-01,99,total,Total,69330,2024
2024-12-01,99,mdu,Average on Business Days,2812,2024
2024-12-01,99,msa,Average on Saturdays,1868,2024
2024-12-01,99,mdo,Average on Sundays,1122,2024
2024-12-01,99,max,Daily Peak,3201,2024
2025-01-01,1,total,Total,24904,2025
2025-01-01,1,mdu,Average on Business Days,948,2025
2025-01-01,1,msa,Average on Saturdays,617,2025
2025-01-01,1,mdo,Average on Sundays,362,2025
2025-01-01,1,max,Daily Peak,1020,2025
2025-01-01,2,total,Total,15261,2025
2025-01-01,2,mdu,Average on Business Days,600,2025
2025-01-01,2,msa,Average on Saturdays,299,2025
2025-01-01,2,mdo,Average on Sundays,193,2025
2025-01-01,2,max,Daily Peak,661,2025
2025-01-01,3,total,Total,24065,2025
2025-01-01,3,mdu,Average on Business Days,916,2025
2025-01-01,3,msa,Average on Saturdays,584,2025
2025-01-01,3,mdo,Average on Sundays,358,2025
2025-01-01,3,max,Daily Peak,1028,2025
2025-01-01,15,total,Total,3134,2025
2025-01-01,15,mdu,Average on Business Days,123,2025
2025-01-01,15,msa,Average on Saturdays,66,2025
2025-01-01,15,mdo,Average on Sundays,38,2025
2025-01-01,15,max,Daily Peak,133,2025
2025-01-01,99,total,Total,67364,2025
2025-01-01,99,mdu,Average on Business Days,2586,2025
2025-01-01,99,msa,Average on Saturdays,1567,2025
2025-01-01,99,mdo,Average on Sundays,951,2025
2025-01-01,99,max,Daily Peak,2791,2025
2025-02-01,1,total,Total,26201,2025
2025-02-01,1,mdu,Average on Business Days,1101,2025
2025-02-01,1,msa,Average on Saturdays,666,2025
2025-02-01,1,mdo,Average on Sundays,379,2025
2025-02-01,1,max,Daily Peak,1151,2025
2025-02-01,2,total,Total,16402,2025
2025-02-01,2,mdu,Average on Business Days,709,2025
2025-02-01,2,msa,Average on Saturdays,347,2025
2025-02-01,2,mdo,Average on Sundays,207,2025
2025-02-01,2,max,Daily Peak,758,2025
2025-02-01,3,total,Total,25177,2025
2025-02-01,3,mdu,Average on Business Days,1049,2025
2025-02-01,3,msa,Average on Saturdays,665,2025
2025-02-01,3,mdo,Average on Sundays,386,2025
2025-02-01,3,max,Daily Peak,1093,2025
2025-02-01,15,total,Total,3307,2025
2025-02-01,15,mdu,Average on Business Days,142,2025
2025-02-01,15,msa,Average on Saturdays,74,2025
2025-02-01,15,mdo,Average on Sundays,42,2025
2025-02-01,15,max,Daily Peak,154,2025
2025-02-01,99,total,Total,71087,2025
2025-02-01,99,mdu,Average on Business Days,3001,2025
2025-02-01,99,msa,Average on Saturdays,1751,2025
2025-02-01,99,mdo,Average on Sundays,1014,2025
2025-02-01,99,max,Daily Peak,3152,2025
2025-03-01,1,total,Total,27837,2025
2025-03-01,1,mdu,Average on Business Days,1133,2025
2025-03-01,1,msa,Average on Saturdays,700,2025
2025-03-01,1,mdo,Average on Sundays,398,2025
2025-03-01,1,max,Daily Peak,1175,2025
2025-03-01,2,total,Total,17065,2025
2025-03-01,2,mdu,Average on Business Days,729,2025
2025-03-01,2,msa,Average on Saturdays,354,2025
2025-03-01,2,mdo,Average on Sundays,218,2025
2025-03-01,2,max,Daily Peak,758,2025
2025-03-01,3,total,Total,26565,2025
2025-03-01,3,mdu,Average on Business Days,1074,2025
2025-03-01,3,msa,Average on Saturdays,677,2025
2025-03-01,3,mdo,Average on Sundays,397,2025
2025-03-01,3,max,Daily Peak,1127,2025
2025-03-01,15,total,Total,3458,2025
2025-03-01,15,mdu,Average on Business Days,146,2025
2025-03-01,15,msa,Average on Saturdays,76,2025
2025-03-01,15,mdo,Average on Sundays,43,2025
2025-03-01,15,max,Daily Peak,153,2025
2025-03-01,99,total,Total,74925,2025
2025-03-01,99,mdu,Average on Business Days,3082,2025
2025-03-01,99,msa,Average on Saturdays,1807,2025
2025-03-01,99,mdo,Average on Sundays,1055,2025
2025-03-01,99,max,Daily Peak,3206,2025
2025-04-01,1,total,Total,28044,2025
2025-04-01,1,mdu,Average on Business Days,1147,2025
2025-04-01,1,msa,Average on Saturdays,679,2025
2025-04-01,1,mdo,Average on Sundays,383,2025
2025-04-01,1,max,Daily Peak,1184,2025
2025-04-01,2,total,Total,17326,2025
2025-04-01,2,mdu,Average on Business Days,735,2025
2025-04-01,2,msa,Average on Saturdays,331,2025
2025-04-01,2,mdo,Average on Sundays,210,2025
2025-04-01,2,max,Daily Peak,760,2025
2025-04-01,3,total,Total,26787,2025
2025-04-01,3,mdu,Average on Business Days,1085,2025
2025-04-01,3,msa,Average on Saturdays,676,2025
2025-04-01,3,mdo,Average on Sundays,392,2025
2025-04-01,3,max,Daily Peak,1116,2025
2025-04-01,15,total,Total,3445,2025
2025-04-01,15,mdu,Average on Business Days,145,2025
2025-04-01,15,msa,Average on Saturdays,71,2025
2025-04-01,15,mdo,Average on Sundays,41,2025
2025-04-01,15,max,Daily Peak,151,2025
2025-04-01,99,total,Total,75602,2025
2025-04-01,99,mdu,Average on Business Days,3113,2025
2025-04-01,99,msa,Average on Saturdays,1758,2025
2025-04-01,99,mdo,Average on Sundays,1026,2025
2025-04-01,99,max,Daily Peak,3204,2025
2025-05-01,1,total,Total,28904,2025
2025-05-01,1,mdu,Average on Business Days,1128,2025
2025-05-01,1,msa,Average on Saturdays,688,2025
2025-05-01,1,mdo,Average on Sundays,389,2025
2025-05-01,1,max,Daily Peak,1169,2025
2025-05-01,2,total,Total,17751,2025
2025-05-01,2,mdu,Average on Business Days,726,2025
2025-05-01,2,msa,Average on Saturdays,336,2025
2025-05-01,2,mdo,Average on Sundays,206,2025
2025-05-01,2,max,Daily Peak,758,2025
2025-05-01,3,total,Total,27706,2025
2025-05-01,3,mdu,Average on Business Days,1073,2025
2025-05-01,3,msa,Average on Saturdays,673,2025
2025-05-01,3,mdo,Average on Sundays,399,2025
2025-05-01,3,max,Daily Peak,1112,2025
2025-05-01,15,total,Total,3521,2025
2025-05-01,15,mdu,Average on Business Days,143,2025
2025-05-01,15,msa,Average on Saturdays,70,2025
2025-05-01,15,mdo,Average on Sundays,37,2025
2025-05-01,15,max,Daily Peak,147,2025
2025-05-01,99,total,Total,77881,2025
2025-05-01,99,mdu,Average on Business Days,3070,2025
2025-05-01,99,msa,Average on Saturdays,1767,2025
2025-05-01,99,mdo,Average on Sundays,1032,2025
2025-05-01,99,max,Daily Peak,3175,2025
2025-06-01,1,total,Total,26570,2025
2025-06-01,1,mdu,Average on Business Days,1081,2025
2025-06-01,1,msa,Average on Saturdays,674,2025
2025-06-01,1,mdo,Average on Sundays,383,2025
2025-06-01,1,max,Daily Peak,1135,2025
2025-06-01,2,total,Total,16171,2025
2025-06-01,2,mdu,Average on Business Days,689,2025
2025-06-01,2,msa,Average on Saturdays,331,2025
2025-06-01,2,mdo,Average on Sundays,209,2025
2025-06-01,2,max,Daily Peak,733,2025
2025-06-01,3,total,Total,25553,2025
2025-06-01,3,mdu,Average on Business Days,1032,2025
2025-06-01,3,msa,Average on Saturdays,668,2025
2025-06-01,3,mdo,Average on Sundays,386,2025
2025-06-01,3,max,Daily Peak,1085,2025
2025-06-01,15,total,Total,3319,2025
2025-06-01,15,mdu,Average on Business Days,140,2025
2025-06-01,15,msa,Average on Saturdays,74,2025
2025-06-01,15,mdo,Average on Sundays,40,2025
2025-06-01,15,max,Daily Peak,148,2025
2025-06-01,99,total,Total,71613,2025
2025-06-01,99,mdu,Average on Business Days,2942,2025
2025-06-01,99,msa,Average on Saturdays,1747,2025
2025-06-01,99,mdo,Average on Sundays,1018,2025
2025-06-01,99,max,Daily Peak,3093,2025
2025-07-01,1,total,Total,26772,2025
2025-07-01,1,mdu,Average on Business Days,1002,2025
2025-07-01,1,msa,Average on Saturdays,669,2025
2025-07-01,1,mdo,Average on Sundays,391,2025
2025-07-01,1,max,Daily Peak,1055,2025
2025-07-01,2,total,Total,16482,2025
2025-07-01,2,mdu,Average on Business Days,641,2025
2025-07-01,2,msa,Average on Saturdays,327,2025
2025-07-01,2,mdo,Average on Sundays,203,2025
2025-07-01,2,max,Daily Peak,672,2025
2025-07-01,3,total,Total,25951,2025
2025-07-01,3,mdu,Average on Business Days,969,2025
2025-07-01,3,msa,Average on Saturdays,647,2025
2025-07-01,3,mdo,Average on Sundays,391,2025
2025-07-01,3,max,Daily Peak,1015,2025
2025-07-01,15,total,Total,3367,2025
2025-07-01,15,mdu,Average on Business Days,130,2025
2025-07-01,15,msa,Average on Saturdays,69,2025
2025-07-01,15,mdo,Average on Sundays,41,2025
2025-07-01,15,max,Daily Peak,139,2025
2025-07-01,99,total,Total,72572,2025
2025-07-01,99,mdu,Average on Business Days,2742,2025
2025-07-01,99,msa,Average on Saturdays,1711,2025
2025-07-01,99,mdo,Average on Sundays,1026,2025
2025-07-01,99,max,Daily Peak,2876,2025
2025-08-01,1,total,Total,28342,2025
2025-08-01,1,mdu,Average on Business Days,1097,2025
2025-08-01,1,msa,Average on Saturdays,681,2025
2025-08-01,1,mdo,Average on Sundays,380,2025
2025-08-01,1,max,Daily Peak,1153,2025
2025-08-01,2,total,Total,17477,2025
2025-08-01,2,mdu,Average on Business Days,704,2025
2025-08-01,2,msa,Average on Saturdays,335,2025
2025-08-01,2,mdo,Average on Sundays,204,2025
2025-08-01,2,max,Daily Peak,746,2025
2025-08-01,3,total,Total,27414,2025
2025-08-01,3,mdu,Average on Business Days,1052,2025
2025-08-01,3,msa,Average on Saturdays,670,2025
2025-08-01,3,mdo,Average on Sundays,396,2025
2025-08-01,3,max,Daily Peak,1096,2025
2025-08-01,15,total,Total,3576,2025
2025-08-01,15,mdu,Average on Business Days,143,2025
2025-08-01,15,msa,Average on Saturdays,75,2025
2025-08-01,15,mdo,Average on Sundays,41,2025
2025-08-01,15,max,Daily Peak,148,2025
2025-08-01,99,total,Total,76809,2025
2025-08-01,99,mdu,Average on Business Days,2995,2025
2025-08-01,99,msa,Average on Saturdays,1761,2025
2025-08-01,99,mdo,Average on Sundays,1021,2025
2025-08-01,99,max,Daily Peak,3131,2025
2025-09-01,1,total,Total,28970,2025
2025-09-01,1,mdu,Average on Business Days,1115,2025
2025-09-01,1,msa,Average on Saturdays,682,2025
2025-09-01,1,mdo,Average on Sundays,427,2025
2025-09-01,1,max,Daily Peak,1152,2025
2025-09-01,2,total,Total,18006,2025
2025-09-01,2,mdu,Average on Business Days,715,2025
2025-09-01,2,msa,Average on Saturdays,339,2025
2025-09-01,2,mdo,Average on Sundays,228,2025
2025-09-01,2,max,Daily Peak,744,2025
2025-09-01,3,total,Total,27901,2025
2025-09-01,3,mdu,Average on Business Days,1070,2025
