year,measure,date,variable,value,line_number,type,line_name_pt,line_name
2018,transport,2018-02-01,M<c3><a1>xima Di<c3><a1>ria,3928,99,metro,Sistema METRO,METRO System
2018,transport,NA,Total,36553,1,metro,Azul,Blue
2018,transport,NA,Total,17473,2,metro,Verde,Green
2018,transport,NA,Total,37387,3,metro,Vermelha,Red
2018,transport,NA,Total,7331,5,metro,Lil<c3><a1>s,Lilac
2018,transport,NA,Total,411,15,metro,Prata,Silver
2018,transport,NA,Total,99155,99,metro,Sistema METRO,METRO System
2018,transport,NA,M<c3><a9>dia dos Dias <c3><9a>teis,1452,1,metro,Azul,Blue
2018,transport,NA,M<c3><a9>dia dos Dias <c3><9a>teis,713,2,metro,Verde,Green
2018,transport,NA,M<c3><a9>dia dos Dias <c3><9a>teis,1467,3,metro,Vermelha,Red
2018,transport,NA,M<c3><a9>dia dos Dias <c3><9a>teis,295,5,metro,Lil<c3><a1>s,Lilac
2018,transport,NA,M<c3><a9>dia dos Dias <c3><9a>teis,20,15,metro,Prata,Silver
2018,transport,NA,M<c3><a9>dia dos Dias <c3><9a>teis,3946,99,metro,Sistema METRO,METRO System
2018,transport,NA,M<c3><a9>dia dos S<c3><a1>bados,777,1,metro,Azul,Blue
2018,transport,NA,M<c3><a9>dia dos S<c3><a1>bados,305,2,metro,Verde,Green
2018,transport,NA,M<c3><a9>dia dos S<c3><a1>bados,823,3,metro,Vermelha,Red
2018,transport,NA,M<c3><a9>dia dos S<c3><a1>bados,160,5,metro,Lil<c3><a1>s,Lilac
2018,transport,NA,M<c3><a9>dia dos S<c3><a1>bados,5,15,metro,Prata,Silver
2018,transport,NA,M<c3><a9>dia dos S<c3><a1>bados,2066,99,metro,Sistema METRO,METRO System
2018,transport,NA,M<c3><a9>dia dos Domingos,439,1,metro,Azul,Blue
2018,transport,NA,M<c3><a9>dia dos Domingos,199,2,metro,Verde,Green
2018,transport,NA,M<c3><a9>dia dos Domingos,501,3,metro,Vermelha,Red
2018,transport,NA,M<c3><a9>dia dos Domingos,64,5,metro,Lil<c3><a1>s,Lilac
2018,transport,NA,M<c3><a9>dia dos Domingos,NA,15,metro,Prata,Silver
2018,transport,NA,M<c3><a9>dia dos Domingos,1202,99,metro,Sistema METRO,METRO System
2018,transport,NA,M<c3><a1>xima Di<c3><a1>ria,1485,1,metro,Azul,Blue
2018,transport,NA,M<c3><a1>xima Di<c3><a1>ria,742,2,metro,Verde,Green
2018,transport,NA,M<c3><a1>xima Di<c3><a1>ria,1505,3,metro,Vermelha,Red
2018,transport,NA,M<c3><a1>xima Di<c3><a1>ria,305,5,metro,Lil<c3><a1>s,Lilac
2018,transport,NA,M<c3><a1>xima Di<c3><a1>ria,23,15,metro,Prata,Silver
2018,transport,NA,M<c3><a1>xima Di<c3><a1>ria,4042,99,metro,Sistema METRO,METRO System
2018,transport,2018-04-01,Total,35480,1,metro,Azul,Blue
2018,transport,2018-04-01,Total,16870,2,metro,Verde,Green
2018,transport,2018-04-01,Total,36247,3,metro,Vermelha,Red
2018,transport,2018-04-01,Total,7640,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-04-01,Total,441,15,metro,Prata,Silver
2018,transport,2018-04-01,Total,96677,99,metro,Sistema METRO,METRO System
2018,transport,2018-04-01,M<c3><a9>dia dos Dias <c3><9a>teis,1457,1,metro,Azul,Blue
2018,transport,2018-04-01,M<c3><a9>dia dos Dias <c3><9a>teis,714,2,metro,Verde,Green
2018,transport,2018-04-01,M<c3><a9>dia dos Dias <c3><9a>teis,1471,3,metro,Vermelha,Red
2018,transport,2018-04-01,M<c3><a9>dia dos Dias <c3><9a>teis,319,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-04-01,M<c3><a9>dia dos Dias <c3><9a>teis,21,15,metro,Prata,Silver
2018,transport,2018-04-01,M<c3><a9>dia dos Dias <c3><9a>teis,3980,99,metro,Sistema METRO,METRO System
2018,transport,2018-04-01,M<c3><a9>dia dos S<c3><a1>bados,828,1,metro,Azul,Blue
2018,transport,2018-04-01,M<c3><a9>dia dos S<c3><a1>bados,319,2,metro,Verde,Green
2018,transport,2018-04-01,M<c3><a9>dia dos S<c3><a1>bados,883,3,metro,Vermelha,Red
2018,transport,2018-04-01,M<c3><a9>dia dos S<c3><a1>bados,170,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-04-01,M<c3><a9>dia dos S<c3><a1>bados,8,15,metro,Prata,Silver
2018,transport,2018-04-01,M<c3><a9>dia dos S<c3><a1>bados,2206,99,metro,Sistema METRO,METRO System
2018,transport,2018-04-01,M<c3><a9>dia dos Domingos,435,1,metro,Azul,Blue
2018,transport,2018-04-01,M<c3><a9>dia dos Domingos,188,2,metro,Verde,Green
2018,transport,2018-04-01,M<c3><a9>dia dos Domingos,482,3,metro,Vermelha,Red
2018,transport,2018-04-01,M<c3><a9>dia dos Domingos,76,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-04-01,M<c3><a9>dia dos Domingos,3,15,metro,Prata,Silver
2018,transport,2018-04-01,M<c3><a9>dia dos Domingos,1183,99,metro,Sistema METRO,METRO System
2018,transport,2018-04-01,M<c3><a1>xima Di<c3><a1>ria,1493,1,metro,Azul,Blue
2018,transport,2018-04-01,M<c3><a1>xima Di<c3><a1>ria,731,2,metro,Verde,Green
2018,transport,2018-04-01,M<c3><a1>xima Di<c3><a1>ria,1530,3,metro,Vermelha,Red
2018,transport,2018-04-01,M<c3><a1>xima Di<c3><a1>ria,331,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-04-01,M<c3><a1>xima Di<c3><a1>ria,24,15,metro,Prata,Silver
2018,transport,2018-04-01,M<c3><a1>xima Di<c3><a1>ria,4105,99,metro,Sistema METRO,METRO System
2018,transport,2018-05-01,Total,36519,1,metro,Azul,Blue
2018,transport,2018-05-01,Total,17492,2,metro,Verde,Green
2018,transport,2018-05-01,Total,37542,3,metro,Vermelha,Red
2018,transport,2018-05-01,Total,8106,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-05-01,Total,509,15,metro,Prata,Silver
2018,transport,2018-05-01,Total,100169,99,metro,Sistema METRO,METRO System
2018,transport,2018-05-01,M<c3><a9>dia dos Dias <c3><9a>teis,1436,1,metro,Azul,Blue
2018,transport,2018-05-01,M<c3><a9>dia dos Dias <c3><9a>teis,706,2,metro,Verde,Green
2018,transport,2018-05-01,M<c3><a9>dia dos Dias <c3><9a>teis,1455,3,metro,Vermelha,Red
2018,transport,2018-05-01,M<c3><a9>dia dos Dias <c3><9a>teis,322,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-05-01,M<c3><a9>dia dos Dias <c3><9a>teis,22,15,metro,Prata,Silver
2018,transport,2018-05-01,M<c3><a9>dia dos Dias <c3><9a>teis,3940,99,metro,Sistema METRO,METRO System
2018,transport,2018-05-01,M<c3><a9>dia dos S<c3><a1>bados,834,1,metro,Azul,Blue
2018,transport,2018-05-01,M<c3><a9>dia dos S<c3><a1>bados,336,2,metro,Verde,Green
2018,transport,2018-05-01,M<c3><a9>dia dos S<c3><a1>bados,900,3,metro,Vermelha,Red
2018,transport,2018-05-01,M<c3><a9>dia dos S<c3><a1>bados,184,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-05-01,M<c3><a9>dia dos S<c3><a1>bados,7,15,metro,Prata,Silver
2018,transport,2018-05-01,M<c3><a9>dia dos S<c3><a1>bados,2258,99,metro,Sistema METRO,METRO System
2018,transport,2018-05-01,M<c3><a9>dia dos Domingos,488,1,metro,Azul,Blue
2018,transport,2018-05-01,M<c3><a9>dia dos Domingos,218,2,metro,Verde,Green
2018,transport,2018-05-01,M<c3><a9>dia dos Domingos,559,3,metro,Vermelha,Red
2018,transport,2018-05-01,M<c3><a9>dia dos Domingos,95,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-05-01,M<c3><a9>dia dos Domingos,4,15,metro,Prata,Silver
2018,transport,2018-05-01,M<c3><a9>dia dos Domingos,1363,99,metro,Sistema METRO,METRO System
2018,transport,2018-05-01,M<c3><a1>xima Di<c3><a1>ria,1488,1,metro,Azul,Blue
2018,transport,2018-05-01,M<c3><a1>xima Di<c3><a1>ria,722,2,metro,Verde,Green
2018,transport,2018-05-01,M<c3><a1>xima Di<c3><a1>ria,1508,3,metro,Vermelha,Red
2018,transport,2018-05-01,M<c3><a1>xima Di<c3><a1>ria,335,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-05-01,M<c3><a1>xima Di<c3><a1>ria,24,15,metro,Prata,Silver
2018,transport,2018-05-01,M<c3><a1>xima Di<c3><a1>ria,4067,99,metro,Sistema METRO,METRO System
2018,transport,2018-06-01,Total,34239,1,metro,Azul,Blue
2018,transport,2018-06-01,Total,16160,2,metro,Verde,Green
2018,transport,2018-06-01,Total,35392,3,metro,Vermelha,Red
2018,transport,2018-06-01,Total,7401,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-06-01,Total,464,15,metro,Prata,Silver
2018,transport,2018-06-01,Total,93656,99,metro,Sistema METRO,METRO System
2018,transport,2018-06-01,M<c3><a9>dia dos Dias <c3><9a>teis,1396,1,metro,Azul,Blue
2018,transport,2018-06-01,M<c3><a9>dia dos Dias <c3><9a>teis,684,2,metro,Verde,Green
2018,transport,2018-06-01,M<c3><a9>dia dos Dias <c3><9a>teis,1423,3,metro,Vermelha,Red
2018,transport,2018-06-01,M<c3><a9>dia dos Dias <c3><9a>teis,305,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-06-01,M<c3><a9>dia dos Dias <c3><9a>teis,22,15,metro,Prata,Silver
2018,transport,2018-06-01,M<c3><a9>dia dos Dias <c3><9a>teis,3830,99,metro,Sistema METRO,METRO System
2018,transport,2018-06-01,M<c3><a9>dia dos S<c3><a1>bados,778,1,metro,Azul,Blue
2018,transport,2018-06-01,M<c3><a9>dia dos S<c3><a1>bados,301,2,metro,Verde,Green
2018,transport,2018-06-01,M<c3><a9>dia dos S<c3><a1>bados,842,3,metro,Vermelha,Red
2018,transport,2018-06-01,M<c3><a9>dia dos S<c3><a1>bados,172,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-06-01,M<c3><a9>dia dos S<c3><a1>bados,3,15,metro,Prata,Silver
2018,transport,2018-06-01,M<c3><a9>dia dos S<c3><a1>bados,2095,99,metro,Sistema METRO,METRO System
2018,transport,2018-06-01,M<c3><a9>dia dos Domingos,466,1,metro,Azul,Blue
2018,transport,2018-06-01,M<c3><a9>dia dos Domingos,215,2,metro,Verde,Green
2018,transport,2018-06-01,M<c3><a9>dia dos Domingos,527,3,metro,Vermelha,Red
2018,transport,2018-06-01,M<c3><a9>dia dos Domingos,69,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-06-01,M<c3><a9>dia dos Domingos,3,15,metro,Prata,Silver
2018,transport,2018-06-01,M<c3><a9>dia dos Domingos,1280,99,metro,Sistema METRO,METRO System
2018,transport,2018-06-01,M<c3><a1>xima Di<c3><a1>ria,1489,1,metro,Azul,Blue
2018,transport,2018-06-01,M<c3><a1>xima Di<c3><a1>ria,722,2,metro,Verde,Green
2018,transport,2018-06-01,M<c3><a1>xima Di<c3><a1>ria,1508,3,metro,Vermelha,Red
2018,transport,2018-06-01,M<c3><a1>xima Di<c3><a1>ria,327,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-06-01,M<c3><a1>xima Di<c3><a1>ria,23,15,metro,Prata,Silver
2018,transport,2018-06-01,M<c3><a1>xima Di<c3><a1>ria,4067,99,metro,Sistema METRO,METRO System
2018,transport,2018-07-01,Total,32512,1,metro,Azul,Blue
2018,transport,2018-07-01,Total,15368,2,metro,Verde,Green
2018,transport,2018-07-01,Total,33836,3,metro,Vermelha,Red
2018,transport,2018-07-01,Total,6983,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-07-01,Total,427,15,metro,Prata,Silver
2018,transport,2018-07-01,Total,89128,99,metro,Sistema METRO,METRO System
2018,transport,2018-07-01,M<c3><a9>dia dos Dias <c3><9a>teis,1280,1,metro,Azul,Blue
2018,transport,2018-07-01,M<c3><a9>dia dos Dias <c3><9a>teis,627,2,metro,Verde,Green
2018,transport,2018-07-01,M<c3><a9>dia dos Dias <c3><9a>teis,1317,3,metro,Vermelha,Red
2018,transport,2018-07-01,M<c3><a9>dia dos Dias <c3><9a>teis,278,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-07-01,M<c3><a9>dia dos Dias <c3><9a>teis,20,15,metro,Prata,Silver
2018,transport,2018-07-01,M<c3><a9>dia dos Dias <c3><9a>teis,3523,99,metro,Sistema METRO,METRO System
2018,transport,2018-07-01,M<c3><a9>dia dos S<c3><a1>bados,781,1,metro,Azul,Blue
2018,transport,2018-07-01,M<c3><a9>dia dos S<c3><a1>bados,297,2,metro,Verde,Green
2018,transport,2018-07-01,M<c3><a9>dia dos S<c3><a1>bados,829,3,metro,Vermelha,Red
2018,transport,2018-07-01,M<c3><a9>dia dos S<c3><a1>bados,171,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-07-01,M<c3><a9>dia dos S<c3><a1>bados,3,15,metro,Prata,Silver
2018,transport,2018-07-01,M<c3><a9>dia dos S<c3><a1>bados,2081,99,metro,Sistema METRO,METRO System
2018,transport,2018-07-01,M<c3><a9>dia dos Domingos,462,1,metro,Azul,Blue
2018,transport,2018-07-01,M<c3><a9>dia dos Domingos,201,2,metro,Verde,Green
2018,transport,2018-07-01,M<c3><a9>dia dos Domingos,518,3,metro,Vermelha,Red
2018,transport,2018-07-01,M<c3><a9>dia dos Domingos,88,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-07-01,M<c3><a9>dia dos Domingos,1,15,metro,Prata,Silver
2018,transport,2018-07-01,M<c3><a9>dia dos Domingos,1270,99,metro,Sistema METRO,METRO System
2018,transport,2018-07-01,M<c3><a1>xima Di<c3><a1>ria,1346,1,metro,Azul,Blue
2018,transport,2018-07-01,M<c3><a1>xima Di<c3><a1>ria,661,2,metro,Verde,Green
2018,transport,2018-07-01,M<c3><a1>xima Di<c3><a1>ria,1369,3,metro,Vermelha,Red
2018,transport,2018-07-01,M<c3><a1>xima Di<c3><a1>ria,284,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-07-01,M<c3><a1>xima Di<c3><a1>ria,21,15,metro,Prata,Silver
2018,transport,2018-07-01,M<c3><a1>xima Di<c3><a1>ria,3675,99,metro,Sistema METRO,METRO System
2018,transport,2018-08-01,Total,37776,1,metro,Azul,Blue
2018,transport,2018-08-01,Total,18164,2,metro,Verde,Green
2018,transport,2018-08-01,Total,38679,3,metro,Vermelha,Red
2018,transport,2018-08-01,Total,876,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-08-01,Total,516,15,metro,Prata,Silver
2018,transport,2018-08-01,Total,96011,99,metro,Sistema METRO,METRO System
2018,transport,2018-08-01,M<c3><a9>dia dos Dias <c3><9a>teis,1420,1,metro,Azul,Blue
2018,transport,2018-08-01,M<c3><a9>dia dos Dias <c3><9a>teis,701,2,metro,Verde,Green
2018,transport,2018-08-01,M<c3><a9>dia dos Dias <c3><9a>teis,1440,3,metro,Vermelha,Red
2018,transport,2018-08-01,M<c3><a9>dia dos Dias <c3><9a>teis,292,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-08-01,M<c3><a9>dia dos Dias <c3><9a>teis,22,15,metro,Prata,Silver
2018,transport,2018-08-01,M<c3><a9>dia dos Dias <c3><9a>teis,3622,99,metro,Sistema METRO,METRO System
2018,transport,2018-08-01,M<c3><a9>dia dos S<c3><a1>bados,832,1,metro,Azul,Blue
2018,transport,2018-08-01,M<c3><a9>dia dos S<c3><a1>bados,318,2,metro,Verde,Green
2018,transport,2018-08-01,M<c3><a9>dia dos S<c3><a1>bados,884,3,metro,Vermelha,Red
2018,transport,2018-08-01,M<c3><a9>dia dos S<c3><a1>bados,NA,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-08-01,M<c3><a9>dia dos S<c3><a1>bados,NA,15,metro,Prata,Silver
2018,transport,2018-08-01,M<c3><a9>dia dos S<c3><a1>bados,2033,99,metro,Sistema METRO,METRO System
2018,transport,2018-08-01,M<c3><a9>dia dos Domingos,446,1,metro,Azul,Blue
2018,transport,2018-08-01,M<c3><a9>dia dos Domingos,194,2,metro,Verde,Green
2018,transport,2018-08-01,M<c3><a9>dia dos Domingos,504,3,metro,Vermelha,Red
2018,transport,2018-08-01,M<c3><a9>dia dos Domingos,NA,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-08-01,M<c3><a9>dia dos Domingos,2,15,metro,Prata,Silver
2018,transport,2018-08-01,M<c3><a9>dia dos Domingos,1146,99,metro,Sistema METRO,METRO System
2018,transport,2018-08-01,M<c3><a1>xima Di<c3><a1>ria,1466,1,metro,Azul,Blue
2018,transport,2018-08-01,M<c3><a1>xima Di<c3><a1>ria,723,2,metro,Verde,Green
2018,transport,2018-08-01,M<c3><a1>xima Di<c3><a1>ria,1483,3,metro,Vermelha,Red
2018,transport,2018-08-01,M<c3><a1>xima Di<c3><a1>ria,295,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-08-01,M<c3><a1>xima Di<c3><a1>ria,23,15,metro,Prata,Silver
2018,transport,2018-08-01,M<c3><a1>xima Di<c3><a1>ria,3683,99,metro,Sistema METRO,METRO System
2018,transport,2018-09-01,Total,34371,1,metro,Azul,Blue
2018,transport,2018-09-01,Total,16246,2,metro,Verde,Green
2018,transport,2018-09-01,Total,35197,3,metro,Vermelha,Red
2018,transport,2018-09-01,Total,NA,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-09-01,Total,445,15,metro,Prata,Silver
2018,transport,2018-09-01,Total,86258,99,metro,Sistema METRO,METRO System
2018,transport,2018-09-01,M<c3><a9>dia dos Dias <c3><9a>teis,1442,1,metro,Azul,Blue
2018,transport,2018-09-01,M<c3><a9>dia dos Dias <c3><9a>teis,705,2,metro,Verde,Green
2018,transport,2018-09-01,M<c3><a9>dia dos Dias <c3><9a>teis,1457,3,metro,Vermelha,Red
2018,transport,2018-09-01,M<c3><a9>dia dos Dias <c3><9a>teis,NA,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-09-01,M<c3><a9>dia dos Dias <c3><9a>teis,23,15,metro,Prata,Silver
2018,transport,2018-09-01,M<c3><a9>dia dos Dias <c3><9a>teis,3626,99,metro,Sistema METRO,METRO System
2018,transport,2018-09-01,M<c3><a9>dia dos S<c3><a1>bados,822,1,metro,Azul,Blue
2018,transport,2018-09-01,M<c3><a9>dia dos S<c3><a1>bados,321,2,metro,Verde,Green
2018,transport,2018-09-01,M<c3><a9>dia dos S<c3><a1>bados,870,3,metro,Vermelha,Red
2018,transport,2018-09-01,M<c3><a9>dia dos S<c3><a1>bados,NA,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-09-01,M<c3><a9>dia dos S<c3><a1>bados,3,15,metro,Prata,Silver
2018,transport,2018-09-01,M<c3><a9>dia dos S<c3><a1>bados,2015,99,metro,Sistema METRO,METRO System
2018,transport,2018-09-01,M<c3><a9>dia dos Domingos,465,1,metro,Azul,Blue
2018,transport,2018-09-01,M<c3><a9>dia dos Domingos,202,2,metro,Verde,Green
2018,transport,2018-09-01,M<c3><a9>dia dos Domingos,515,3,metro,Vermelha,Red
2018,transport,2018-09-01,M<c3><a9>dia dos Domingos,NA,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-09-01,M<c3><a9>dia dos Domingos,2,15,metro,Prata,Silver
2018,transport,2018-09-01,M<c3><a9>dia dos Domingos,1182,99,metro,Sistema METRO,METRO System
2018,transport,2018-09-01,M<c3><a1>xima Di<c3><a1>ria,1521,1,metro,Azul,Blue
2018,transport,2018-09-01,M<c3><a1>xima Di<c3><a1>ria,733,2,metro,Verde,Green
2018,transport,2018-09-01,M<c3><a1>xima Di<c3><a1>ria,1544,3,metro,Vermelha,Red
2018,transport,2018-09-01,M<c3><a1>xima Di<c3><a1>ria,NA,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-09-01,M<c3><a1>xima Di<c3><a1>ria,23,15,metro,Prata,Silver
2018,transport,2018-09-01,M<c3><a1>xima Di<c3><a1>ria,3820,99,metro,Sistema METRO,METRO System
2018,transport,2018-10-01,Total,38308,1,metro,Azul,Blue
2018,transport,2018-10-01,Total,18431,2,metro,Verde,Green
2018,transport,2018-10-01,Total,38145,3,metro,Vermelha,Red
2018,transport,2018-10-01,Total,NA,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-10-01,Total,498,15,metro,Prata,Silver
2018,transport,2018-10-01,Total,95383,99,metro,Sistema METRO,METRO System
2018,transport,2018-10-01,M<c3><a9>dia dos Dias <c3><9a>teis,1477,1,metro,Azul,Blue
2018,transport,2018-10-01,M<c3><a9>dia dos Dias <c3><9a>teis,731,2,metro,Verde,Green
2018,transport,2018-10-01,M<c3><a9>dia dos Dias <c3><9a>teis,1460,3,metro,Vermelha,Red
2018,transport,2018-10-01,M<c3><a9>dia dos Dias <c3><9a>teis,NA,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-10-01,M<c3><a9>dia dos Dias <c3><9a>teis,22,15,metro,Prata,Silver
2018,transport,2018-10-01,M<c3><a9>dia dos Dias <c3><9a>teis,3690,99,metro,Sistema METRO,METRO System
2018,transport,2018-10-01,M<c3><a9>dia dos S<c3><a1>bados,836,1,metro,Azul,Blue
2018,transport,2018-10-01,M<c3><a9>dia dos S<c3><a1>bados,326,2,metro,Verde,Green
2018,transport,2018-10-01,M<c3><a9>dia dos S<c3><a1>bados,854,3,metro,Vermelha,Red
2018,transport,2018-10-01,M<c3><a9>dia dos S<c3><a1>bados,NA,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-10-01,M<c3><a9>dia dos S<c3><a1>bados,NA,15,metro,Prata,Silver
2018,transport,2018-10-01,M<c3><a9>dia dos S<c3><a1>bados,2016,99,metro,Sistema METRO,METRO System
2018,transport,2018-10-01,M<c3><a9>dia dos Domingos,482,1,metro,Azul,Blue
2018,transport,2018-10-01,M<c3><a9>dia dos Domingos,204,2,metro,Verde,Green
2018,transport,2018-10-01,M<c3><a9>dia dos Domingos,505,3,metro,Vermelha,Red
2018,transport,2018-10-01,M<c3><a9>dia dos Domingos,NA,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-10-01,M<c3><a9>dia dos Domingos,4,15,metro,Prata,Silver
2018,transport,2018-10-01,M<c3><a9>dia dos Domingos,1194,99,metro,Sistema METRO,METRO System
2018,transport,2018-10-01,M<c3><a1>xima Di<c3><a1>ria,1524,1,metro,Azul,Blue
2018,transport,2018-10-01,M<c3><a1>xima Di<c3><a1>ria,771,2,metro,Verde,Green
2018,transport,2018-10-01,M<c3><a1>xima Di<c3><a1>ria,1527,3,metro,Vermelha,Red
2018,transport,2018-10-01,M<c3><a1>xima Di<c3><a1>ria,NA,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-10-01,M<c3><a1>xima Di<c3><a1>ria,25,15,metro,Prata,Silver
2018,transport,2018-10-01,M<c3><a1>xima Di<c3><a1>ria,3799,99,metro,Sistema METRO,METRO System
2018,transport,2018-11-01,Total,35499,1,metro,Azul,Blue
2018,transport,2018-11-01,Total,16888,2,metro,Verde,Green
2018,transport,2018-11-01,Total,35008,3,metro,Vermelha,Red
2018,transport,2018-11-01,Total,NA,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-11-01,Total,398,15,metro,Prata,Silver
2018,transport,2018-11-01,Total,87792,99,metro,Sistema METRO,METRO System
2018,transport,2018-11-01,M<c3><a9>dia dos Dias <c3><9a>teis,1538,1,metro,Azul,Blue
2018,transport,2018-11-01,M<c3><a9>dia dos Dias <c3><9a>teis,769,2,metro,Verde,Green
2018,transport,2018-11-01,M<c3><a9>dia dos Dias <c3><9a>teis,1493,3,metro,Vermelha,Red
2018,transport,2018-11-01,M<c3><a9>dia dos Dias <c3><9a>teis,NA,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-11-01,M<c3><a9>dia dos Dias <c3><9a>teis,23,15,metro,Prata,Silver
2018,transport,2018-11-01,M<c3><a9>dia dos Dias <c3><9a>teis,3822,99,metro,Sistema METRO,METRO System
2018,transport,2018-11-01,M<c3><a9>dia dos S<c3><a1>bados,843,1,metro,Azul,Blue
2018,transport,2018-11-01,M<c3><a9>dia dos S<c3><a1>bados,326,2,metro,Verde,Green
2018,transport,2018-11-01,M<c3><a9>dia dos S<c3><a1>bados,864,3,metro,Vermelha,Red
2018,transport,2018-11-01,M<c3><a9>dia dos S<c3><a1>bados,NA,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-11-01,M<c3><a9>dia dos S<c3><a1>bados,6,15,metro,Prata,Silver
2018,transport,2018-11-01,M<c3><a9>dia dos S<c3><a1>bados,2034,99,metro,Sistema METRO,METRO System
2018,transport,2018-11-01,M<c3><a9>dia dos Domingos,499,1,metro,Azul,Blue
2018,transport,2018-11-01,M<c3><a9>dia dos Domingos,216,2,metro,Verde,Green
2018,transport,2018-11-01,M<c3><a9>dia dos Domingos,523,3,metro,Vermelha,Red
2018,transport,2018-11-01,M<c3><a9>dia dos Domingos,NA,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-11-01,M<c3><a9>dia dos Domingos,4,15,metro,Prata,Silver
2018,transport,2018-11-01,M<c3><a9>dia dos Domingos,1240,99,metro,Sistema METRO,METRO System
2018,transport,2018-11-01,M<c3><a1>xima Di<c3><a1>ria,1611,1,metro,Azul,Blue
2018,transport,2018-11-01,M<c3><a1>xima Di<c3><a1>ria,804,2,metro,Verde,Green
2018,transport,2018-11-01,M<c3><a1>xima Di<c3><a1>ria,1571,3,metro,Vermelha,Red
2018,transport,2018-11-01,M<c3><a1>xima Di<c3><a1>ria,NA,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-11-01,M<c3><a1>xima Di<c3><a1>ria,25,15,metro,Prata,Silver
2018,transport,2018-11-01,M<c3><a1>xima Di<c3><a1>ria,4009,99,metro,Sistema METRO,METRO System
2018,transport,2018-12-01,Total,34213,1,metro,Azul,Blue
2018,transport,2018-12-01,Total,16283,2,metro,Verde,Green
2018,transport,2018-12-01,Total,34178,3,metro,Vermelha,Red
2018,transport,2018-12-01,Total,NA,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-12-01,Total,710,15,metro,Prata,Silver
2018,transport,2018-12-01,Total,85383,99,metro,Sistema METRO,METRO System
2018,transport,2018-12-01,M<c3><a9>dia dos Dias <c3><9a>teis,1425,1,metro,Azul,Blue
2018,transport,2018-12-01,M<c3><a9>dia dos Dias <c3><9a>teis,711,2,metro,Verde,Green
2018,transport,2018-12-01,M<c3><a9>dia dos Dias <c3><9a>teis,1399,3,metro,Vermelha,Red
2018,transport,2018-12-01,M<c3><a9>dia dos Dias <c3><9a>teis,NA,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-12-01,M<c3><a9>dia dos Dias <c3><9a>teis,32,15,metro,Prata,Silver
2018,transport,2018-12-01,M<c3><a9>dia dos Dias <c3><9a>teis,3567,99,metro,Sistema METRO,METRO System
2018,transport,2018-12-01,M<c3><a9>dia dos S<c3><a1>bados,890,1,metro,Azul,Blue
2018,transport,2018-12-01,M<c3><a9>dia dos S<c3><a1>bados,342,2,metro,Verde,Green
2018,transport,2018-12-01,M<c3><a9>dia dos S<c3><a1>bados,933,3,metro,Vermelha,Red
2018,transport,2018-12-01,M<c3><a9>dia dos S<c3><a1>bados,NA,5,metro,Lil<c3><a1>s,Lilac
2018,transport,2018-12-01,M<c3><a9>dia dos S<c3><a1>bados,14,15,metro,Prata,Silver
