date,line_number,metric_abb,metric,value,year
2023-08-01,2,mdo,Média dos Domingos,147,2023
2023-08-01,2,max,Máxima Diária,541,2023
2023-08-01,3,total,Total,23646,2023
2023-08-01,3,mdu,Média dos Dias Úteis,883,2023
2023-08-01,3,msa,Média dos Sábados,534,2023
2023-08-01,3,mdo,Média dos Domingos,301,2023
2023-08-01,3,max,Máxima Diária,925,2023
2023-08-01,15,total,Total,1969,2023
2023-08-01,15,mdu,Média dos Dias Úteis,75,2023
2023-08-01,15,msa,Média dos Sábados,41,2023
2023-08-01,15,mdo,Média dos Domingos,22,2023
2023-08-01,15,max,Máxima Diária,78,2023
2023-08-01,NA,total,Total,56680,2023
2023-08-01,NA,mdu,Média dos Dias Úteis,2337,2023
2023-08-01,NA,msa,Média dos Sábados,1309,2023
2023-08-01,NA,mdo,Média dos Domingos,776,2023
2023-08-01,NA,max,Máxima Diária,2419,2023
2023-09-01,1,total,Total,20269,2023
2023-09-01,1,mdu,Média dos Dias Úteis,829,2023
2023-09-01,1,msa,Média dos Sábados,487,2023
2023-09-01,1,mdo,Média dos Domingos,277,2023
2023-09-01,1,max,Máxima Diária,871,2023
2023-09-01,2,total,Total,12279,2023
2023-09-01,2,mdu,Média dos Dias Úteis,521,2023
2023-09-01,2,msa,Média dos Sábados,248,2023
2023-09-01,2,mdo,Média dos Domingos,158,2023
2023-09-01,2,max,Máxima Diária,540,2023
2023-09-01,3,total,Total,22305,2023
2023-09-01,3,mdu,Média dos Dias Úteis,911,2023
2023-09-01,3,msa,Média dos Sábados,534,2023
2023-09-01,3,mdo,Média dos Domingos,318,2023
2023-09-01,3,max,Máxima Diária,941,2023
2023-09-01,15,total,Total,1827,2023
2023-09-01,15,mdu,Média dos Dias Úteis,76,2023
2023-09-01,15,msa,Média dos Sábados,40,2023
2023-09-01,15,mdo,Média dos Domingos,23,2023
2023-09-01,15,max,Máxima Diária,79,2023
2023-09-01,NA,total,Total,55169,2023
2023-09-01,NA,mdu,Média dos Dias Úteis,2321,2023
2023-09-01,NA,msa,Média dos Sábados,1310,2023
2023-09-01,NA,mdo,Média dos Domingos,707,2023
2023-09-01,NA,max,Máxima Diária,2445,2023
2023-10-01,1,total,Total,19754,2023
2023-10-01,1,mdu,Média dos Dias Úteis,826,2023
2023-10-01,1,msa,Média dos Sábados,494,2023
2023-10-01,1,mdo,Média dos Domingos,253,2023
2023-10-01,1,max,Máxima Diária,877,2023
2023-10-01,2,total,Total,12113,2023
2023-10-01,2,mdu,Média dos Dias Úteis,523,2023
2023-10-01,2,msa,Média dos Sábados,248,2023
2023-10-01,2,mdo,Média dos Domingos,142,2023
2023-10-01,2,max,Máxima Diária,551,2023
2023-10-01,3,total,Total,21584,2023
2023-10-01,3,mdu,Média dos Dias Úteis,897,2023
2023-10-01,3,msa,Média dos Sábados,538,2023
2023-10-01,3,mdo,Média dos Domingos,293,2023
2023-10-01,3,max,Máxima Diária,958,2023
2023-10-01,15,total,Total,1718,2023
2023-10-01,15,mdu,Média dos Dias Úteis,75,2023
2023-10-01,15,msa,Média dos Sábados,30,2023
2023-10-01,15,mdo,Média dos Domingos,19,2023
2023-10-01,15,max,Máxima Diária,79,2023
2023-10-01,NA,total,Total,54188,2023
2023-10-01,NA,mdu,Média dos Dias Úteis,2384,2023
2023-10-01,NA,msa,Média dos Sábados,1354,2023
2023-10-01,NA,mdo,Média dos Domingos,878,2023
2023-10-01,NA,max,Máxima Diária,2446,2023
2023-11-01,1,total,Total,19241,2023
2023-11-01,1,mdu,Média dos Dias Úteis,846,2023
2023-11-01,1,msa,Média dos Sábados,500,2023
2023-11-01,1,mdo,Média dos Domingos,292,2023
2023-11-01,1,max,Máxima Diária,876,2023
2023-11-01,2,total,Total,11717,2023
2023-11-01,2,mdu,Média dos Dias Úteis,535,2023
2023-11-01,2,msa,Média dos Sábados,245,2023
2023-11-01,2,mdo,Média dos Domingos,157,2023
2023-11-01,2,max,Máxima Diária,557,2023
2023-11-01,3,total,Total,21516,2023
2023-11-01,3,mdu,Média dos Dias Úteis,925,2023
2023-11-01,3,msa,Média dos Sábados,568,2023
2023-11-01,3,mdo,Média dos Domingos,405,2023
2023-11-01,3,max,Máxima Diária,949,2023
2023-11-01,15,total,Total,1714,2023
2023-11-01,15,mdu,Média dos Dias Úteis,77,2023
2023-11-01,15,msa,Média dos Sábados,41,2023
2023-11-01,15,mdo,Média dos Domingos,24,2023
2023-11-01,15,max,Máxima Diária,79,2023
2023-11-01,NA,total,Total,53942,2023
2023-11-01,NA,mdu,Média dos Dias Úteis,2146,2023
2023-11-01,NA,msa,Média dos Sábados,1341,2023
2023-11-01,NA,mdo,Média dos Domingos,911,2023
2023-11-01,NA,max,Máxima Diária,2448,2023
2023-12-01,1,total,Total,19243,2023
2023-12-01,1,mdu,Média dos Dias Úteis,765,2023
2023-12-01,1,msa,Média dos Sábados,488,2023
2023-12-01,1,mdo,Média dos Domingos,315,2023
2023-12-01,1,max,Máxima Diária,877,2023
2023-12-01,2,total,Total,11319,2023
2023-12-01,2,mdu,Média dos Dias Úteis,466,2023
2023-12-01,2,msa,Média dos Sábados,230,2023
2023-12-01,2,mdo,Média dos Domingos,177,2023
2023-12-01,2,max,Máxima Diária,548,2023
2023-12-01,3,total,Total,21710,2023
2023-12-01,3,mdu,Média dos Dias Úteis,845,2023
2023-12-01,3,msa,Média dos Sábados,591,2023
2023-12-01,3,mdo,Média dos Domingos,397,2023
2023-12-01,3,max,Máxima Diária,952,2023
2023-12-01,15,total,Total,1670,2023
2023-12-01,15,mdu,Média dos Dias Úteis,70,2023
2023-12-01,15,msa,Média dos Sábados,31,2023
2023-12-01,15,mdo,Média dos Domingos,22,2023
2023-12-01,15,max,Máxima Diária,80,2023
2023-12-01,NA,total,Total,652076,2023
2023-12-01,NA,mdu,Média dos Dias Úteis,2206,2023
2023-12-01,NA,msa,Média dos Sábados,1292,2023
2023-12-01,NA,mdo,Média dos Domingos,767,2023
2023-12-01,NA,max,Máxima Diária,2448,2023
2024-01-01,1,total,Total,17684,2024
2024-01-01,1,mdu,Média dos Dias Úteis,687,2024
2024-01-01,1,msa,Média dos Sábados,448,2024
2024-01-01,1,mdo,Média dos Domingos,252,2024
2024-01-01,1,max,Máxima Diária,759,2024
2024-01-01,2,total,Total,10704,2024
2024-01-01,2,mdu,Média dos Dias Úteis,432,2024
2024-01-01,2,msa,Média dos Sábados,223,2024
2024-01-01,2,mdo,Média dos Domingos,139,2024
2024-01-01,2,max,Máxima Diária,495,2024
2024-01-01,3,total,Total,20195,2024
2024-01-01,3,mdu,Média dos Dias Úteis,786,2024
2024-01-01,3,msa,Média dos Sábados,495,2024
2024-01-01,3,mdo,Média dos Domingos,299,2024
2024-01-01,3,max,Máxima Diária,890,2024
2024-01-01,15,total,Total,1575,2024
2024-01-01,15,mdu,Média dos Dias Úteis,64,2024
2024-01-01,15,msa,Média dos Sábados,28,2024
2024-01-01,15,mdo,Média dos Domingos,20,2024
2024-01-01,15,max,Máxima Diária,71,2024
2024-01-01,NA,total,Total,52741,2024
2024-01-01,NA,mdu,Média dos Dias Úteis,2248,2024
2024-01-01,NA,msa,Média dos Sábados,1299,2024
2024-01-01,NA,mdo,Média dos Domingos,831,2024
2024-01-01,NA,max,Máxima Diária,2348,2024
2024-02-01,1,total,Total,18558,2024
2024-02-01,1,mdu,Média dos Dias Úteis,789,2024
2024-02-01,1,msa,Média dos Sábados,476,2024
2024-02-01,1,mdo,Média dos Domingos,283,2024
2024-02-01,1,max,Máxima Diária,829,2024
2024-02-01,2,total,Total,11727,2024
2024-02-01,2,mdu,Média dos Dias Úteis,512,2024
2024-02-01,2,msa,Média dos Sábados,254,2024
2024-02-01,2,mdo,Média dos Domingos,178,2024
2024-02-01,2,max,Máxima Diária,548,2024
2024-02-01,3,total,Total,20722,2024
2024-02-01,3,mdu,Média dos Dias Úteis,872,2024
2024-02-01,3,msa,Média dos Sábados,528,2024
2024-02-01,3,mdo,Média dos Domingos,348,2024
2024-02-01,3,max,Máxima Diária,908,2024
2024-02-01,15,total,Total,1733,2024
2024-02-01,15,mdu,Média dos Dias Úteis,75,2024
2024-02-01,15,msa,Média dos Sábados,41,2024
2024-02-01,15,mdo,Média dos Domingos,23,2024
2024-02-01,15,max,Máxima Diária,79,2024
2024-02-01,NA,total,Total,57350,2024
2024-02-01,NA,mdu,Média dos Dias Úteis,2345,2024
2024-02-01,NA,msa,Média dos Sábados,1241,2024
2024-02-01,NA,mdo,Média dos Domingos,698,2024
2024-02-01,NA,max,Máxima Diária,2414,2024
2024-03-01,1,total,Total,20437,2024
2024-03-01,1,mdu,Média dos Dias Úteis,830,2024
2024-03-01,1,msa,Média dos Sábados,459,2024
2024-03-01,1,mdo,Média dos Domingos,255,2024
2024-03-01,1,max,Máxima Diária,852,2024
2024-03-01,2,total,Total,12756,2024
2024-03-01,2,mdu,Média dos Dias Úteis,535,2024
2024-03-01,2,msa,Média dos Sábados,238,2024
2024-03-01,2,mdo,Média dos Domingos,143,2024
2024-03-01,2,max,Máxima Diária,558,2024
2024-03-01,3,total,Total,22256,2024
2024-03-01,3,mdu,Média dos Dias Úteis,900,2024
2024-03-01,3,msa,Média dos Sábados,508,2024
2024-03-01,3,mdo,Média dos Domingos,279,2024
2024-03-01,3,max,Máxima Diária,936,2024
2024-03-01,15,total,Total,1901,2024
2024-03-01,15,mdu,Média dos Dias Úteis,79,2024
2024-03-01,15,msa,Média dos Sábados,37,2024
2024-03-01,15,mdo,Média dos Domingos,21,2024
2024-03-01,15,max,Máxima Diária,81,2024
2024-03-01,NA,total,Total,59743,2024
2024-03-01,NA,mdu,Média dos Dias Úteis,2339,2024
2024-03-01,NA,msa,Média dos Sábados,1327,2024
2024-03-01,NA,mdo,Média dos Domingos,748,2024
2024-03-01,NA,max,Máxima Diária,2403,2024
2024-04-01,1,total,Total,21247,2024
2024-04-01,1,mdu,Média dos Dias Úteis,828,2024
2024-04-01,1,msa,Média dos Sábados,494,2024
2024-04-01,1,mdo,Média dos Domingos,263,2024
2024-04-01,1,max,Máxima Diária,844,2024
2024-04-01,2,total,Total,13423,2024
2024-04-01,2,mdu,Média dos Dias Úteis,536,2024
2024-04-01,2,msa,Média dos Sábados,254,2024
2024-04-01,2,mdo,Média dos Domingos,153,2024
2024-04-01,2,max,Máxima Diária,557,2024
2024-04-01,3,total,Total,23031,2024
2024-04-01,3,mdu,Média dos Dias Úteis,894,2024
2024-04-01,3,msa,Média dos Sábados,535,2024
2024-04-01,3,mdo,Média dos Domingos,309,2024
2024-04-01,3,max,Máxima Diária,923,2024
2024-04-01,15,total,Total,2043,2024
2024-04-01,15,mdu,Média dos Dias Úteis,81,2024
2024-04-01,15,msa,Média dos Sábados,44,2024
2024-04-01,15,mdo,Média dos Domingos,23,2024
2024-04-01,15,max,Máxima Diária,83,2024
2024-04-01,NA,total,Total,57924,2024
2024-04-01,NA,mdu,Média dos Dias Úteis,2320,2024
2024-04-01,NA,msa,Média dos Sábados,1316,2024
2024-04-01,NA,mdo,Média dos Domingos,699,2024
2024-04-01,NA,max,Máxima Diária,2388,2024
2024-05-01,1,total,Total,20623,2024
2024-05-01,1,mdu,Média dos Dias Úteis,820,2024
2024-05-01,1,msa,Média dos Sábados,486,2024
2024-05-01,1,mdo,Média dos Domingos,255,2024
2024-05-01,1,max,Máxima Diária,844,2024
2024-05-01,2,total,Total,12893,2024
2024-05-01,2,mdu,Média dos Dias Úteis,533,2024
2024-05-01,2,msa,Média dos Sábados,248,2024
2024-05-01,2,mdo,Média dos Domingos,137,2024
2024-05-01,2,max,Máxima Diária,557,2024
2024-05-01,3,total,Total,22415,2024
2024-05-01,3,mdu,Média dos Dias Úteis,886,2024
2024-05-01,3,msa,Média dos Sábados,538,2024
2024-05-01,3,mdo,Média dos Domingos,285,2024
2024-05-01,3,max,Máxima Diária,917,2024
2024-05-01,15,total,Total,1992,2024
2024-05-01,15,mdu,Média dos Dias Úteis,81,2024
2024-05-01,15,msa,Média dos Sábados,44,2024
2024-05-01,15,mdo,Média dos Domingos,22,2024
2024-05-01,15,max,Máxima Diária,84,2024
2024-05-01,NA,total,Total,56271,2024
2024-05-01,NA,mdu,Média dos Dias Úteis,2286,2024
2024-05-01,NA,msa,Média dos Sábados,1334,2024
2024-05-01,NA,mdo,Média dos Domingos,774,2024
2024-05-01,NA,max,Máxima Diária,2393,2024
2024-06-01,1,total,Total,19934,2024
2024-06-01,1,mdu,Média dos Dias Úteis,806,2024
2024-06-01,1,msa,Média dos Sábados,493,2024
2024-06-01,1,mdo,Média dos Domingos,268,2024
2024-06-01,1,max,Máxima Diária,848,2024
2024-06-01,2,total,Total,12532,2024
2024-06-01,2,mdu,Média dos Dias Úteis,521,2024
2024-06-01,2,msa,Média dos Sábados,252,2024
2024-06-01,2,mdo,Média dos Domingos,172,2024
2024-06-01,2,max,Máxima Diária,547,2024
2024-06-01,3,total,Total,21887,2024
2024-06-01,3,mdu,Média dos Dias Úteis,879,2024
2024-06-01,3,msa,Média dos Sábados,546,2024
2024-06-01,3,mdo,Média dos Domingos,317,2024
2024-06-01,3,max,Máxima Diária,919,2024
2024-06-01,15,total,Total,1919,2024
2024-06-01,15,mdu,Média dos Dias Úteis,81,2024
2024-06-01,15,msa,Média dos Sábados,43,2024
2024-06-01,15,mdo,Média dos Domingos,17,2024
2024-06-01,15,max,Máxima Diária,84,2024
2024-06-01,NA,total,Total,55306,2024
2024-06-01,NA,mdu,Média dos Dias Úteis,2127,2024
2024-06-01,NA,msa,Média dos Sábados,1309,2024
2024-06-01,NA,mdo,Média dos Domingos,764,2024
2024-06-01,NA,max,Máxima Diária,2226,2024
2024-07-01,1,total,Total,19649,2024
2024-07-01,1,mdu,Média dos Dias Úteis,746,2024
2024-07-01,1,msa,Média dos Sábados,507,2024
2024-07-01,1,mdo,Média dos Domingos,280,2024
2024-07-01,1,max,Máxima Diária,774,2024
2024-07-01,2,total,Total,12274,2024
2024-07-01,2,mdu,Média dos Dias Úteis,484,2024
2024-07-01,2,msa,Média dos Sábados,244,2024
2024-07-01,2,mdo,Média dos Domingos,161,2024
2024-07-01,2,max,Máxima Diária,515,2024
2024-07-01,3,total,Total,21470,2024
2024-07-01,3,mdu,Média dos Dias Úteis,821,2024
2024-07-01,3,msa,Média dos Sábados,519,2024
2024-07-01,3,mdo,Média dos Domingos,301,2024
2024-07-01,3,max,Máxima Diária,861,2024
2024-07-01,15,total,Total,1914,2024
2024-07-01,15,mdu,Média dos Dias Úteis,76,2024
2024-07-01,15,msa,Média dos Sábados,39,2024
2024-07-01,15,mdo,Média dos Domingos,22,2024
2024-07-01,15,max,Máxima Diária,81,2024
2024-07-01,NA,total,Total,60047,2024
2024-07-01,NA,mdu,Média dos Dias Úteis,2307,2024
2024-07-01,NA,msa,Média dos Sábados,1296,2024
2024-07-01,NA,mdo,Média dos Domingos,700,2024
2024-07-01,NA,max,Máxima Diária,2424,2024
2024-08-01,1,total,Total,21265,2024
2024-08-01,1,mdu,Média dos Dias Úteis,812,2024
2024-08-01,1,msa,Média dos Sábados,480,2024
2024-08-01,1,mdo,Média dos Domingos,249,2024
2024-08-01,1,max,Máxima Diária,858,2024
2024-08-01,2,total,Total,13422,2024
2024-08-01,2,mdu,Média dos Dias Úteis,529,2024
2024-08-01,2,msa,Média dos Sábados,243,2024
2024-08-01,2,mdo,Média dos Domingos,139,2024
2024-08-01,2,max,Máxima Diária,558,2024
2024-08-01,3,total,Total,23216,2024
2024-08-01,3,mdu,Média dos Dias Úteis,882,2024
2024-08-01,3,msa,Média dos Sábados,529,2024
2024-08-01,3,mdo,Média dos Domingos,290,2024
2024-08-01,3,max,Máxima Diária,928,2024
2024-08-01,15,total,Total,2144,2024
2024-08-01,15,mdu,Média dos Dias Úteis,83,2024
2024-08-01,15,msa,Média dos Sábados,44,2024
2024-08-01,15,mdo,Média dos Domingos,22,2024
2024-08-01,15,max,Máxima Diária,86,2024
2024-08-01,NA,total,Total,58710,2024
2024-08-01,NA,mdu,Média dos Dias Úteis,2353,2024
2024-08-01,NA,msa,Média dos Sábados,1357,2024
2024-08-01,NA,mdo,Média dos Domingos,799,2024
2024-08-01,NA,max,Máxima Diária,2447,2024
2024-09-01,1,total,Total,20995,2024
2024-09-01,1,mdu,Média dos Dias Úteis,833,2024
2024-09-01,1,msa,Média dos Sábados,512,2024
2024-09-01,1,mdo,Média dos Domingos,297,2024
2024-09-01,1,max,Máxima Diária,874,2024
2024-09-01,2,total,Total,13094,2024
2024-09-01,2,mdu,Média dos Dias Úteis,537,2024
2024-09-01,2,msa,Média dos Sábados,250,2024
2024-09-01,2,mdo,Média dos Domingos,164,2024
2024-09-01,2,max,Máxima Diária,561,2024
2024-09-01,3,total,Total,22585,2024
2024-09-01,3,mdu,Média dos Dias Úteis,899,2024
2024-09-01,3,msa,Média dos Sábados,549,2024
2024-09-01,3,mdo,Média dos Domingos,321,2024
2024-09-01,3,max,Máxima Diária,954,2024
2024-09-01,15,total,Total,2037,2024
2024-09-01,15,mdu,Média dos Dias Úteis,85,2024
2024-09-01,15,msa,Média dos Sábados,46,2024
2024-09-01,15,mdo,Média dos Domingos,16,2024
2024-09-01,15,max,Máxima Diária,88,2024
2024-09-01,NA,total,Total,62452,2024
2024-09-01,NA,mdu,Média dos Dias Úteis,2351,2024
2024-09-01,NA,msa,Média dos Sábados,1317,2024
2024-09-01,NA,mdo,Média dos Domingos,833,2024
2024-09-01,NA,max,Máxima Diária,2449,2024
2024-10-01,1,total,Total,22206,2024
2024-10-01,1,mdu,Média dos Dias Úteis,832,2024
2024-10-01,1,msa,Média dos Sábados,478,2024
2024-10-01,1,mdo,Média dos Domingos,301,2024
2024-10-01,1,max,Máxima Diária,869,2024
2024-10-01,2,total,Total,13971,2024
2024-10-01,2,mdu,Média dos Dias Úteis,539,2024
2024-10-01,2,msa,Média dos Sábados,248,2024
2024-10-01,2,mdo,Média dos Domingos,152,2024
2024-10-01,2,max,Máxima Diária,567,2024
2024-10-01,3,total,Total,24049,2024
2024-10-01,3,mdu,Média dos Dias Úteis,894,2024
2024-10-01,3,msa,Média dos Sábados,545,2024
2024-10-01,3,mdo,Média dos Domingos,351,2024
2024-10-01,3,max,Máxima Diária,926,2024
2024-10-01,15,total,Total,2226,2024
2024-10-01,15,mdu,Média dos Dias Úteis,84,2024
2024-10-01,15,msa,Média dos Sábados,45,2024
2024-10-01,15,mdo,Média dos Domingos,28,2024
2024-10-01,15,max,Máxima Diária,88,2024
2024-10-01,NA,total,Total,57253,2024
2024-10-01,NA,mdu,Média dos Dias Úteis,2388,2024
2024-10-01,NA,msa,Média dos Sábados,1367,2024
2024-10-01,NA,mdo,Média dos Domingos,808,2024
2024-10-01,NA,max,Máxima Diária,2472,2024
2024-11-01,1,total,Total,20460,2024
2024-11-01,1,mdu,Média dos Dias Úteis,847,2024
2024-11-01,1,msa,Média dos Sábados,511,2024
2024-11-01,1,mdo,Média dos Domingos,295,2024
2024-11-01,1,max,Máxima Diária,879,2024
2024-11-01,2,total,Total,12668,2024
2024-11-01,2,mdu,Média dos Dias Úteis,548,2024
2024-11-01,2,msa,Média dos Sábados,253,2024
2024-11-01,2,mdo,Média dos Domingos,153,2024
2024-11-01,2,max,Máxima Diária,575,2024
2024-11-01,3,total,Total,22098,2024
2024-11-01,3,mdu,Média dos Dias Úteis,907,2024
2024-11-01,3,msa,Média dos Sábados,556,2024
2024-11-01,3,mdo,Média dos Domingos,334,2024
2024-11-01,3,max,Máxima Diária,945,2024
2024-11-01,15,total,Total,2027,2024
2024-11-01,15,mdu,Média dos Dias Úteis,87,2024
2024-11-01,15,msa,Média dos Sábados,47,2024
2024-11-01,15,mdo,Média dos Domingos,26,2024
2024-11-01,15,max,Máxima Diária,89,2024
2024-11-01,NA,total,Total,52815,2024
2024-11-01,NA,mdu,Média dos Dias Úteis,2160,2024
2024-11-01,NA,msa,Média dos Sábados,1386,2024
2024-11-01,NA,mdo,Média dos Domingos,832,2024
2024-11-01,NA,max,Máxima Diária,2459,2024
2024-12-01,1,total,Total,18840,2024
2024-12-01,1,mdu,Média dos Dias Úteis,765,2024
2024-12-01,1,msa,Média dos Sábados,517,2024
2024-12-01,1,mdo,Média dos Domingos,300,2024
2024-12-01,1,max,Máxima Diária,888,2024
2024-12-01,2,total,Total,11419,2024
2024-12-01,2,mdu,Média dos Dias Úteis,482,2024
2024-12-01,2,msa,Média dos Sábados,250,2024
2024-12-01,2,mdo,Média dos Domingos,165,2024
2024-12-01,2,max,Máxima Diária,566,2024
2024-12-01,3,total,Total,20679,2024
2024-12-01,3,mdu,Média dos Dias Úteis,834,2024
2024-12-01,3,msa,Média dos Sábados,572,2024
2024-12-01,3,mdo,Média dos Domingos,340,2024
2024-12-01,3,max,Máxima Diária,960,2024
2024-12-01,15,total,Total,1876,2024
2024-12-01,15,mdu,Média dos Dias Úteis,78,2024
2024-12-01,15,msa,Média dos Sábados,47,2024
2024-12-01,15,mdo,Média dos Domingos,26,2024
2024-12-01,15,max,Máxima Diária,89,2024
2024-12-01,NA,total,Total,680769,2024
2024-12-01,NA,mdu,Média dos Dias Úteis,2266,2024
2024-12-01,NA,msa,Média dos Sábados,1312,2024
2024-12-01,NA,mdo,Média dos Domingos,766,2024
2024-12-01,NA,max,Máxima Diária,2472,2024
2025-01-01,1,total,Total,NA,2025
2025-01-01,1,mdu,Média dos Dias Úteis,NA,2025
2025-01-01,1,msa,Média dos Sábados,NA,2025
2025-01-01,1,mdo,Média dos Domingos,NA,2025
2025-01-01,1,max,Máxima Diária,NA,2025
2025-01-01,2,total,Total,NA,2025
2025-01-01,2,mdu,Média dos Dias Úteis,NA,2025
2025-01-01,2,msa,Média dos Sábados,NA,2025
2025-01-01,2,mdo,Média dos Domingos,NA,2025
2025-01-01,2,max,Máxima Diária,NA,2025
2025-01-01,3,total,Total,21.711,2025
2025-01-01,3,mdu,Média dos Dias Úteis,886,2025
2025-01-01,3,msa,Média dos Sábados,540,2025
2025-01-01,3,mdo,Média dos Domingos,318,2025
2025-01-01,3,max,Máxima Diária,933,2025
2025-01-01,15,total,Total,2.055,2025
2025-01-01,15,mdu,Média dos Dias Úteis,87,2025
2025-01-01,15,msa,Média dos Sábados,46,2025
2025-01-01,15,mdo,Média dos Domingos,24,2025
2025-01-01,15,max,Máxima Diária,93,2025
2025-01-01,NA,total,Total,55.424,2025
2025-01-01,NA,mdu,Média dos Dias Úteis,2.107,2025
2025-01-01,NA,msa,Média dos Sábados,1.271,2025
2025-01-01,NA,mdo,Média dos Domingos,759,2025
2025-01-01,NA,max,Máxima Diária,2.21,2025
2025-02-01,1,total,Total,18.128,2025
2025-02-01,1,mdu,Média dos Dias Úteis,695,2025
2025-02-01,1,msa,Média dos Sábados,439,2025
2025-02-01,1,mdo,Média dos Domingos,250,2025
2025-02-01,1,max,Máxima Diária,745,2025
2025-02-01,2,total,Total,11.528,2025
2025-02-01,2,mdu,Média dos Dias Úteis,455,2025
2025-02-01,2,msa,Média dos Sábados,218,2025
2025-02-01,2,mdo,Média dos Domingos,144,2025
2025-02-01,2,max,Máxima Diária,506,2025
2025-02-01,3,total,Total,21.973,2025
2025-02-01,3,mdu,Média dos Dias Úteis,895,2025
2025-02-01,3,msa,Média dos Sábados,543,2025
2025-02-01,3,mdo,Média dos Domingos,317,2025
2025-02-01,3,max,Máxima Diária,925,2025
2025-02-01,15,total,Total,2.07,2025
2025-02-01,15,mdu,Média dos Dias Úteis,87,2025
2025-02-01,15,msa,Média dos Sábados,43,2025
2025-02-01,15,mdo,Média dos Domingos,24,2025
2025-02-01,15,max,Máxima Diária,90,2025
2025-02-01,NA,total,Total,58.624,2025
2025-02-01,NA,mdu,Média dos Dias Úteis,2.3,2025
2025-02-01,NA,msa,Média dos Sábados,1.308,2025
2025-02-01,NA,mdo,Média dos Domingos,757,2025
2025-02-01,NA,max,Máxima Diária,2.406,2025
2025-03-01,1,total,Total,19.001,2025
2025-03-01,1,mdu,Média dos Dias Úteis,807,2025
2025-03-01,1,msa,Média dos Sábados,457,2025
2025-03-01,1,mdo,Média dos Domingos,258,2025
2025-03-01,1,max,Máxima Diária,840,2025
2025-03-01,2,total,Total,12.511,2025
2025-03-01,2,mdu,Média dos Dias Úteis,542,2025
2025-03-01,2,msa,Média dos Sábados,260,2025
2025-03-01,2,mdo,Média dos Domingos,156,2025
2025-03-01,2,max,Máxima Diária,584,2025
2025-03-01,3,total,Total,22.714,2025
2025-03-01,3,mdu,Média dos Dias Úteis,886,2025
2025-03-01,3,msa,Média dos Sábados,537,2025
2025-03-01,3,mdo,Média dos Domingos,322,2025
2025-03-01,3,max,Máxima Diária,919,2025
2025-03-01,15,total,Total,2.12,2025
2025-03-01,15,mdu,Média dos Dias Úteis,87,2025
2025-03-01,15,msa,Média dos Sábados,42,2025
2025-03-01,15,mdo,Média dos Domingos,20,2025
2025-03-01,15,max,Máxima Diária,89,2025
2025-03-01,NA,total,Total,59.999,2025
2025-03-01,NA,mdu,Média dos Dias Úteis,2.339,2025
2025-03-01,NA,msa,Média dos Sábados,1.309,2025
2025-03-01,NA,mdo,Média dos Domingos,823,2025
2025-03-01,NA,max,Máxima Diária,2.423,2025
2025-04-01,1,total,Total,20.116,2025
2025-04-01,1,mdu,Média dos Dias Úteis,832,2025
2025-04-01,1,msa,Média dos Sábados,489,2025
2025-04-01,1,mdo,Média dos Domingos,272,2025
2025-04-01,1,max,Máxima Diária,860,2025
2025-04-01,2,total,Total,12.965,2025
2025-04-01,2,mdu,Média dos Dias Úteis,556,2025
2025-04-01,2,msa,Média dos Sábados,262,2025
2025-04-01,2,mdo,Média dos Domingos,164,2025
2025-04-01,2,max,Máxima Diária,581,2025
2025-04-01,3,total,Total,20.96,2025
2025-04-01,3,mdu,Média dos Dias Úteis,853,2025
2025-04-01,3,msa,Média dos Sábados,535,2025
2025-04-01,3,mdo,Média dos Domingos,310,2025
2025-04-01,3,max,Máxima Diária,897,2025
2025-04-01,15,total,Total,2.023,2025
2025-04-01,15,mdu,Média dos Dias Úteis,85,2025
2025-04-01,15,msa,Média dos Sábados,46,2025
2025-04-01,15,mdo,Média dos Domingos,24,2025
2025-04-01,15,max,Máxima Diária,94,2025
2025-04-01,NA,total,Total,NA,2025
2025-04-01,NA,mdu,Média dos Dias Úteis,NA,2025
2025-04-01,NA,msa,Média dos Sábados,NA,2025
2025-04-01,NA,mdo,Média dos Domingos,NA,2025
2025-04-01,NA,max,Máxima Diária,NA,2025
2025-05-01,1,total,Total,20.4,2025
2025-05-01,1,mdu,Média dos Dias Úteis,843,2025
2025-05-01,1,msa,Média dos Sábados,475,2025
2025-05-01,1,mdo,Média dos Domingos,260,2025
2025-05-01,1,max,Máxima Diária,872,2025
2025-05-01,2,total,Total,13.17,2025
2025-05-01,2,mdu,Média dos Dias Úteis,561,2025
2025-05-01,2,msa,Média dos Sábados,245,2025
2025-05-01,2,mdo,Média dos Domingos,158,2025
2025-05-01,2,max,Máxima Diária,585,2025
2025-05-01,3,total,Total,21.375,2025
2025-05-01,3,mdu,Média dos Dias Úteis,804,2025
2025-05-01,3,msa,Média dos Sábados,515,2025
2025-05-01,3,mdo,Média dos Domingos,313,2025
2025-05-01,3,max,Máxima Diária,841,2025
2025-05-01,15,total,Total,2.038,2025
2025-05-01,15,mdu,Média dos Dias Úteis,79,2025
2025-05-01,15,msa,Média dos Sábados,42,2025
2025-05-01,15,mdo,Média dos Domingos,24,2025
2025-05-01,15,max,Máxima Diária,84,2025
2025-05-01,NA,total,Total,NA,2025
2025-05-01,NA,mdu,Média dos Dias Úteis,NA,2025
2025-05-01,NA,msa,Média dos Sábados,NA,2025
2025-05-01,NA,mdo,Média dos Domingos,NA,2025
