date,line_number,metric_abb,metric,value,year
2023-10-01,99,msa,Average on Saturdays,1310,2023
2023-10-01,99,mdo,Average on Sundays,707,2023
2023-10-01,99,max,Daily Peak,2445,2023
2023-11-01,1,total,Total,19241,2023
2023-11-01,1,mdu,Average on Business Days,846,2023
2023-11-01,1,msa,Average on Saturdays,500,2023
2023-11-01,1,mdo,Average on Sundays,292,2023
2023-11-01,1,max,Daily Peak,876,2023
2023-11-01,2,total,Total,11717,2023
2023-11-01,2,mdu,Average on Business Days,535,2023
2023-11-01,2,msa,Average on Saturdays,245,2023
2023-11-01,2,mdo,Average on Sundays,157,2023
2023-11-01,2,max,Daily Peak,557,2023
2023-11-01,3,total,Total,21516,2023
2023-11-01,3,mdu,Average on Business Days,925,2023
2023-11-01,3,msa,Average on Saturdays,568,2023
2023-11-01,3,mdo,Average on Sundays,405,2023
2023-11-01,3,max,Daily Peak,949,2023
2023-11-01,15,total,Total,1714,2023
2023-11-01,15,mdu,Average on Business Days,77,2023
2023-11-01,15,msa,Average on Saturdays,41,2023
2023-11-01,15,mdo,Average on Sundays,24,2023
2023-11-01,15,max,Daily Peak,79,2023
2023-11-01,99,total,Total,54188,2023
2023-11-01,99,mdu,Average on Business Days,2384,2023
2023-11-01,99,msa,Average on Saturdays,1354,2023
2023-11-01,99,mdo,Average on Sundays,878,2023
2023-11-01,99,max,Daily Peak,2446,2023
2023-12-01,1,total,Total,19243,2023
2023-12-01,1,mdu,Average on Business Days,765,2023
2023-12-01,1,msa,Average on Saturdays,488,2023
2023-12-01,1,mdo,Average on Sundays,315,2023
2023-12-01,1,max,Daily Peak,877,2023
2023-12-01,2,total,Total,11319,2023
2023-12-01,2,mdu,Average on Business Days,466,2023
2023-12-01,2,msa,Average on Saturdays,230,2023
2023-12-01,2,mdo,Average on Sundays,177,2023
2023-12-01,2,max,Daily Peak,548,2023
2023-12-01,3,total,Total,21710,2023
2023-12-01,3,mdu,Average on Business Days,845,2023
2023-12-01,3,msa,Average on Saturdays,591,2023
2023-12-01,3,mdo,Average on Sundays,397,2023
2023-12-01,3,max,Daily Peak,952,2023
2023-12-01,15,total,Total,1670,2023
2023-12-01,15,mdu,Average on Business Days,70,2023
2023-12-01,15,msa,Average on Saturdays,31,2023
2023-12-01,15,mdo,Average on Sundays,22,2023
2023-12-01,15,max,Daily Peak,80,2023
2023-12-01,99,total,Total,53942,2023
2023-12-01,99,mdu,Average on Business Days,2146,2023
2023-12-01,99,msa,Average on Saturdays,1341,2023
2023-12-01,99,mdo,Average on Sundays,911,2023
2023-12-01,99,max,Daily Peak,2448,2023
2024-01-01,1,total,Total,17684,2024
2024-01-01,1,mdu,Average on Business Days,687,2024
2024-01-01,1,msa,Average on Saturdays,448,2024
2024-01-01,1,mdo,Average on Sundays,252,2024
2024-01-01,1,max,Daily Peak,759,2024
2024-01-01,2,total,Total,10704,2024
2024-01-01,2,mdu,Average on Business Days,432,2024
2024-01-01,2,msa,Average on Saturdays,223,2024
2024-01-01,2,mdo,Average on Sundays,139,2024
2024-01-01,2,max,Daily Peak,495,2024
2024-01-01,3,total,Total,20195,2024
2024-01-01,3,mdu,Average on Business Days,786,2024
2024-01-01,3,msa,Average on Saturdays,495,2024
2024-01-01,3,mdo,Average on Sundays,299,2024
2024-01-01,3,max,Daily Peak,890,2024
2024-01-01,15,total,Total,1575,2024
2024-01-01,15,mdu,Average on Business Days,64,2024
2024-01-01,15,msa,Average on Saturdays,28,2024
2024-01-01,15,mdo,Average on Sundays,20,2024
2024-01-01,15,max,Daily Peak,71,2024
2024-01-01,99,total,Total,50158,2024
2024-01-01,99,mdu,Average on Business Days,1969,2024
2024-01-01,99,msa,Average on Saturdays,1194,2024
2024-01-01,99,mdo,Average on Sundays,711,2024
2024-01-01,99,max,Daily Peak,2215,2024
2024-02-01,1,total,Total,18558,2024
2024-02-01,1,mdu,Average on Business Days,789,2024
2024-02-01,1,msa,Average on Saturdays,476,2024
2024-02-01,1,mdo,Average on Sundays,283,2024
2024-02-01,1,max,Daily Peak,829,2024
2024-02-01,2,total,Total,11727,2024
2024-02-01,2,mdu,Average on Business Days,512,2024
2024-02-01,2,msa,Average on Saturdays,254,2024
2024-02-01,2,mdo,Average on Sundays,178,2024
2024-02-01,2,max,Daily Peak,548,2024
2024-02-01,3,total,Total,20722,2024
2024-02-01,3,mdu,Average on Business Days,872,2024
2024-02-01,3,msa,Average on Saturdays,528,2024
2024-02-01,3,mdo,Average on Sundays,348,2024
2024-02-01,3,max,Daily Peak,908,2024
2024-02-01,15,total,Total,1733,2024
2024-02-01,15,mdu,Average on Business Days,75,2024
2024-02-01,15,msa,Average on Saturdays,41,2024
2024-02-01,15,mdo,Average on Sundays,23,2024
2024-02-01,15,max,Daily Peak,79,2024
2024-02-01,99,total,Total,52741,2024
2024-02-01,99,mdu,Average on Business Days,2248,2024
2024-02-01,99,msa,Average on Saturdays,1299,2024
2024-02-01,99,mdo,Average on Sundays,831,2024
2024-02-01,99,max,Daily Peak,2348,2024
2024-03-01,1,total,Total,20437,2024
2024-03-01,1,mdu,Average on Business Days,830,2024
2024-03-01,1,msa,Average on Saturdays,459,2024
2024-03-01,1,mdo,Average on Sundays,255,2024
2024-03-01,1,max,Daily Peak,852,2024
2024-03-01,2,total,Total,12756,2024
2024-03-01,2,mdu,Average on Business Days,535,2024
2024-03-01,2,msa,Average on Saturdays,238,2024
2024-03-01,2,mdo,Average on Sundays,143,2024
2024-03-01,2,max,Daily Peak,558,2024
2024-03-01,3,total,Total,22256,2024
2024-03-01,3,mdu,Average on Business Days,900,2024
2024-03-01,3,msa,Average on Saturdays,508,2024
2024-03-01,3,mdo,Average on Sundays,279,2024
2024-03-01,3,max,Daily Peak,936,2024
2024-03-01,15,total,Total,1901,2024
2024-03-01,15,mdu,Average on Business Days,79,2024
2024-03-01,15,msa,Average on Saturdays,37,2024
2024-03-01,15,mdo,Average on Sundays,21,2024
2024-03-01,15,max,Daily Peak,81,2024
2024-03-01,99,total,Total,57350,2024
2024-03-01,99,mdu,Average on Business Days,2345,2024
2024-03-01,99,msa,Average on Saturdays,1241,2024
2024-03-01,99,mdo,Average on Sundays,698,2024
2024-03-01,99,max,Daily Peak,2414,2024
2024-04-01,1,total,Total,21247,2024
2024-04-01,1,mdu,Average on Business Days,828,2024
2024-04-01,1,msa,Average on Saturdays,494,2024
2024-04-01,1,mdo,Average on Sundays,263,2024
2024-04-01,1,max,Daily Peak,844,2024
2024-04-01,2,total,Total,13423,2024
2024-04-01,2,mdu,Average on Business Days,536,2024
2024-04-01,2,msa,Average on Saturdays,254,2024
2024-04-01,2,mdo,Average on Sundays,153,2024
2024-04-01,2,max,Daily Peak,557,2024
2024-04-01,3,total,Total,23031,2024
2024-04-01,3,mdu,Average on Business Days,894,2024
2024-04-01,3,msa,Average on Saturdays,535,2024
2024-04-01,3,mdo,Average on Sundays,309,2024
2024-04-01,3,max,Daily Peak,923,2024
2024-04-01,15,total,Total,2043,2024
2024-04-01,15,mdu,Average on Business Days,81,2024
2024-04-01,15,msa,Average on Saturdays,44,2024
2024-04-01,15,mdo,Average on Sundays,23,2024
2024-04-01,15,max,Daily Peak,83,2024
2024-04-01,99,total,Total,59743,2024
2024-04-01,99,mdu,Average on Business Days,2339,2024
2024-04-01,99,msa,Average on Saturdays,1327,2024
2024-04-01,99,mdo,Average on Sundays,748,2024
2024-04-01,99,max,Daily Peak,2403,2024
2024-05-01,1,total,Total,20623,2024
2024-05-01,1,mdu,Average on Business Days,820,2024
2024-05-01,1,msa,Average on Saturdays,486,2024
2024-05-01,1,mdo,Average on Sundays,255,2024
2024-05-01,1,max,Daily Peak,844,2024
2024-05-01,2,total,Total,12893,2024
2024-05-01,2,mdu,Average on Business Days,533,2024
2024-05-01,2,msa,Average on Saturdays,248,2024
2024-05-01,2,mdo,Average on Sundays,137,2024
2024-05-01,2,max,Daily Peak,557,2024
2024-05-01,3,total,Total,22415,2024
2024-05-01,3,mdu,Average on Business Days,886,2024
2024-05-01,3,msa,Average on Saturdays,538,2024
2024-05-01,3,mdo,Average on Sundays,285,2024
2024-05-01,3,max,Daily Peak,917,2024
2024-05-01,15,total,Total,1992,2024
2024-05-01,15,mdu,Average on Business Days,81,2024
2024-05-01,15,msa,Average on Saturdays,44,2024
2024-05-01,15,mdo,Average on Sundays,22,2024
2024-05-01,15,max,Daily Peak,84,2024
2024-05-01,99,total,Total,57924,2024
2024-05-01,99,mdu,Average on Business Days,2320,2024
2024-05-01,99,msa,Average on Saturdays,1316,2024
2024-05-01,99,mdo,Average on Sundays,699,2024
2024-05-01,99,max,Daily Peak,2388,2024
2024-06-01,1,total,Total,19934,2024
2024-06-01,1,mdu,Average on Business Days,806,2024
2024-06-01,1,msa,Average on Saturdays,493,2024
2024-06-01,1,mdo,Average on Sundays,268,2024
2024-06-01,1,max,Daily Peak,848,2024
2024-06-01,2,total,Total,12532,2024
2024-06-01,2,mdu,Average on Business Days,521,2024
2024-06-01,2,msa,Average on Saturdays,252,2024
2024-06-01,2,mdo,Average on Sundays,172,2024
2024-06-01,2,max,Daily Peak,547,2024
2024-06-01,3,total,Total,21887,2024
2024-06-01,3,mdu,Average on Business Days,879,2024
2024-06-01,3,msa,Average on Saturdays,546,2024
2024-06-01,3,mdo,Average on Sundays,317,2024
2024-06-01,3,max,Daily Peak,919,2024
2024-06-01,15,total,Total,1919,2024
2024-06-01,15,mdu,Average on Business Days,81,2024
2024-06-01,15,msa,Average on Saturdays,43,2024
2024-06-01,15,mdo,Average on Sundays,17,2024
2024-06-01,15,max,Daily Peak,84,2024
2024-06-01,99,total,Total,56271,2024
2024-06-01,99,mdu,Average on Business Days,2286,2024
2024-06-01,99,msa,Average on Saturdays,1334,2024
2024-06-01,99,mdo,Average on Sundays,774,2024
2024-06-01,99,max,Daily Peak,2393,2024
2024-07-01,1,total,Total,19649,2024
2024-07-01,1,mdu,Average on Business Days,746,2024
2024-07-01,1,msa,Average on Saturdays,507,2024
2024-07-01,1,mdo,Average on Sundays,280,2024
2024-07-01,1,max,Daily Peak,774,2024
2024-07-01,2,total,Total,12274,2024
2024-07-01,2,mdu,Average on Business Days,484,2024
2024-07-01,2,msa,Average on Saturdays,244,2024
2024-07-01,2,mdo,Average on Sundays,161,2024
2024-07-01,2,max,Daily Peak,515,2024
2024-07-01,3,total,Total,21470,2024
2024-07-01,3,mdu,Average on Business Days,821,2024
2024-07-01,3,msa,Average on Saturdays,519,2024
2024-07-01,3,mdo,Average on Sundays,301,2024
2024-07-01,3,max,Daily Peak,861,2024
2024-07-01,15,total,Total,1914,2024
2024-07-01,15,mdu,Average on Business Days,76,2024
2024-07-01,15,msa,Average on Saturdays,39,2024
2024-07-01,15,mdo,Average on Sundays,22,2024
2024-07-01,15,max,Daily Peak,81,2024
2024-07-01,99,total,Total,55306,2024
2024-07-01,99,mdu,Average on Business Days,2127,2024
2024-07-01,99,msa,Average on Saturdays,1309,2024
2024-07-01,99,mdo,Average on Sundays,764,2024
2024-07-01,99,max,Daily Peak,2226,2024
2024-08-01,1,total,Total,21265,2024
2024-08-01,1,mdu,Average on Business Days,812,2024
2024-08-01,1,msa,Average on Saturdays,480,2024
2024-08-01,1,mdo,Average on Sundays,249,2024
2024-08-01,1,max,Daily Peak,858,2024
2024-08-01,2,total,Total,13422,2024
2024-08-01,2,mdu,Average on Business Days,529,2024
2024-08-01,2,msa,Average on Saturdays,243,2024
2024-08-01,2,mdo,Average on Sundays,139,2024
2024-08-01,2,max,Daily Peak,558,2024
2024-08-01,3,total,Total,23216,2024
2024-08-01,3,mdu,Average on Business Days,882,2024
2024-08-01,3,msa,Average on Saturdays,529,2024
2024-08-01,3,mdo,Average on Sundays,290,2024
2024-08-01,3,max,Daily Peak,928,2024
2024-08-01,15,total,Total,2144,2024
2024-08-01,15,mdu,Average on Business Days,83,2024
2024-08-01,15,msa,Average on Saturdays,44,2024
2024-08-01,15,mdo,Average on Sundays,22,2024
2024-08-01,15,max,Daily Peak,86,2024
2024-08-01,99,total,Total,60047,2024
2024-08-01,99,mdu,Average on Business Days,2307,2024
2024-08-01,99,msa,Average on Saturdays,1296,2024
2024-08-01,99,mdo,Average on Sundays,700,2024
2024-08-01,99,max,Daily Peak,2424,2024
2024-09-01,1,total,Total,20995,2024
2024-09-01,1,mdu,Average on Business Days,833,2024
2024-09-01,1,msa,Average on Saturdays,512,2024
2024-09-01,1,mdo,Average on Sundays,297,2024
2024-09-01,1,max,Daily Peak,874,2024
2024-09-01,2,total,Total,13094,2024
2024-09-01,2,mdu,Average on Business Days,537,2024
2024-09-01,2,msa,Average on Saturdays,250,2024
2024-09-01,2,mdo,Average on Sundays,164,2024
2024-09-01,2,max,Daily Peak,561,2024
2024-09-01,3,total,Total,22585,2024
2024-09-01,3,mdu,Average on Business Days,899,2024
2024-09-01,3,msa,Average on Saturdays,549,2024
2024-09-01,3,mdo,Average on Sundays,321,2024
2024-09-01,3,max,Daily Peak,954,2024
2024-09-01,15,total,Total,2037,2024
2024-09-01,15,mdu,Average on Business Days,85,2024
2024-09-01,15,msa,Average on Saturdays,46,2024
2024-09-01,15,mdo,Average on Sundays,16,2024
2024-09-01,15,max,Daily Peak,88,2024
2024-09-01,99,total,Total,58710,2024
2024-09-01,99,mdu,Average on Business Days,2353,2024
2024-09-01,99,msa,Average on Saturdays,1357,2024
2024-09-01,99,mdo,Average on Sundays,799,2024
2024-09-01,99,max,Daily Peak,2447,2024
2024-10-01,1,total,Total,22206,2024
2024-10-01,1,mdu,Average on Business Days,832,2024
2024-10-01,1,msa,Average on Saturdays,478,2024
2024-10-01,1,mdo,Average on Sundays,301,2024
2024-10-01,1,max,Daily Peak,869,2024
2024-10-01,2,total,Total,13971,2024
2024-10-01,2,mdu,Average on Business Days,539,2024
2024-10-01,2,msa,Average on Saturdays,248,2024
2024-10-01,2,mdo,Average on Sundays,152,2024
2024-10-01,2,max,Daily Peak,567,2024
2024-10-01,3,total,Total,24049,2024
2024-10-01,3,mdu,Average on Business Days,894,2024
2024-10-01,3,msa,Average on Saturdays,545,2024
2024-10-01,3,mdo,Average on Sundays,351,2024
2024-10-01,3,max,Daily Peak,926,2024
2024-10-01,15,total,Total,2226,2024
2024-10-01,15,mdu,Average on Business Days,84,2024
2024-10-01,15,msa,Average on Saturdays,45,2024
2024-10-01,15,mdo,Average on Sundays,28,2024
2024-10-01,15,max,Daily Peak,88,2024
2024-10-01,99,total,Total,62452,2024
2024-10-01,99,mdu,Average on Business Days,2351,2024
2024-10-01,99,msa,Average on Saturdays,1317,2024
2024-10-01,99,mdo,Average on Sundays,833,2024
2024-10-01,99,max,Daily Peak,2449,2024
2024-11-01,1,total,Total,20460,2024
2024-11-01,1,mdu,Average on Business Days,847,2024
2024-11-01,1,msa,Average on Saturdays,511,2024
2024-11-01,1,mdo,Average on Sundays,295,2024
2024-11-01,1,max,Daily Peak,879,2024
2024-11-01,2,total,Total,12668,2024
2024-11-01,2,mdu,Average on Business Days,548,2024
2024-11-01,2,msa,Average on Saturdays,253,2024
2024-11-01,2,mdo,Average on Sundays,153,2024
2024-11-01,2,max,Daily Peak,575,2024
2024-11-01,3,total,Total,22098,2024
2024-11-01,3,mdu,Average on Business Days,907,2024
2024-11-01,3,msa,Average on Saturdays,556,2024
2024-11-01,3,mdo,Average on Sundays,334,2024
2024-11-01,3,max,Daily Peak,945,2024
2024-11-01,15,total,Total,2027,2024
2024-11-01,15,mdu,Average on Business Days,87,2024
2024-11-01,15,msa,Average on Saturdays,47,2024
2024-11-01,15,mdo,Average on Sundays,26,2024
2024-11-01,15,max,Daily Peak,89,2024
2024-11-01,99,total,Total,57253,2024
2024-11-01,99,mdu,Average on Business Days,2388,2024
2024-11-01,99,msa,Average on Saturdays,1367,2024
2024-11-01,99,mdo,Average on Sundays,808,2024
2024-11-01,99,max,Daily Peak,2472,2024
2024-12-01,1,total,Total,18840,2024
2024-12-01,1,mdu,Average on Business Days,765,2024
2024-12-01,1,msa,Average on Saturdays,517,2024
2024-12-01,1,mdo,Average on Sundays,300,2024
2024-12-01,1,max,Daily Peak,888,2024
2024-12-01,2,total,Total,11419,2024
2024-12-01,2,mdu,Average on Business Days,482,2024
2024-12-01,2,msa,Average on Saturdays,250,2024
2024-12-01,2,mdo,Average on Sundays,165,2024
2024-12-01,2,max,Daily Peak,566,2024
2024-12-01,3,total,Total,20679,2024
2024-12-01,3,mdu,Average on Business Days,834,2024
2024-12-01,3,msa,Average on Saturdays,572,2024
2024-12-01,3,mdo,Average on Sundays,340,2024
2024-12-01,3,max,Daily Peak,960,2024
2024-12-01,15,total,Total,1876,2024
2024-12-01,15,mdu,Average on Business Days,78,2024
2024-12-01,15,msa,Average on Saturdays,47,2024
2024-12-01,15,mdo,Average on Sundays,26,2024
2024-12-01,15,max,Daily Peak,89,2024
2024-12-01,99,total,Total,52815,2024
2024-12-01,99,mdu,Average on Business Days,2160,2024
2024-12-01,99,msa,Average on Saturdays,1386,2024
2024-12-01,99,mdo,Average on Sundays,832,2024
2024-12-01,99,max,Daily Peak,2459,2024
2025-01-01,1,total,Total,18128,2025
2025-01-01,1,mdu,Average on Business Days,695,2025
2025-01-01,1,msa,Average on Saturdays,439,2025
2025-01-01,1,mdo,Average on Sundays,250,2025
2025-01-01,1,max,Daily Peak,745,2025
2025-01-01,2,total,Total,11528,2025
2025-01-01,2,mdu,Average on Business Days,455,2025
2025-01-01,2,msa,Average on Saturdays,218,2025
2025-01-01,2,mdo,Average on Sundays,144,2025
2025-01-01,2,max,Daily Peak,506,2025
2025-01-01,3,total,Total,19816,2025
2025-01-01,3,mdu,Average on Business Days,759,2025
2025-01-01,3,msa,Average on Saturdays,462,2025
2025-01-01,3,mdo,Average on Sundays,286,2025
2025-01-01,3,max,Daily Peak,864,2025
2025-01-01,15,total,Total,1862,2025
2025-01-01,15,mdu,Average on Business Days,73,2025
2025-01-01,15,msa,Average on Saturdays,41,2025
2025-01-01,15,mdo,Average on Sundays,22,2025
2025-01-01,15,max,Daily Peak,78,2025
2025-01-01,99,total,Total,51334,2025
2025-01-01,99,mdu,Average on Business Days,1981,2025
2025-01-01,99,msa,Average on Saturdays,1159,2025
2025-01-01,99,mdo,Average on Sundays,703,2025
2025-01-01,99,max,Daily Peak,2143,2025
2025-02-01,1,total,Total,19001,2025
2025-02-01,1,mdu,Average on Business Days,807,2025
2025-02-01,1,msa,Average on Saturdays,457,2025
2025-02-01,1,mdo,Average on Sundays,258,2025
2025-02-01,1,max,Daily Peak,840,2025
2025-02-01,2,total,Total,12511,2025
2025-02-01,2,mdu,Average on Business Days,542,2025
2025-02-01,2,msa,Average on Saturdays,260,2025
2025-02-01,2,mdo,Average on Sundays,156,2025
2025-02-01,2,max,Daily Peak,584,2025
2025-02-01,3,total,Total,20708,2025
2025-02-01,3,mdu,Average on Business Days,866,2025
2025-02-01,3,msa,Average on Saturdays,535,2025
2025-02-01,3,mdo,Average on Sundays,311,2025
2025-02-01,3,max,Daily Peak,905,2025
2025-02-01,15,total,Total,1979,2025
2025-02-01,15,mdu,Average on Business Days,85,2025
2025-02-01,15,msa,Average on Saturdays,45,2025
2025-02-01,15,mdo,Average on Sundays,24,2025
2025-02-01,15,max,Daily Peak,89,2025
2025-02-01,99,total,Total,54199,2025
2025-02-01,99,mdu,Average on Business Days,2301,2025
2025-02-01,99,msa,Average on Saturdays,1298,2025
2025-02-01,99,mdo,Average on Sundays,750,2025
2025-02-01,99,max,Daily Peak,2412,2025
2025-03-01,1,total,Total,20116,2025
2025-03-01,1,mdu,Average on Business Days,832,2025
2025-03-01,1,msa,Average on Saturdays,489,2025
2025-03-01,1,mdo,Average on Sundays,272,2025
2025-03-01,1,max,Daily Peak,860,2025
2025-03-01,2,total,Total,12965,2025
2025-03-01,2,mdu,Average on Business Days,556,2025
2025-03-01,2,msa,Average on Saturdays,262,2025
2025-03-01,2,mdo,Average on Sundays,164,2025
2025-03-01,2,max,Daily Peak,581,2025
2025-03-01,3,total,Total,21711,2025
2025-03-01,3,mdu,Average on Business Days,886,2025
2025-03-01,3,msa,Average on Saturdays,540,2025
2025-03-01,3,mdo,Average on Sundays,318,2025
2025-03-01,3,max,Daily Peak,933,2025
2025-03-01,15,total,Total,2055,2025
2025-03-01,15,mdu,Average on Business Days,87,2025
2025-03-01,15,msa,Average on Saturdays,46,2025
2025-03-01,15,mdo,Average on Sundays,24,2025
2025-03-01,15,max,Daily Peak,93,2025
2025-03-01,99,total,Total,56848,2025
2025-03-01,99,mdu,Average on Business Days,2361,2025
2025-03-01,99,msa,Average on Saturdays,1337,2025
2025-03-01,99,mdo,Average on Sundays,779,2025
2025-03-01,99,max,Daily Peak,2460,2025
2025-04-01,1,total,Total,20400,2025
2025-04-01,1,mdu,Average on Business Days,843,2025
2025-04-01,1,msa,Average on Saturdays,475,2025
2025-04-01,1,mdo,Average on Sundays,260,2025
2025-04-01,1,max,Daily Peak,872,2025
2025-04-01,2,total,Total,13170,2025
2025-04-01,2,mdu,Average on Business Days,561,2025
2025-04-01,2,msa,Average on Saturdays,245,2025
2025-04-01,2,mdo,Average on Sundays,158,2025
2025-04-01,2,max,Daily Peak,585,2025
2025-04-01,3,total,Total,21973,2025
2025-04-01,3,mdu,Average on Business Days,895,2025
2025-04-01,3,msa,Average on Saturdays,543,2025
2025-04-01,3,mdo,Average on Sundays,317,2025
2025-04-01,3,max,Daily Peak,925,2025
2025-04-01,15,total,Total,2070,2025
2025-04-01,15,mdu,Average on Business Days,87,2025
2025-04-01,15,msa,Average on Saturdays,43,2025
2025-04-01,15,mdo,Average on Sundays,24,2025
2025-04-01,15,max,Daily Peak,90,2025
2025-04-01,99,total,Total,57612,2025
2025-04-01,99,mdu,Average on Business Days,2387,2025
2025-04-01,99,msa,Average on Saturdays,1306,2025
2025-04-01,99,mdo,Average on Sundays,758,2025
2025-04-01,99,max,Daily Peak,2454,2025
2025-05-01,1,total,Total,20962,2025
2025-05-01,1,mdu,Average on Business Days,827,2025
2025-05-01,1,msa,Average on Saturdays,484,2025
2025-05-01,1,mdo,Average on Sundays,266,2025
2025-05-01,1,max,Daily Peak,858,2025
2025-05-01,2,total,Total,13507,2025
2025-05-01,2,mdu,Average on Business Days,555,2025
2025-05-01,2,msa,Average on Saturdays,248,2025
2025-05-01,2,mdo,Average on Sundays,155,2025
2025-05-01,2,max,Daily Peak,581,2025
2025-05-01,3,total,Total,22714,2025
2025-05-01,3,mdu,Average on Business Days,886,2025
2025-05-01,3,msa,Average on Saturdays,537,2025
2025-05-01,3,mdo,Average on Sundays,322,2025
2025-05-01,3,max,Daily Peak,919,2025
2025-05-01,15,total,Total,2120,2025
2025-05-01,15,mdu,Average on Business Days,87,2025
2025-05-01,15,msa,Average on Saturdays,42,2025
2025-05-01,15,mdo,Average on Sundays,20,2025
2025-05-01,15,max,Daily Peak,89,2025
2025-05-01,99,total,Total,59303,2025
2025-05-01,99,mdu,Average on Business Days,2355,2025
2025-05-01,99,msa,Average on Saturdays,1312,2025
2025-05-01,99,mdo,Average on Sundays,764,2025
2025-05-01,99,max,Daily Peak,2436,2025
2025-06-01,1,total,Total,19276,2025
2025-06-01,1,mdu,Average on Business Days,794,2025
2025-06-01,1,msa,Average on Saturdays,471,2025
2025-06-01,1,mdo,Average on Sundays,262,2025
2025-06-01,1,max,Daily Peak,832,2025
2025-06-01,2,total,Total,12352,2025
2025-06-01,2,mdu,Average on Business Days,528,2025
2025-06-01,2,msa,Average on Saturdays,248,2025
2025-06-01,2,mdo,Average on Sundays,159,2025
2025-06-01,2,max,Daily Peak,564,2025
2025-06-01,3,total,Total,20960,2025
2025-06-01,3,mdu,Average on Business Days,853,2025
2025-06-01,3,msa,Average on Saturdays,535,2025
2025-06-01,3,mdo,Average on Sundays,310,2025
2025-06-01,3,max,Daily Peak,897,2025
2025-06-01,15,total,Total,2023,2025
2025-06-01,15,mdu,Average on Business Days,85,2025
2025-06-01,15,msa,Average on Saturdays,46,2025
2025-06-01,15,mdo,Average on Sundays,24,2025
2025-06-01,15,max,Daily Peak,94,2025
2025-06-01,99,total,Total,54612,2025
2025-06-01,99,mdu,Average on Business Days,2260,2025
2025-06-01,99,msa,Average on Saturdays,1301,2025
2025-06-01,99,mdo,Average on Sundays,755,2025
2025-06-01,99,max,Daily Peak,2376,2025
2025-07-01,1,total,Total,19428,2025
2025-07-01,1,mdu,Average on Business Days,733,2025
2025-07-01,1,msa,Average on Saturdays,471,2025
2025-07-01,1,mdo,Average on Sundays,272,2025
2025-07-01,1,max,Daily Peak,773,2025
2025-07-01,2,total,Total,12583,2025
2025-07-01,2,mdu,Average on Business Days,491,2025
2025-07-01,2,msa,Average on Saturdays,243,2025
2025-07-01,2,mdo,Average on Sundays,151,2025
2025-07-01,2,max,Daily Peak,517,2025
2025-07-01,3,total,Total,21375,2025
2025-07-01,3,mdu,Average on Business Days,804,2025
2025-07-01,3,msa,Average on Saturdays,515,2025
2025-07-01,3,mdo,Average on Sundays,313,2025
2025-07-01,3,max,Daily Peak,841,2025
2025-07-01,15,total,Total,2038,2025
2025-07-01,15,mdu,Average on Business Days,79,2025
2025-07-01,15,msa,Average on Saturdays,42,2025
2025-07-01,15,mdo,Average on Sundays,24,2025
2025-07-01,15,max,Daily Peak,84,2025
2025-07-01,99,total,Total,55424,2025
2025-07-01,99,mdu,Average on Business Days,2107,2025
2025-07-01,99,msa,Average on Saturdays,1271,2025
2025-07-01,99,mdo,Average on Sundays,759,2025
2025-07-01,99,max,Daily Peak,2210,2025
2025-08-01,1,total,Total,20548,2025
2025-08-01,1,mdu,Average on Business Days,804,2025
2025-08-01,1,msa,Average on Saturdays,477,2025
2025-08-01,1,mdo,Average on Sundays,258,2025
2025-08-01,1,max,Daily Peak,847,2025
2025-08-01,2,total,Total,13354,2025
2025-08-01,2,mdu,Average on Business Days,540,2025
2025-08-01,2,msa,Average on Saturdays,249,2025
2025-08-01,2,mdo,Average on Sundays,154,2025
2025-08-01,2,max,Daily Peak,576,2025
2025-08-01,3,total,Total,22560,2025
2025-08-01,3,mdu,Average on Business Days,870,2025
2025-08-01,3,msa,Average on Saturdays,536,2025
2025-08-01,3,mdo,Average on Sundays,321,2025
2025-08-01,3,max,Daily Peak,913,2025
2025-08-01,15,total,Total,2161,2025
2025-08-01,15,mdu,Average on Business Days,86,2025
2025-08-01,15,msa,Average on Saturdays,46,2025
2025-08-01,15,mdo,Average on Sundays,24,2025
2025-08-01,15,max,Daily Peak,89,2025
2025-08-01,99,total,Total,58624,2025
2025-08-01,99,mdu,Average on Business Days,2300,2025
2025-08-01,99,msa,Average on Saturdays,1308,2025
2025-08-01,99,mdo,Average on Sundays,757,2025
2025-08-01,99,max,Daily Peak,2406,2025
2025-09-01,1,total,Total,21052,2025
2025-09-01,1,mdu,Average on Business Days,817,2025
2025-09-01,1,msa,Average on Saturdays,476,2025
2025-09-01,1,mdo,Average on Sundays,295,2025
2025-09-01,1,max,Daily Peak,848,2025
2025-09-01,2,total,Total,13784,2025
2025-09-01,2,mdu,Average on Business Days,547,2025
2025-09-01,2,msa,Average on Saturdays,253,2025
2025-09-01,2,mdo,Average on Sundays,183,2025
2025-09-01,2,max,Daily Peak,570,2025
2025-09-01,3,total,Total,22965,2025
2025-09-01,3,mdu,Average on Business Days,886,2025
2025-09-01,3,msa,Average on Saturdays,536,2025
2025-09-01,3,mdo,Average on Sundays,332,2025
2025-09-01,3,max,Daily Peak,937,2025
2025-09-01,15,total,Total,2198,2025
2025-09-01,15,mdu,Average on Business Days,90,2025
2025-09-01,15,msa,Average on Saturdays,44,2025
2025-09-01,15,mdo,Average on Sundays,27,2025
2025-09-01,15,max,Daily Peak,93,2025
2025-09-01,99,total,Total,59999,2025
