date,line_number,metric_abb,metric,value,year
2023-04-01,4,mdu,Média dos Dias Úteis,24341.47222222221,2023
2023-04-01,4,msa,Média dos Sábados,12088.439999999999,2023
2023-04-01,4,total,Total,5499206,2023
2023-04-01,5,max,Máxima Diária,94682,2023
2023-04-01,5,mdo,Média dos Domingos,9453.70588235294,2023
2023-04-01,5,mdu,Média dos Dias Úteis,30047.64379084965,2023
2023-04-01,5,msa,Média dos Sábados,16613.105882352942,2023
2023-04-01,5,total,Total,11792222,2023
2023-05-01,4,max,Máxima Diária,45611,2023
2023-05-01,4,mdo,Média dos Domingos,7923.850000000001,2023
2023-05-01,4,mdu,Média dos Dias Úteis,24420.97727272726,2023
2023-05-01,4,msa,Média dos Sábados,13809.85,2023
2023-05-01,4,total,Total,6313487,2023
2023-05-01,5,max,Máxima Diária,93354,2023
2023-05-01,5,mdo,Média dos Domingos,9611.485294117645,2023
2023-05-01,5,mdu,Média dos Dias Úteis,30814.906417112277,2023
2023-05-01,5,msa,Média dos Sábados,18029.544117647063,2023
2023-05-01,5,total,Total,13585834,2023
2023-06-01,4,max,Máxima Diária,47389,2023
2023-06-01,4,mdo,Média dos Domingos,8335.675,2023
2023-06-01,4,mdu,Média dos Dias Úteis,23225.828571428585,2023
2023-06-01,4,msa,Média dos Sábados,12831.675,2023
2023-06-01,4,total,Total,5831129,2023
2023-06-01,5,max,Máxima Diária,96713,2023
2023-06-01,5,mdo,Média dos Domingos,9589.955882352942,2023
2023-06-01,5,mdu,Média dos Dias Úteis,30017.26330532214,2023
2023-06-01,5,msa,Média dos Sábados,17749.382352941175,2023
2023-06-01,5,total,Total,12799074,2023
2023-07-01,4,max,Máxima Diária,42514,2023
2023-07-01,4,mdo,Média dos Domingos,7743.280000000001,2023
2023-07-01,4,mdu,Média dos Dias Úteis,21538.990476190487,2023
2023-07-01,4,msa,Média dos Sábados,12592.72,2023
2023-07-01,4,total,Total,5539988,2023
2023-07-01,5,max,Máxima Diária,87731,2023
2023-07-01,5,mdo,Média dos Domingos,9449.576470588236,2023
2023-07-01,5,mdu,Média dos Dias Úteis,29020.352941176505,2023
2023-07-01,5,msa,Média dos Sábados,17365.011764705883,2023
2023-07-01,5,total,Total,12639506,2023
2023-08-01,4,max,Máxima Diária,48758,2023
2023-08-01,4,mdo,Média dos Domingos,7271.825,2023
2023-08-01,4,mdu,Média dos Dias Úteis,25093.5,2023
2023-08-01,4,msa,Média dos Sábados,13146.475,2023
2023-08-01,4,total,Total,6588237,2023
2023-08-01,5,max,Máxima Diária,92938,2023
2023-08-01,5,mdo,Média dos Domingos,9790.882352941178,2023
2023-08-01,5,mdu,Média dos Dias Úteis,32131.470588235352,2023
2023-08-01,5,msa,Média dos Sábados,18152.014705882357,2023
2023-08-01,5,total,Total,14463522,2023
2023-09-01,4,max,Máxima Diária,49158,2023
2023-09-01,4,mdo,Média dos Domingos,8896.575,2023
2023-09-01,4,mdu,Média dos Dias Úteis,25118.980000000007,2023
2023-09-01,4,msa,Média dos Sábados,13638.060000000001,2023
2023-09-01,4,total,Total,6156849,2023
2023-09-01,5,max,Máxima Diária,97261,2023
2023-09-01,5,mdo,Média dos Domingos,10884.676470588238,2023
2023-09-01,5,mdu,Média dos Dias Úteis,32781.220588235345,2023
2023-09-01,5,msa,Média dos Sábados,19061.105882352946,2023
2023-09-01,5,total,Total,13751533,2023
2023-10-01,4,max,Máxima Diária,50748,2023
2023-10-01,4,mdo,Média dos Domingos,6891.0199999999995,2023
2023-10-01,4,mdu,Média dos Dias Úteis,24474.46666666666,2023
2023-10-01,4,msa,Média dos Sábados,13161.125,2023
2023-10-01,4,total,Total,6093072,2023
2023-10-01,5,max,Máxima Diária,99500,2023
2023-10-01,5,mdo,Média dos Domingos,9562.011764705885,2023
2023-10-01,5,mdu,Média dos Dias Úteis,32140.442577030804,2023
2023-10-01,5,msa,Média dos Sábados,18286.514705882357,2023
2023-10-01,5,total,Total,13727470,2023
2023-11-01,4,max,Máxima Diária,51740,2023
2023-11-01,4,mdo,Média dos Domingos,5424.15,2023
2023-11-01,4,mdu,Média dos Dias Úteis,24805.875,2023
2023-11-01,4,msa,Média dos Sábados,13515.425,2023
2023-11-01,4,total,Total,5918520,2023
2023-11-01,5,max,Máxima Diária,100846,2023
2023-11-01,5,mdo,Média dos Domingos,11343.941176470586,2023
2023-11-01,5,mdu,Média dos Dias Úteis,31971.276470588233,2023
2023-11-01,5,msa,Média dos Sábados,18793.63235294117,2023
2023-11-01,5,total,Total,13366041,2023
2023-12-01,4,max,Máxima Diária,51469,2023
2023-12-01,4,mdo,Média dos Domingos,7511.8,2023
2023-12-01,4,mdu,Média dos Dias Úteis,23009.504999999997,2023
2023-12-01,4,msa,Média dos Sábados,12851.4,2023
2023-12-01,4,total,Total,5655737,2023
2023-12-01,5,max,Máxima Diária,105011,2023
2023-12-01,5,mdo,Média dos Domingos,10445.929411764708,2023
2023-12-01,5,mdu,Média dos Dias Úteis,31651.288235294083,2023
2023-12-01,5,msa,Média dos Sábados,18787.870588235288,2023
2023-12-01,5,total,Total,13356570,2023
2024-01-01,4,max,Máxima Diária,45079,2024
2024-01-01,4,mdo,Média dos Domingos,6636.075,2024
2024-01-01,4,mdu,Média dos Dias Úteis,19767.013636363645,2024
2024-01-01,4,msa,Média dos Sábados,12067.85,2024
2024-01-01,4,total,Total,5133689,2024
2024-01-01,5,max,Máxima Diária,90503,2024
2024-01-01,5,mdo,Média dos Domingos,9248.588235294117,2024
2024-01-01,5,mdu,Média dos Dias Úteis,27637.52139037436,2024
2024-01-01,5,msa,Média dos Sábados,16732.838235294115,2024
2024-01-01,5,total,Total,12206513,2024
2024-02-01,4,max,Máxima Diária,48949,2024
2024-02-01,4,mdo,Média dos Domingos,9007.425,2024
2024-02-01,4,mdu,Média dos Dias Úteis,24249.857894736837,2024
2024-02-01,4,msa,Média dos Sábados,14349.475,2024
2024-02-01,4,total,Total,5769929,2024
2024-02-01,5,max,Máxima Diária,95155,2024
2024-02-01,5,mdo,Média dos Domingos,10991.77941176471,2024
2024-02-01,5,mdu,Média dos Dias Úteis,32142.842105263142,2024
2024-02-01,5,msa,Média dos Sábados,18476.705882352937,2024
2024-02-01,5,total,Total,12935768,2024
2024-03-01,4,max,Máxima Diária,50152,2024
2024-03-01,4,mdo,Média dos Domingos,7592.62,2024
2024-03-01,4,mdu,Média dos Dias Úteis,26133.22500000001,2024
2024-03-01,4,msa,Média dos Sábados,12632.840000000002,2024
2024-03-01,4,total,Total,6311773,2024
2024-03-01,5,max,Máxima Diária,98302,2024
2024-03-01,5,mdo,Média dos Domingos,9632.71764705882,2024
2024-03-01,5,mdu,Média dos Dias Úteis,33940.82058823531,2024
2024-03-01,5,msa,Média dos Sábados,17948.11764705883,2024
2024-03-01,5,total,Total,14067190,2024
2024-04-01,4,max,Máxima Diária,50796,2024
2024-04-01,4,mdo,Média dos Domingos,7340.600000000001,2024
2024-04-01,4,mdu,Média dos Dias Úteis,26349.177272727287,2024
2024-04-01,4,msa,Média dos Sábados,13686.7,2024
2024-04-01,4,total,Total,6637911,2024
2024-04-01,5,max,Máxima Diária,97695,2024
2024-04-01,5,mdo,Média dos Domingos,9943.176470588236,2024
2024-04-01,5,mdu,Média dos Dias Úteis,33840.20588235296,2024
2024-04-01,5,msa,Média dos Sábados,18982.75,2024
2024-04-01,5,total,Total,14623200,2024
2024-05-01,4,max,Máxima Diária,50419,2024
2024-05-01,4,mdo,Média dos Domingos,6867.325,2024
2024-05-01,4,mdu,Média dos Dias Úteis,25860.70476190475,2024
2024-05-01,4,msa,Média dos Sábados,13529.175,2024
2024-05-01,4,total,Total,6439312,2024
2024-05-01,5,max,Máxima Diária,98932,2024
2024-05-01,5,mdo,Média dos Domingos,9516.661764705883,2024
2024-05-01,5,mdu,Média dos Dias Úteis,33387.70028011203,2024
2024-05-01,5,msa,Média dos Sábados,18877.63235294117,2024
2024-05-01,5,total,Total,14281741,2024
2024-06-01,4,max,Máxima Diária,50338,2024
2024-06-01,4,mdo,Média dos Domingos,8215.119999999999,2024
2024-06-01,4,mdu,Média dos Dias Úteis,25255.875,2024
2024-06-01,4,msa,Média dos Sábados,13460.700000000003,2024
2024-06-01,4,total,Total,6134966,2024
2024-06-01,5,max,Máxima Diária,99188,2024
2024-06-01,5,mdo,Média dos Domingos,9920.400000000003,2024
2024-06-01,5,mdu,Média dos Dias Úteis,33305.07647058819,2024
2024-06-01,5,msa,Média dos Sábados,18766.91764705882,2024
2024-06-01,5,total,Total,13762148,2024
2024-07-01,4,max,Máxima Diária,46485,2024
2024-07-01,4,mdo,Média dos Domingos,7307.15,2024
2024-07-01,4,mdu,Média dos Dias Úteis,22162.547826086946,2024
2024-07-01,4,msa,Média dos Sábados,12950.775,2024
2024-07-01,4,total,Total,5907703,2024
2024-07-01,5,max,Máxima Diária,91851,2024
2024-07-01,5,mdo,Média dos Domingos,9783.77941176471,2024
2024-07-01,5,mdu,Média dos Dias Úteis,29843.595907928368,2024
2024-07-01,5,msa,Média dos Sábados,18115,2024
2024-07-01,5,total,Total,13565963,2024
2024-08-01,4,max,Máxima Diária,51928,2024
2024-08-01,4,mdo,Média dos Domingos,7503.275,2024
2024-08-01,4,mdu,Média dos Dias Úteis,26127.73636363635,2024
2024-08-01,4,msa,Média dos Sábados,13055.340000000002,2024
2024-08-01,4,total,Total,6701000,2024
2024-08-01,5,max,Máxima Diária,100629,2024
2024-08-01,5,mdo,Média dos Domingos,9445.54411764706,2024
2024-08-01,5,mdu,Média dos Dias Úteis,33866.374331550796,2024
2024-08-01,5,msa,Média dos Sábados,18529.91764705882,2024
2024-08-01,5,total,Total,14883364,2024
2024-09-01,4,max,Máxima Diária,52515,2024
2024-09-01,4,mdo,Média dos Domingos,7778.755102040816,2024
2024-09-01,4,mdu,Média dos Dias Úteis,26403.03333333334,2024
2024-09-01,4,msa,Média dos Sábados,13336.85,2024
2024-09-01,4,total,Total,6459270,2024
2024-09-01,5,max,Máxima Diária,99227,2024
2024-09-01,5,mdo,Média dos Domingos,10309.75294117647,2024
2024-09-01,5,mdu,Média dos Dias Úteis,34237.87675070033,2024
2024-09-01,5,msa,Média dos Sábados,18208.176470588234,2024
2024-09-01,5,total,Total,14337407,2024
2024-10-01,4,max,Máxima Diária,52136,2024
2024-10-01,4,mdo,Média dos Domingos,4985,2024
2024-10-01,4,mdu,Média dos Dias Úteis,26464.286956521744,2024
2024-10-01,4,msa,Média dos Sábados,13274.6,2024
2024-10-01,4,total,Total,6817170,2024
2024-10-01,5,max,Máxima Diária,98700,2024
2024-10-01,5,mdo,Média dos Domingos,10792.45588235294,2024
2024-10-01,5,mdu,Média dos Dias Úteis,34225.332480818375,2024
2024-10-01,5,msa,Média dos Sábados,17595.588235294115,2024
2024-10-01,5,total,Total,15312492,2024
2024-11-01,4,max,Máxima Diária,54145,2024
2024-11-01,4,mdo,Média dos Domingos,5221.2,2024
2024-11-01,4,mdu,Média dos Dias Úteis,27027.93684210528,2024
2024-11-01,4,msa,Média dos Sábados,13409.299999999997,2024
2024-11-01,4,total,Total,6233072,2024
2024-11-01,5,max,Máxima Diária,103712,2024
2024-11-01,5,mdo,Média dos Domingos,10812.676470588236,2024
2024-11-01,5,mdu,Média dos Dias Úteis,35234.78328173375,2024
2024-11-01,5,msa,Média dos Sábados,18618.823529411766,2024
2024-11-01,5,total,Total,14215537,2024
2024-12-01,4,max,Máxima Diária,53774,2024
2024-12-01,4,mdo,Média dos Domingos,8059.5199999999995,2024
2024-12-01,4,mdu,Média dos Dias Úteis,22049.09047619047,2024
2024-12-01,4,msa,Média dos Sábados,13635.525,2024
2024-12-01,4,total,Total,5613567,2024
2024-12-01,5,max,Máxima Diária,105230,2024
2024-12-01,5,mdo,Média dos Domingos,11125.011764705885,2024
2024-12-01,5,mdu,Média dos Dias Úteis,30502.935574229636,2024
2024-12-01,5,msa,Média dos Sábados,20077.294117647063,2024
2024-12-01,5,total,Total,13307358,2024
2025-01-01,4,max,Máxima Diária,47011,2025
2025-01-01,4,mdo,Média dos Domingos,6859.85,2025
2025-01-01,4,mdu,Média dos Dias Úteis,21473.181818181816,2025
2025-01-01,4,msa,Média dos Sábados,11174.925,2025
2025-01-01,4,total,Total,5485087,2025
2025-01-01,5,max,Máxima Diária,91594,2025
2025-01-01,5,mdo,Média dos Domingos,9087,2025
2025-01-01,5,mdu,Média dos Dias Úteis,29370.625668449207,2025
2025-01-01,5,msa,Média dos Sábados,16386.911764705885,2025
2025-01-01,5,total,Total,12817495,2025
2025-02-01,4,max,Máxima Diária,52920,2025
2025-02-01,4,mdo,Média dos Domingos,7836.725,2025
2025-02-01,4,mdu,Média dos Dias Úteis,26111.44,2025
2025-02-01,4,msa,Média dos Sábados,13635.75,2025
2025-02-01,4,total,Total,6081187,2025
2025-02-01,5,max,Máxima Diária,98500,2025
2025-02-01,5,mdo,Média dos Domingos,9776.514705882355,2025
2025-02-01,5,mdu,Média dos Dias Úteis,34248.49411764712,2025
2025-02-01,5,msa,Média dos Sábados,18349.588235294115,2025
2025-02-01,5,total,Total,13557063,2025
2025-03-01,4,max,Máxima Diária,53467,2025
2025-03-01,4,mdo,Média dos Domingos,8082.899999999999,2025
2025-03-01,4,mdu,Média dos Dias Úteis,26498.921052631584,2025
2025-03-01,4,msa,Média dos Sábados,14575.700000000003,2025
2025-03-01,4,total,Total,6415070,2025
2025-03-01,5,max,Máxima Diária,101056,2025
2025-03-01,5,mdo,Média dos Domingos,10269.635294117648,2025
2025-03-01,5,mdu,Média dos Dias Úteis,34037.28792569658,2025
2025-03-01,5,msa,Média dos Sábados,18843.24705882353,2025
2025-03-01,5,total,Total,14027559,2025
2025-04-01,4,max,Máxima Diária,53453,2025
2025-04-01,4,mdo,Média dos Domingos,8398.925,2025
2025-04-01,4,mdu,Média dos Dias Úteis,27295.21499999999,2025
2025-04-01,4,msa,Média dos Sábados,13206,2025
2025-04-01,4,total,Total,6482214,2025
2025-04-01,5,max,Máxima Diária,100542,2025
2025-04-01,5,mdo,Média dos Domingos,9564.382352941178,2025
2025-04-01,5,mdu,Média dos Dias Úteis,35161.09117647059,2025
2025-04-01,5,msa,Média dos Sábados,17937.441176470584,2025
2025-04-01,5,total,Total,14215709,2025
