date,line_number,station_name,avg_passenger,year
2020-01-01,1,Jabaquara,80,2020
2020-02-01,1,Jabaquara,87,2020
2020-03-01,1,Jabaquara,59,2020
2020-04-01,1,Jabaquara,22,2020
2020-05-01,1,Jabaquara,25,2020
2020-06-01,1,Jabaquara,29,2020
2020-07-01,1,Jabaquara,35,2020
2020-08-01,1,Jabaquara,39,2020
2020-09-01,1,Jabaquara,43,2020
2020-10-01,1,Jabaquara,48,2020
2020-11-01,1,Jabaquara,49,2020
2020-12-01,1,Jabaquara,48,2020
2020-01-01,1,Conceição,35,2020
2020-02-01,1,Conceição,40,2020
2020-03-01,1,Conceição,25,2020
2020-04-01,1,Conceição,7,2020
2020-05-01,1,Conceição,8,2020
2020-06-01,1,Conceição,10,2020
2020-07-01,1,Conceição,12,2020
2020-08-01,1,Conceição,13,2020
2020-09-01,1,Conceição,14,2020
2020-10-01,1,Conceição,15,2020
2020-11-01,1,Conceição,16,2020
2020-12-01,1,Conceição,16,2020
2020-01-01,1,São Judas,18,2020
2020-02-01,1,São Judas,21,2020
2020-03-01,1,São Judas,13,2020
2020-04-01,1,São Judas,3,2020
2020-05-01,1,São Judas,4,2020
2020-06-01,1,São Judas,5,2020
2020-07-01,1,São Judas,6,2020
2020-08-01,1,São Judas,7,2020
2020-09-01,1,São Judas,8,2020
2020-10-01,1,São Judas,9,2020
2020-11-01,1,São Judas,9,2020
2020-12-01,1,São Judas,9,2020
2020-01-01,1,Saúde,31,2020
2020-02-01,1,Saúde,36,2020
2020-03-01,1,Saúde,24,2020
2020-04-01,1,Saúde,7,2020
2020-05-01,1,Saúde,8,2020
2020-06-01,1,Saúde,10,2020
2020-07-01,1,Saúde,12,2020
2020-08-01,1,Saúde,13,2020
2020-09-01,1,Saúde,15,2020
2020-10-01,1,Saúde,16,2020
2020-11-01,1,Saúde,17,2020
2020-12-01,1,Saúde,17,2020
2020-01-01,1,Praça da Árvore,19,2020
2020-02-01,1,Praça da Árvore,22,2020
2020-03-01,1,Praça da Árvore,14,2020
2020-04-01,1,Praça da Árvore,4,2020
2020-05-01,1,Praça da Árvore,4,2020
2020-06-01,1,Praça da Árvore,5,2020
2020-07-01,1,Praça da Árvore,7,2020
2020-08-01,1,Praça da Árvore,8,2020
2020-09-01,1,Praça da Árvore,9,2020
2020-10-01,1,Praça da Árvore,10,2020
2020-11-01,1,Praça da Árvore,10,2020
2020-12-01,1,Praça da Árvore,10,2020
2020-01-01,1,Santa Cruz,102,2020
2020-02-01,1,Santa Cruz,119,2020
2020-03-01,1,Santa Cruz,77,2020
2020-04-01,1,Santa Cruz,25,2020
2020-05-01,1,Santa Cruz,28,2020
2020-06-01,1,Santa Cruz,34,2020
2020-07-01,1,Santa Cruz,43,2020
2020-08-01,1,Santa Cruz,49,2020
2020-09-01,1,Santa Cruz,55,2020
2020-10-01,1,Santa Cruz,60,2020
2020-11-01,1,Santa Cruz,64,2020
2020-12-01,1,Santa Cruz,63,2020
2020-01-01,1,Vila Mariana,19,2020
2020-02-01,1,Vila Mariana,26,2020
2020-03-01,1,Vila Mariana,17,2020
2020-04-01,1,Vila Mariana,4,2020
2020-05-01,1,Vila Mariana,5,2020
2020-06-01,1,Vila Mariana,6,2020
2020-07-01,1,Vila Mariana,7,2020
2020-08-01,1,Vila Mariana,8,2020
2020-09-01,1,Vila Mariana,9,2020
2020-10-01,1,Vila Mariana,10,2020
2020-11-01,1,Vila Mariana,10,2020
2020-12-01,1,Vila Mariana,10,2020
2020-01-01,1,Ana Rosa,79,2020
2020-02-01,1,Ana Rosa,96,2020
2020-03-01,1,Ana Rosa,60,2020
2020-04-01,1,Ana Rosa,18,2020
2020-05-01,1,Ana Rosa,20,2020
2020-06-01,1,Ana Rosa,23,2020
2020-07-01,1,Ana Rosa,29,2020
2020-08-01,1,Ana Rosa,34,2020
2020-09-01,1,Ana Rosa,38,2020
2020-10-01,1,Ana Rosa,41,2020
2020-11-01,1,Ana Rosa,43,2020
2020-12-01,1,Ana Rosa,41,2020
2020-01-01,1,Paraíso,100,2020
2020-02-01,1,Paraíso,120,2020
2020-03-01,1,Paraíso,75,2020
2020-04-01,1,Paraíso,22,2020
2020-05-01,1,Paraíso,24,2020
2020-06-01,1,Paraíso,29,2020
2020-07-01,1,Paraíso,35,2020
2020-08-01,1,Paraíso,41,2020
2020-09-01,1,Paraíso,46,2020
2020-10-01,1,Paraíso,49,2020
2020-11-01,1,Paraíso,52,2020
2020-12-01,1,Paraíso,50,2020
2020-01-01,1,Vergueiro,27,2020
2020-02-01,1,Vergueiro,33,2020
2020-03-01,1,Vergueiro,23,2020
2020-04-01,1,Vergueiro,8,2020
2020-05-01,1,Vergueiro,9,2020
2020-06-01,1,Vergueiro,10,2020
2020-07-01,1,Vergueiro,12,2020
2020-08-01,1,Vergueiro,13,2020
2020-09-01,1,Vergueiro,14,2020
2020-10-01,1,Vergueiro,15,2020
2020-11-01,1,Vergueiro,16,2020
2020-12-01,1,Vergueiro,15,2020
2020-01-01,1,São Joaquim,23,2020
2020-02-01,1,São Joaquim,39,2020
2020-03-01,1,São Joaquim,31,2020
2020-04-01,1,São Joaquim,6,2020
2020-05-01,1,São Joaquim,7,2020
2020-06-01,1,São Joaquim,8,2020
2020-07-01,1,São Joaquim,9,2020
2020-08-01,1,São Joaquim,11,2020
2020-09-01,1,São Joaquim,12,2020
2020-10-01,1,São Joaquim,13,2020
2020-11-01,1,São Joaquim,13,2020
2020-12-01,1,São Joaquim,13,2020
2020-01-01,1,Japão-Liberdade,22,2020
2020-02-01,1,Japão-Liberdade,27,2020
2020-03-01,1,Japão-Liberdade,18,2020
2020-04-01,1,Japão-Liberdade,5,2020
2020-05-01,1,Japão-Liberdade,6,2020
2020-06-01,1,Japão-Liberdade,7,2020
2020-07-01,1,Japão-Liberdade,9,2020
2020-08-01,1,Japão-Liberdade,10,2020
2020-09-01,1,Japão-Liberdade,11,2020
2020-10-01,1,Japão-Liberdade,12,2020
2020-11-01,1,Japão-Liberdade,12,2020
2020-12-01,1,Japão-Liberdade,13,2020
2020-01-01,1,Sé,202,2020
2020-02-01,1,Sé,228,2020
2020-03-01,1,Sé,156,2020
2020-04-01,1,Sé,54,2020
2020-05-01,1,Sé,62,2020
2020-06-01,1,Sé,76,2020
2020-07-01,1,Sé,92,2020
2020-08-01,1,Sé,103,2020
2020-09-01,1,Sé,114,2020
2020-10-01,1,Sé,122,2020
2020-11-01,1,Sé,127,2020
2020-12-01,1,Sé,128,2020
2020-01-01,1,São Bento,68,2020
2020-02-01,1,São Bento,72,2020
2020-03-01,1,São Bento,42,2020
2020-04-01,1,São Bento,9,2020
2020-05-01,1,São Bento,11,2020
2020-06-01,1,São Bento,18,2020
2020-07-01,1,São Bento,25,2020
2020-08-01,1,São Bento,30,2020
2020-09-01,1,São Bento,35,2020
2020-10-01,1,São Bento,39,2020
2020-11-01,1,São Bento,42,2020
2020-12-01,1,São Bento,43,2020
2020-01-01,1,Luz,134,2020
2020-02-01,1,Luz,152,2020
2020-03-01,1,Luz,94,2020
2020-04-01,1,Luz,23,2020
2020-05-01,1,Luz,29,2020
2020-06-01,1,Luz,39,2020
2020-07-01,1,Luz,49,2020
2020-08-01,1,Luz,57,2020
2020-09-01,1,Luz,64,2020
2020-10-01,1,Luz,70,2020
2020-11-01,1,Luz,74,2020
2020-12-01,1,Luz,75,2020
2020-01-01,1,Tiradentes,13,2020
2020-02-01,1,Tiradentes,18,2020
2020-03-01,1,Tiradentes,12,2020
2020-04-01,1,Tiradentes,3,2020
2020-05-01,1,Tiradentes,4,2020
2020-06-01,1,Tiradentes,5,2020
2020-07-01,1,Tiradentes,6,2020
2020-08-01,1,Tiradentes,7,2020
2020-09-01,1,Tiradentes,7,2020
2020-10-01,1,Tiradentes,8,2020
2020-11-01,1,Tiradentes,8,2020
2020-12-01,1,Tiradentes,8,2020
2020-01-01,1,Armênia,25,2020
2020-02-01,1,Armênia,28,2020
2020-03-01,1,Armênia,19,2020
2020-04-01,1,Armênia,6,2020
2020-05-01,1,Armênia,7,2020
2020-06-01,1,Armênia,8,2020
2020-07-01,1,Armênia,11,2020
2020-08-01,1,Armênia,12,2020
2020-09-01,1,Armênia,13,2020
2020-10-01,1,Armênia,14,2020
2020-11-01,1,Armênia,15,2020
2020-12-01,1,Armênia,14,2020
2020-01-01,1,Portuguesa-Tietê,59,2020
2020-02-01,1,Portuguesa-Tietê,60,2020
2020-03-01,1,Portuguesa-Tietê,38,2020
2020-04-01,1,Portuguesa-Tietê,13,2020
2020-05-01,1,Portuguesa-Tietê,14,2020
2020-06-01,1,Portuguesa-Tietê,17,2020
2020-07-01,1,Portuguesa-Tietê,20,2020
2020-08-01,1,Portuguesa-Tietê,23,2020
2020-09-01,1,Portuguesa-Tietê,26,2020
2020-10-01,1,Portuguesa-Tietê,30,2020
2020-11-01,1,Portuguesa-Tietê,32,2020
2020-12-01,1,Portuguesa-Tietê,33,2020
2020-01-01,1,Carandiru,13,2020
2020-02-01,1,Carandiru,16,2020
2020-03-01,1,Carandiru,10,2020
2020-04-01,1,Carandiru,3,2020
2020-05-01,1,Carandiru,3,2020
2020-06-01,1,Carandiru,4,2020
2020-07-01,1,Carandiru,5,2020
2020-08-01,1,Carandiru,5,2020
2020-09-01,1,Carandiru,6,2020
2020-10-01,1,Carandiru,6,2020
2020-11-01,1,Carandiru,7,2020
2020-12-01,1,Carandiru,6,2020
2020-01-01,1,Santana,57,2020
2020-02-01,1,Santana,65,2020
2020-03-01,1,Santana,43,2020
2020-04-01,1,Santana,15,2020
2020-05-01,1,Santana,17,2020
2020-06-01,1,Santana,21,2020
2020-07-01,1,Santana,25,2020
2020-08-01,1,Santana,29,2020
2020-09-01,1,Santana,32,2020
2020-10-01,1,Santana,33,2020
2020-11-01,1,Santana,36,2020
2020-12-01,1,Santana,35,2020
2020-01-01,1,Jardim São Paulo-Ayrton Senna,13,2020
2020-02-01,1,Jardim São Paulo-Ayrton Senna,16,2020
2020-03-01,1,Jardim São Paulo-Ayrton Senna,10,2020
2020-04-01,1,Jardim São Paulo-Ayrton Senna,2,2020
2020-05-01,1,Jardim São Paulo-Ayrton Senna,2,2020
2020-06-01,1,Jardim São Paulo-Ayrton Senna,3,2020
2020-07-01,1,Jardim São Paulo-Ayrton Senna,4,2020
2020-08-01,1,Jardim São Paulo-Ayrton Senna,5,2020
2020-09-01,1,Jardim São Paulo-Ayrton Senna,5,2020
2020-10-01,1,Jardim São Paulo-Ayrton Senna,6,2020
2020-11-01,1,Jardim São Paulo-Ayrton Senna,6,2020
2020-12-01,1,Jardim São Paulo-Ayrton Senna,6,2020
2020-01-01,1,Parada Inglesa,14,2020
2020-02-01,1,Parada Inglesa,17,2020
2020-03-01,1,Parada Inglesa,10,2020
2020-04-01,1,Parada Inglesa,3,2020
2020-05-01,1,Parada Inglesa,3,2020
2020-06-01,1,Parada Inglesa,4,2020
2020-07-01,1,Parada Inglesa,5,2020
2020-08-01,1,Parada Inglesa,5,2020
2020-09-01,1,Parada Inglesa,6,2020
2020-10-01,1,Parada Inglesa,7,2020
2020-11-01,1,Parada Inglesa,7,2020
2020-12-01,1,Parada Inglesa,7,2020
2020-01-01,1,Tucuruvi,63,2020
2020-02-01,1,Tucuruvi,72,2020
2020-03-01,1,Tucuruvi,47,2020
2020-04-01,1,Tucuruvi,15,2020
2020-05-01,1,Tucuruvi,18,2020
2020-06-01,1,Tucuruvi,22,2020
2020-07-01,1,Tucuruvi,27,2020
2020-08-01,1,Tucuruvi,31,2020
2020-09-01,1,Tucuruvi,34,2020
2020-10-01,1,Tucuruvi,37,2020
2020-11-01,1,Tucuruvi,39,2020
2020-12-01,1,Tucuruvi,38,2020
2020-01-01,2,Vila Prudente,68,2020
2020-02-01,2,Vila Prudente,81,2020
2020-03-01,2,Vila Prudente,41,2020
2020-04-01,2,Vila Prudente,14,2020
2020-05-01,2,Vila Prudente,15,2020
2020-06-01,2,Vila Prudente,19,2020
2020-07-01,2,Vila Prudente,25,2020
2020-08-01,2,Vila Prudente,33,2020
2020-09-01,2,Vila Prudente,37,2020
2020-10-01,2,Vila Prudente,40,2020
2020-11-01,2,Vila Prudente,41,2020
2020-12-01,2,Vila Prudente,41,2020
2020-01-01,2,Tamanduateí,72,2020
2020-02-01,2,Tamanduateí,83,2020
2020-03-01,2,Tamanduateí,53,2020
2020-04-01,2,Tamanduateí,19,2020
2020-05-01,2,Tamanduateí,21,2020
2020-06-01,2,Tamanduateí,25,2020
2020-07-01,2,Tamanduateí,30,2020
2020-08-01,2,Tamanduateí,34,2020
2020-09-01,2,Tamanduateí,37,2020
2020-10-01,2,Tamanduateí,38,2020
2020-11-01,2,Tamanduateí,39,2020
2020-12-01,2,Tamanduateí,39,2020
2020-01-01,2,Sacomã,41,2020
2020-02-01,2,Sacomã,47,2020
2020-03-01,2,Sacomã,31,2020
2020-04-01,2,Sacomã,11,2020
2020-05-01,2,Sacomã,12,2020
2020-06-01,2,Sacomã,15,2020
2020-07-01,2,Sacomã,18,2020
2020-08-01,2,Sacomã,20,2020
2020-09-01,2,Sacomã,22,2020
2020-10-01,2,Sacomã,24,2020
2020-11-01,2,Sacomã,25,2020
2020-12-01,2,Sacomã,24,2020
2020-01-01,2,Alto do Ipiranga,18,2020
2020-02-01,2,Alto do Ipiranga,22,2020
2020-03-01,2,Alto do Ipiranga,14,2020
2020-04-01,2,Alto do Ipiranga,4,2020
2020-05-01,2,Alto do Ipiranga,5,2020
2020-06-01,2,Alto do Ipiranga,6,2020
2020-07-01,2,Alto do Ipiranga,7,2020
2020-08-01,2,Alto do Ipiranga,8,2020
2020-09-01,2,Alto do Ipiranga,9,2020
2020-10-01,2,Alto do Ipiranga,9,2020
2020-11-01,2,Alto do Ipiranga,10,2020
2020-12-01,2,Alto do Ipiranga,9,2020
2020-01-01,2,Santos-Imigrantes,15,2020
2020-02-01,2,Santos-Imigrantes,17,2020
2020-03-01,2,Santos-Imigrantes,11,2020
2020-04-01,2,Santos-Imigrantes,4,2020
2020-05-01,2,Santos-Imigrantes,4,2020
2020-06-01,2,Santos-Imigrantes,5,2020
2020-07-01,2,Santos-Imigrantes,6,2020
2020-08-01,2,Santos-Imigrantes,6,2020
2020-09-01,2,Santos-Imigrantes,7,2020
2020-10-01,2,Santos-Imigrantes,8,2020
2020-11-01,2,Santos-Imigrantes,8,2020
2020-12-01,2,Santos-Imigrantes,8,2020
2020-01-01,2,Chácara Klabin,72,2020
2020-02-01,2,Chácara Klabin,85,2020
2020-03-01,2,Chácara Klabin,55,2020
2020-04-01,2,Chácara Klabin,18,2020
2020-05-01,2,Chácara Klabin,20,2020
2020-06-01,2,Chácara Klabin,24,2020
2020-07-01,2,Chácara Klabin,28,2020
2020-08-01,2,Chácara Klabin,32,2020
2020-09-01,2,Chácara Klabin,36,2020
2020-10-01,2,Chácara Klabin,39,2020
2020-11-01,2,Chácara Klabin,41,2020
2020-12-01,2,Chácara Klabin,40,2020
2020-01-01,2,Ana Rosa,67,2020
2020-02-01,2,Ana Rosa,79,2020
2020-03-01,2,Ana Rosa,52,2020
2020-04-01,2,Ana Rosa,15,2020
2020-05-01,2,Ana Rosa,18,2020
2020-06-01,2,Ana Rosa,22,2020
2020-07-01,2,Ana Rosa,27,2020
2020-08-01,2,Ana Rosa,31,2020
2020-09-01,2,Ana Rosa,34,2020
2020-10-01,2,Ana Rosa,37,2020
2020-11-01,2,Ana Rosa,39,2020
2020-12-01,2,Ana Rosa,39,2020
2020-01-01,2,Paraíso,70,2020
2020-02-01,2,Paraíso,82,2020
2020-03-01,2,Paraíso,53,2020
2020-04-01,2,Paraíso,16,2020
2020-05-01,2,Paraíso,18,2020
2020-06-01,2,Paraíso,22,2020
2020-07-01,2,Paraíso,28,2020
2020-08-01,2,Paraíso,32,2020
2020-09-01,2,Paraíso,35,2020
2020-10-01,2,Paraíso,38,2020
2020-11-01,2,Paraíso,40,2020
2020-12-01,2,Paraíso,40,2020
2020-01-01,2,Brigadeiro,58,2020
2020-02-01,2,Brigadeiro,65,2020
2020-03-01,2,Brigadeiro,40,2020
2020-04-01,2,Brigadeiro,10,2020
2020-05-01,2,Brigadeiro,11,2020
2020-06-01,2,Brigadeiro,14,2020
2020-07-01,2,Brigadeiro,18,2020
2020-08-01,2,Brigadeiro,20,2020
2020-09-01,2,Brigadeiro,23,2020
2020-10-01,2,Brigadeiro,25,2020
2020-11-01,2,Brigadeiro,26,2020
2020-12-01,2,Brigadeiro,25,2020
2020-01-01,2,Trianon-Masp,52,2020
2020-02-01,2,Trianon-Masp,61,2020
2020-03-01,2,Trianon-Masp,38,2020
2020-04-01,2,Trianon-Masp,8,2020
2020-05-01,2,Trianon-Masp,9,2020
2020-06-01,2,Trianon-Masp,11,2020
2020-07-01,2,Trianon-Masp,14,2020
2020-08-01,2,Trianon-Masp,16,2020
2020-09-01,2,Trianon-Masp,19,2020
2020-10-01,2,Trianon-Masp,21,2020
2020-11-01,2,Trianon-Masp,22,2020
2020-12-01,2,Trianon-Masp,21,2020
2020-01-01,2,Consolação,111,2020
2020-02-01,2,Consolação,134,2020
2020-03-01,2,Consolação,83,2020
2020-04-01,2,Consolação,21,2020
2020-05-01,2,Consolação,22,2020
2020-06-01,2,Consolação,27,2020
2020-07-01,2,Consolação,34,2020
2020-08-01,2,Consolação,40,2020
2020-09-01,2,Consolação,45,2020
2020-10-01,2,Consolação,50,2020
2020-11-01,2,Consolação,52,2020
2020-12-01,2,Consolação,50,2020
2020-01-01,2,Clínicas,22,2020
2020-02-01,2,Clínicas,26,2020
2020-03-01,2,Clínicas,18,2020
2020-04-01,2,Clínicas,8,2020
2020-05-01,2,Clínicas,9,2020
2020-06-01,2,Clínicas,9,2020
2020-07-01,2,Clínicas,10,2020
2020-08-01,2,Clínicas,12,2020
2020-09-01,2,Clínicas,13,2020
2020-10-01,2,Clínicas,13,2020
2020-11-01,2,Clínicas,14,2020
2020-12-01,2,Clínicas,13,2020
2020-01-01,2,Santuário N.S. de Fátima-Sumaré,12,2020
2020-02-01,2,Santuário N.S. de Fátima-Sumaré,15,2020
2020-03-01,2,Santuário N.S. de Fátima-Sumaré,9,2020
2020-04-01,2,Santuário N.S. de Fátima-Sumaré,2,2020
2020-05-01,2,Santuário N.S. de Fátima-Sumaré,2,2020
2020-06-01,2,Santuário N.S. de Fátima-Sumaré,3,2020
2020-07-01,2,Santuário N.S. de Fátima-Sumaré,3,2020
2020-08-01,2,Santuário N.S. de Fátima-Sumaré,4,2020
2020-09-01,2,Santuário N.S. de Fátima-Sumaré,4,2020
2020-10-01,2,Santuário N.S. de Fátima-Sumaré,5,2020
2020-11-01,2,Santuário N.S. de Fátima-Sumaré,5,2020
2020-12-01,2,Santuário N.S. de Fátima-Sumaré,4,2020
2020-01-01,2,Vila Madalena,24,2020
2020-02-01,2,Vila Madalena,29,2020
2020-03-01,2,Vila Madalena,17,2020
2020-04-01,2,Vila Madalena,4,2020
2020-05-01,2,Vila Madalena,5,2020
2020-06-01,2,Vila Madalena,5,2020
2020-07-01,2,Vila Madalena,7,2020
2020-08-01,2,Vila Madalena,8,2020
2020-09-01,2,Vila Madalena,9,2020
2020-10-01,2,Vila Madalena,10,2020
2020-11-01,2,Vila Madalena,10,2020
2020-12-01,2,Vila Madalena,10,2020
2020-01-01,3,Corinthians-Itaquera,81,2020
2020-02-01,3,Corinthians-Itaquera,89,2020
2020-03-01,3,Corinthians-Itaquera,64,2020
2020-04-01,3,Corinthians-Itaquera,27,2020
2020-05-01,3,Corinthians-Itaquera,30,2020
2020-06-01,3,Corinthians-Itaquera,35,2020
2020-07-01,3,Corinthians-Itaquera,44,2020
2020-08-01,3,Corinthians-Itaquera,47,2020
2020-09-01,3,Corinthians-Itaquera,50,2020
2020-10-01,3,Corinthians-Itaquera,54,2020
2020-11-01,3,Corinthians-Itaquera,57,2020
2020-12-01,3,Corinthians-Itaquera,58,2020
2020-01-01,3,Artur Alvim,57,2020
2020-02-01,3,Artur Alvim,65,2020
2020-03-01,3,Artur Alvim,45,2020
2020-04-01,3,Artur Alvim,18,2020
2020-05-01,3,Artur Alvim,21,2020
2020-06-01,3,Artur Alvim,25,2020
2020-07-01,3,Artur Alvim,29,2020
2020-08-01,3,Artur Alvim,33,2020
2020-09-01,3,Artur Alvim,36,2020
2020-10-01,3,Artur Alvim,38,2020
2020-11-01,3,Artur Alvim,40,2020
2020-12-01,3,Artur Alvim,40,2020
2020-01-01,3,Patriarca,22,2020
2020-02-01,3,Patriarca,25,2020
2020-03-01,3,Patriarca,17,2020
2020-04-01,3,Patriarca,6,2020
2020-05-01,3,Patriarca,7,2020
2020-06-01,3,Patriarca,8,2020
2020-07-01,3,Patriarca,10,2020
2020-08-01,3,Patriarca,11,2020
2020-09-01,3,Patriarca,13,2020
2020-10-01,3,Patriarca,13,2020
2020-11-01,3,Patriarca,14,2020
2020-12-01,3,Patriarca,13,2020
2020-01-01,3,Guilhermina-Esperança,22,2020
2020-02-01,3,Guilhermina-Esperança,25,2020
2020-03-01,3,Guilhermina-Esperança,17,2020
2020-04-01,3,Guilhermina-Esperança,6,2020
2020-05-01,3,Guilhermina-Esperança,7,2020
2020-06-01,3,Guilhermina-Esperança,8,2020
2020-07-01,3,Guilhermina-Esperança,10,2020
2020-08-01,3,Guilhermina-Esperança,11,2020
2020-09-01,3,Guilhermina-Esperança,12,2020
2020-10-01,3,Guilhermina-Esperança,13,2020
2020-11-01,3,Guilhermina-Esperança,13,2020
2020-12-01,3,Guilhermina-Esperança,13,2020
2020-01-01,3,Vila Matilde,26,2020
2020-02-01,3,Vila Matilde,31,2020
2020-03-01,3,Vila Matilde,20,2020
2020-04-01,3,Vila Matilde,7,2020
2020-05-01,3,Vila Matilde,8,2020
2020-06-01,3,Vila Matilde,10,2020
2020-07-01,3,Vila Matilde,12,2020
2020-08-01,3,Vila Matilde,13,2020
2020-09-01,3,Vila Matilde,15,2020
2020-10-01,3,Vila Matilde,16,2020
2020-11-01,3,Vila Matilde,17,2020
2020-12-01,3,Vila Matilde,16,2020
2020-01-01,3,Penha,30,2020
2020-02-01,3,Penha,34,2020
2020-03-01,3,Penha,24,2020
2020-04-01,3,Penha,8,2020
2020-05-01,3,Penha,9,2020
2020-06-01,3,Penha,12,2020
2020-07-01,3,Penha,14,2020
2020-08-01,3,Penha,16,2020
2020-09-01,3,Penha,17,2020
2020-10-01,3,Penha,18,2020
2020-11-01,3,Penha,19,2020
2020-12-01,3,Penha,19,2020
2020-01-01,3,Carrão,42,2020
2020-02-01,3,Carrão,57,2020
2020-03-01,3,Carrão,40,2020
2020-04-01,3,Carrão,12,2020
2020-05-01,3,Carrão,14,2020
2020-06-01,3,Carrão,16,2020
2020-07-01,3,Carrão,19,2020
2020-08-01,3,Carrão,22,2020
2020-09-01,3,Carrão,24,2020
2020-10-01,3,Carrão,25,2020
2020-11-01,3,Carrão,27,2020
2020-12-01,3,Carrão,26,2020
2020-01-01,3,Tatuapé,79,2020
2020-02-01,3,Tatuapé,86,2020
2020-03-01,3,Tatuapé,59,2020
2020-04-01,3,Tatuapé,19,2020
2020-05-01,3,Tatuapé,22,2020
2020-06-01,3,Tatuapé,27,2020
2020-07-01,3,Tatuapé,35,2020
2020-08-01,3,Tatuapé,41,2020
2020-09-01,3,Tatuapé,47,2020
2020-10-01,3,Tatuapé,51,2020
2020-11-01,3,Tatuapé,54,2020
2020-12-01,3,Tatuapé,55,2020
2020-01-01,3,Belém,39,2020
2020-02-01,3,Belém,45,2020
2020-03-01,3,Belém,32,2020
2020-04-01,3,Belém,13,2020
2020-05-01,3,Belém,14,2020
2020-06-01,3,Belém,16,2020
2020-07-01,3,Belém,19,2020
2020-08-01,3,Belém,22,2020
2020-09-01,3,Belém,24,2020
2020-10-01,3,Belém,25,2020
2020-11-01,3,Belém,26,2020
2020-12-01,3,Belém,26,2020
2020-01-01,3,Bresser-Moóca,31,2020
2020-02-01,3,Bresser-Moóca,40,2020
2020-03-01,3,Bresser-Moóca,29,2020
2020-04-01,3,Bresser-Moóca,9,2020
2020-05-01,3,Bresser-Moóca,11,2020
2020-06-01,3,Bresser-Moóca,13,2020
2020-07-01,3,Bresser-Moóca,16,2020
2020-08-01,3,Bresser-Moóca,17,2020
2020-09-01,3,Bresser-Moóca,19,2020
2020-10-01,3,Bresser-Moóca,21,2020
2020-11-01,3,Bresser-Moóca,22,2020
2020-12-01,3,Bresser-Moóca,21,2020
2020-01-01,3,Brás,91,2020
2020-02-01,3,Brás,99,2020
2020-03-01,3,Brás,71,2020
2020-04-01,3,Brás,32,2020
2020-05-01,3,Brás,38,2020
2020-06-01,3,Brás,48,2020
2020-07-01,3,Brás,57,2020
2020-08-01,3,Brás,61,2020
2020-09-01,3,Brás,67,2020
2020-10-01,3,Brás,72,2020
2020-11-01,3,Brás,75,2020
2020-12-01,3,Brás,78,2020
2020-01-01,3,Pedro II,21,2020
2020-02-01,3,Pedro II,23,2020
2020-03-01,3,Pedro II,16,2020
2020-04-01,3,Pedro II,7,2020
2020-05-01,3,Pedro II,8,2020
2020-06-01,3,Pedro II,9,2020
2020-07-01,3,Pedro II,11,2020
2020-08-01,3,Pedro II,12,2020
2020-09-01,3,Pedro II,13,2020
2020-10-01,3,Pedro II,14,2020
2020-11-01,3,Pedro II,14,2020
2020-12-01,3,Pedro II,14,2020
2020-01-01,3,Sé,231,2020
2020-02-01,3,Sé,268,2020
2020-03-01,3,Sé,173,2020
2020-04-01,3,Sé,51,2020
2020-05-01,3,Sé,58,2020
2020-06-01,3,Sé,73,2020
2020-07-01,3,Sé,90,2020
2020-08-01,3,Sé,104,2020
2020-09-01,3,Sé,116,2020
2020-10-01,3,Sé,126,2020
2020-11-01,3,Sé,133,2020
2020-12-01,3,Sé,131,2020
2020-01-01,3,Anhangabaú,60,2020
2020-02-01,3,Anhangabaú,67,2020
2020-03-01,3,Anhangabaú,45,2020
2020-04-01,3,Anhangabaú,14,2020
2020-05-01,3,Anhangabaú,16,2020
2020-06-01,3,Anhangabaú,19,2020
2020-07-01,3,Anhangabaú,23,2020
2020-08-01,3,Anhangabaú,26,2020
2020-09-01,3,Anhangabaú,29,2020
2020-10-01,3,Anhangabaú,31,2020
2020-11-01,3,Anhangabaú,32,2020
2020-12-01,3,Anhangabaú,32,2020
2020-01-01,3,República,146,2020
2020-02-01,3,República,163,2020
2020-03-01,3,República,106,2020
2020-04-01,3,República,32,2020
2020-05-01,3,República,36,2020
2020-06-01,3,República,44,2020
2020-07-01,3,República,54,2020
2020-08-01,3,República,62,2020
2020-09-01,3,República,68,2020
2020-10-01,3,República,74,2020
2020-11-01,3,República,78,2020
2020-12-01,3,República,76,2020
2020-01-01,3,Santa Cecília,28,2020
2020-02-01,3,Santa Cecília,32,2020
2020-03-01,3,Santa Cecília,22,2020
2020-04-01,3,Santa Cecília,9,2020
2020-05-01,3,Santa Cecília,9,2020
2020-06-01,3,Santa Cecília,11,2020
2020-07-01,3,Santa Cecília,13,2020
2020-08-01,3,Santa Cecília,14,2020
2020-09-01,3,Santa Cecília,16,2020
2020-10-01,3,Santa Cecília,16,2020
2020-11-01,3,Santa Cecília,17,2020
2020-12-01,3,Santa Cecília,17,2020
2020-01-01,3,Marechal Deodoro,31,2020
2020-02-01,3,Marechal Deodoro,36,2020
2020-03-01,3,Marechal Deodoro,24,2020
2020-04-01,3,Marechal Deodoro,8,2020
2020-05-01,3,Marechal Deodoro,9,2020
2020-06-01,3,Marechal Deodoro,11,2020
2020-07-01,3,Marechal Deodoro,13,2020
2020-08-01,3,Marechal Deodoro,15,2020
2020-09-01,3,Marechal Deodoro,17,2020
2020-10-01,3,Marechal Deodoro,18,2020
2020-11-01,3,Marechal Deodoro,19,2020
2020-12-01,3,Marechal Deodoro,18,2020
