date,year,line_number,station_code,station_name,passengers
2023-09-14,2023,3,pds,Pedro II,15.3
2023-09-14,2023,3,pen,Penha,27.4
2023-09-14,2023,3,pse,Sé,19.7
2023-09-14,2023,3,rep,República,125.1
2023-09-14,2023,3,tat,Tatuapé,76.1
2023-09-14,2023,3,vpa,Guilhermina-Esperança,20.9
2023-09-14,2023,3,vtd,Vila Matilde,26.7
2023-09-14,2023,15,cad,Camilo Haddad,3.6
2023-09-14,2023,15,fjt,Fazenda da Juta,4.7
2023-09-14,2023,15,igt,Jardim Colonial,6.2
2023-09-14,2023,15,jpl,Jardim Planalto,4.4
2023-09-14,2023,15,mat,São Mateus,17
2023-09-14,2023,15,ort,Oratório,6.1
2023-09-14,2023,15,sap,Sapopemba,8.6
2023-09-14,2023,15,slu,São Lucas,4.9
2023-09-14,2023,15,vpm,Vila Prudente,8.5
2023-09-14,2023,15,vtl,Vila Tolstói,5
2023-09-14,2023,15,vun,Vila União,5.6
2023-09-15,2023,1,anr,Ana Rosa,21.2
2023-09-15,2023,1,arv,Praça da Árvore,15.9
2023-09-15,2023,1,bto,São Bento,52.8
2023-09-15,2023,1,cdu,Carandiru,11.3
2023-09-15,2023,1,con,Conceição,25.6
2023-09-15,2023,1,jab,Jabaquara,73.6
2023-09-15,2023,1,jpa,Jardim São Paulo-Ayrton Senna,11.6
2023-09-15,2023,1,jqm,São Joaquim,31.3
2023-09-15,2023,1,jud,São Judas,16.2
2023-09-15,2023,1,lib,Japão-Liberdade,23.7
2023-09-15,2023,1,luz,Luz,134.6
2023-09-15,2023,1,pig,Parada Inglesa,12.1
2023-09-15,2023,1,ppq,Armênia,20.7
2023-09-15,2023,1,pse,Sé,14.2
2023-09-15,2023,1,pso,Paraíso,21.4
2023-09-15,2023,1,san,Santana,50.6
2023-09-15,2023,1,sau,Saúde,27.5
2023-09-15,2023,1,scz,Santa Cruz,96.7
2023-09-15,2023,1,trd,Tiradentes,16.4
2023-09-15,2023,1,tte,Portuguesa-Tietê,45.8
2023-09-15,2023,1,tuc,Tucuruvi,57
2023-09-15,2023,1,vgo,Vergueiro,25.3
2023-09-15,2023,1,vmn,Vila Mariana,20.4
2023-09-15,2023,2,aip,Alto do Ipiranga,18.2
2023-09-15,2023,2,anr,Ana Rosa,11.9
2023-09-15,2023,2,bgd,Brigadeiro,48.6
2023-09-15,2023,2,ckb,Chácara Klabin,78.4
2023-09-15,2023,2,cli,Clínicas,21
2023-09-15,2023,2,cns,Consolação,98.6
2023-09-15,2023,2,img,Santos-Imigrantes,14.9
2023-09-15,2023,2,pso,Paraíso,12
2023-09-15,2023,2,sac,Sacomã,39.9
2023-09-15,2023,2,sum,Sumaré,9.8
2023-09-15,2023,2,tri,Trianon-Masp,45
2023-09-15,2023,2,tti,Tamanduateí,72.4
2023-09-15,2023,2,vmd,Vila Madalena,20.4
2023-09-15,2023,2,vpt,Vila Prudente,18.6
2023-09-15,2023,3,art,Artur Alvim,56.4
2023-09-15,2023,3,bas,Brás,77.1
2023-09-15,2023,3,bel,Belém,38.4
2023-09-15,2023,3,bfu,Palmeiras-Barra Funda,147.6
2023-09-15,2023,3,bre,Bresser-Moóca,33.2
2023-09-15,2023,3,car,Carrão,51
2023-09-15,2023,3,cec,Santa Cecília,23.7
2023-09-15,2023,3,deo,Marechal Deodoro,27.3
2023-09-15,2023,3,gbu,Anhangabaú,51
2023-09-15,2023,3,itq,Corinthians-Itaquera,73.9
2023-09-15,2023,3,pca,Patriarca,21.7
2023-09-15,2023,3,pds,Pedro II,16.1
2023-09-15,2023,3,pen,Penha,28.1
2023-09-15,2023,3,pse,Sé,20.4
2023-09-15,2023,3,rep,República,126
2023-09-15,2023,3,tat,Tatuapé,79
2023-09-15,2023,3,vpa,Guilhermina-Esperança,21.2
2023-09-15,2023,3,vtd,Vila Matilde,26.5
2023-09-15,2023,15,cad,Camilo Haddad,3.7
2023-09-15,2023,15,fjt,Fazenda da Juta,4.6
2023-09-15,2023,15,igt,Jardim Colonial,6.2
2023-09-15,2023,15,jpl,Jardim Planalto,4.5
2023-09-15,2023,15,mat,São Mateus,17.7
2023-09-15,2023,15,ort,Oratório,6.3
2023-09-15,2023,15,sap,Sapopemba,8.5
2023-09-15,2023,15,slu,São Lucas,4.9
2023-09-15,2023,15,vpm,Vila Prudente,8.6
2023-09-15,2023,15,vtl,Vila Tolstói,5.2
2023-09-15,2023,15,vun,Vila União,5.7
2023-09-16,2023,1,anr,Ana Rosa,15
2023-09-16,2023,1,arv,Praça da Árvore,9.3
2023-09-16,2023,1,bto,São Bento,35.1
2023-09-16,2023,1,cdu,Carandiru,5.9
2023-09-16,2023,1,con,Conceição,14.2
2023-09-16,2023,1,jab,Jabaquara,46.5
2023-09-16,2023,1,jpa,Jardim São Paulo-Ayrton Senna,6.2
2023-09-16,2023,1,jqm,São Joaquim,13.1
2023-09-16,2023,1,jud,São Judas,8.7
2023-09-16,2023,1,lib,Japão-Liberdade,27.2
2023-09-16,2023,1,luz,Luz,77.2
2023-09-16,2023,1,pig,Parada Inglesa,6.6
2023-09-16,2023,1,ppq,Armênia,11.4
2023-09-16,2023,1,pse,Sé,7.6
2023-09-16,2023,1,pso,Paraíso,12.6
2023-09-16,2023,1,san,Santana,30.8
2023-09-16,2023,1,sau,Saúde,17
2023-09-16,2023,1,scz,Santa Cruz,58.3
2023-09-16,2023,1,trd,Tiradentes,9.2
2023-09-16,2023,1,tte,Portuguesa-Tietê,32.4
2023-09-16,2023,1,tuc,Tucuruvi,33.6
2023-09-16,2023,1,vgo,Vergueiro,13
2023-09-16,2023,1,vmn,Vila Mariana,10.7
2023-09-16,2023,2,aip,Alto do Ipiranga,9.3
2023-09-16,2023,2,anr,Ana Rosa,5
2023-09-16,2023,2,bgd,Brigadeiro,24.9
2023-09-16,2023,2,ckb,Chácara Klabin,39.3
2023-09-16,2023,2,cli,Clínicas,6.9
2023-09-16,2023,2,cns,Consolação,51.6
2023-09-16,2023,2,img,Santos-Imigrantes,8.3
2023-09-16,2023,2,pso,Paraíso,4
2023-09-16,2023,2,sac,Sacomã,23.5
2023-09-16,2023,2,sum,Sumaré,4.7
2023-09-16,2023,2,tri,Trianon-Masp,21.7
2023-09-16,2023,2,tti,Tamanduateí,40.5
2023-09-16,2023,2,vmd,Vila Madalena,11.3
2023-09-16,2023,2,vpt,Vila Prudente,9.2
2023-09-16,2023,3,art,Artur Alvim,34.2
2023-09-16,2023,3,bas,Brás,49.1
2023-09-16,2023,3,bel,Belém,22.1
2023-09-16,2023,3,bfu,Palmeiras-Barra Funda,92.8
2023-09-16,2023,3,bre,Bresser-Moóca,17.5
2023-09-16,2023,3,car,Carrão,25.8
2023-09-16,2023,3,cec,Santa Cecília,14.4
2023-09-16,2023,3,deo,Marechal Deodoro,15.9
2023-09-16,2023,3,gbu,Anhangabaú,23.5
2023-09-16,2023,3,itq,Corinthians-Itaquera,49.1
2023-09-16,2023,3,pca,Patriarca,12.9
2023-09-16,2023,3,pds,Pedro II,10.5
2023-09-16,2023,3,pen,Penha,16.1
2023-09-16,2023,3,pse,Sé,9.7
2023-09-16,2023,3,rep,República,72.4
2023-09-16,2023,3,tat,Tatuapé,57.5
2023-09-16,2023,3,vpa,Guilhermina-Esperança,12.3
2023-09-16,2023,3,vtd,Vila Matilde,15.3
2023-09-16,2023,15,cad,Camilo Haddad,2
2023-09-16,2023,15,fjt,Fazenda da Juta,2.5
2023-09-16,2023,15,igt,Jardim Colonial,3.5
2023-09-16,2023,15,jpl,Jardim Planalto,2.8
2023-09-16,2023,15,mat,São Mateus,10.2
2023-09-16,2023,15,ort,Oratório,3.3
2023-09-16,2023,15,sap,Sapopemba,5.4
2023-09-16,2023,15,slu,São Lucas,3.1
2023-09-16,2023,15,vpm,Vila Prudente,4.1
2023-09-16,2023,15,vtl,Vila Tolstói,3.3
2023-09-16,2023,15,vun,Vila União,3.5
2023-09-17,2023,1,anr,Ana Rosa,7.3
2023-09-17,2023,1,arv,Praça da Árvore,4.8
2023-09-17,2023,1,bto,São Bento,5.4
2023-09-17,2023,1,cdu,Carandiru,3.7
2023-09-17,2023,1,con,Conceição,7.9
2023-09-17,2023,1,jab,Jabaquara,33.5
2023-09-17,2023,1,jpa,Jardim São Paulo-Ayrton Senna,2.9
2023-09-17,2023,1,jqm,São Joaquim,8.9
2023-09-17,2023,1,jud,São Judas,5
2023-09-17,2023,1,lib,Japão-Liberdade,19.1
2023-09-17,2023,1,luz,Luz,26.1
2023-09-17,2023,1,pig,Parada Inglesa,3.7
2023-09-17,2023,1,ppq,Armênia,8.3
2023-09-17,2023,1,pse,Sé,2.7
2023-09-17,2023,1,pso,Paraíso,6.1
2023-09-17,2023,1,san,Santana,16.1
2023-09-17,2023,1,sau,Saúde,8.7
2023-09-17,2023,1,scz,Santa Cruz,32.6
2023-09-17,2023,1,trd,Tiradentes,4
2023-09-17,2023,1,tte,Portuguesa-Tietê,29.1
2023-09-17,2023,1,tuc,Tucuruvi,15.5
2023-09-17,2023,1,vgo,Vergueiro,8.6
2023-09-17,2023,1,vmn,Vila Mariana,4.7
2023-09-17,2023,2,aip,Alto do Ipiranga,4.6
2023-09-17,2023,2,anr,Ana Rosa,3
2023-09-17,2023,2,bgd,Brigadeiro,16.3
2023-09-17,2023,2,ckb,Chácara Klabin,22.1
2023-09-17,2023,2,cli,Clínicas,4.2
2023-09-17,2023,2,cns,Consolação,34.3
2023-09-17,2023,2,img,Santos-Imigrantes,4.6
2023-09-17,2023,2,pso,Paraíso,2.9
2023-09-17,2023,2,sac,Sacomã,14.5
2023-09-17,2023,2,sum,Sumaré,2.8
2023-09-17,2023,2,tri,Trianon-Masp,15.3
2023-09-17,2023,2,tti,Tamanduateí,19.8
2023-09-17,2023,2,vmd,Vila Madalena,6.6
2023-09-17,2023,2,vpt,Vila Prudente,4.8
2023-09-17,2023,3,art,Artur Alvim,17.3
2023-09-17,2023,3,bas,Brás,19.7
2023-09-17,2023,3,bel,Belém,13.8
2023-09-17,2023,3,bfu,Palmeiras-Barra Funda,53.5
2023-09-17,2023,3,bre,Bresser-Moóca,12.8
2023-09-17,2023,3,car,Carrão,12.7
2023-09-17,2023,3,cec,Santa Cecília,9.5
2023-09-17,2023,3,deo,Marechal Deodoro,9.1
2023-09-17,2023,3,gbu,Anhangabaú,11.7
2023-09-17,2023,3,itq,Corinthians-Itaquera,28
2023-09-17,2023,3,pca,Patriarca,6.3
2023-09-17,2023,3,pds,Pedro II,6.9
2023-09-17,2023,3,pen,Penha,8.3
2023-09-17,2023,3,pse,Sé,4
2023-09-17,2023,3,rep,República,39
2023-09-17,2023,3,tat,Tatuapé,36.7
2023-09-17,2023,3,vpa,Guilhermina-Esperança,6.2
2023-09-17,2023,3,vtd,Vila Matilde,8.3
2023-09-17,2023,15,cad,Camilo Haddad,1.2
2023-09-17,2023,15,fjt,Fazenda da Juta,1.5
2023-09-17,2023,15,igt,Jardim Colonial,1.8
2023-09-17,2023,15,jpl,Jardim Planalto,1.6
2023-09-17,2023,15,mat,São Mateus,5.4
2023-09-17,2023,15,ort,Oratório,1.8
2023-09-17,2023,15,sap,Sapopemba,2.9
2023-09-17,2023,15,slu,São Lucas,1.7
2023-09-17,2023,15,vpm,Vila Prudente,1.9
2023-09-17,2023,15,vtl,Vila Tolstói,1.8
2023-09-17,2023,15,vun,Vila União,1.9
2023-09-18,2023,1,anr,Ana Rosa,20.2
2023-09-18,2023,1,arv,Praça da Árvore,15
2023-09-18,2023,1,bto,São Bento,50.7
2023-09-18,2023,1,cdu,Carandiru,11.6
2023-09-18,2023,1,con,Conceição,26.3
2023-09-18,2023,1,jab,Jabaquara,71.9
2023-09-18,2023,1,jpa,Jardim São Paulo-Ayrton Senna,11.2
2023-09-18,2023,1,jqm,São Joaquim,33.4
2023-09-18,2023,1,jud,São Judas,15
2023-09-18,2023,1,lib,Japão-Liberdade,21.5
2023-09-18,2023,1,luz,Luz,139.7
2023-09-18,2023,1,pig,Parada Inglesa,12.2
2023-09-18,2023,1,ppq,Armênia,20.6
2023-09-18,2023,1,pse,Sé,14
2023-09-18,2023,1,pso,Paraíso,22
2023-09-18,2023,1,san,Santana,49.5
2023-09-18,2023,1,sau,Saúde,26.6
2023-09-18,2023,1,scz,Santa Cruz,93.6
2023-09-18,2023,1,trd,Tiradentes,15.8
2023-09-18,2023,1,tte,Portuguesa-Tietê,48.9
2023-09-18,2023,1,tuc,Tucuruvi,56.6
2023-09-18,2023,1,vgo,Vergueiro,25.8
2023-09-18,2023,1,vmn,Vila Mariana,20.3
2023-09-18,2023,2,aip,Alto do Ipiranga,17.9
2023-09-18,2023,2,anr,Ana Rosa,11.4
2023-09-18,2023,2,bgd,Brigadeiro,47.3
2023-09-18,2023,2,ckb,Chácara Klabin,79.3
2023-09-18,2023,2,cli,Clínicas,21.3
2023-09-18,2023,2,cns,Consolação,96.1
2023-09-18,2023,2,img,Santos-Imigrantes,14.2
2023-09-18,2023,2,pso,Paraíso,12.4
2023-09-18,2023,2,sac,Sacomã,39.7
2023-09-18,2023,2,sum,Sumaré,9.6
2023-09-18,2023,2,tri,Trianon-Masp,47.2
2023-09-18,2023,2,tti,Tamanduateí,67.1
2023-09-18,2023,2,vmd,Vila Madalena,19.8
2023-09-18,2023,2,vpt,Vila Prudente,18.6
2023-09-18,2023,3,art,Artur Alvim,55.7
2023-09-18,2023,3,bas,Brás,78.2
2023-09-18,2023,3,bel,Belém,36.8
2023-09-18,2023,3,bfu,Palmeiras-Barra Funda,141.2
2023-09-18,2023,3,bre,Bresser-Moóca,32.3
2023-09-18,2023,3,car,Carrão,51.5
2023-09-18,2023,3,cec,Santa Cecília,22.6
2023-09-18,2023,3,deo,Marechal Deodoro,26.4
2023-09-18,2023,3,gbu,Anhangabaú,50.2
2023-09-18,2023,3,itq,Corinthians-Itaquera,79.9
2023-09-18,2023,3,pca,Patriarca,21.1
2023-09-18,2023,3,pds,Pedro II,15
2023-09-18,2023,3,pen,Penha,27.7
2023-09-18,2023,3,pse,Sé,20.1
2023-09-18,2023,3,rep,República,116.2
2023-09-18,2023,3,tat,Tatuapé,73.8
2023-09-18,2023,3,vpa,Guilhermina-Esperança,20.7
2023-09-18,2023,3,vtd,Vila Matilde,26
2023-09-18,2023,15,cad,Camilo Haddad,3.6
2023-09-18,2023,15,fjt,Fazenda da Juta,4.5
2023-09-18,2023,15,igt,Jardim Colonial,6.1
2023-09-18,2023,15,jpl,Jardim Planalto,4.5
2023-09-18,2023,15,mat,São Mateus,17.2
2023-09-18,2023,15,ort,Oratório,6.2
2023-09-18,2023,15,sap,Sapopemba,8.5
2023-09-18,2023,15,slu,São Lucas,4.9
2023-09-18,2023,15,vpm,Vila Prudente,8.3
2023-09-18,2023,15,vtl,Vila Tolstói,5
2023-09-18,2023,15,vun,Vila União,5.6
2023-09-19,2023,1,anr,Ana Rosa,21.9
2023-09-19,2023,1,arv,Praça da Árvore,16.2
2023-09-19,2023,1,bto,São Bento,51.5
2023-09-19,2023,1,cdu,Carandiru,12.1
2023-09-19,2023,1,con,Conceição,28.7
2023-09-19,2023,1,jab,Jabaquara,71.2
2023-09-19,2023,1,jpa,Jardim São Paulo-Ayrton Senna,12.1
2023-09-19,2023,1,jqm,São Joaquim,37
2023-09-19,2023,1,jud,São Judas,15.6
2023-09-19,2023,1,lib,Japão-Liberdade,22.1
2023-09-19,2023,1,luz,Luz,136.4
2023-09-19,2023,1,pig,Parada Inglesa,12.8
2023-09-19,2023,1,ppq,Armênia,20.3
2023-09-19,2023,1,pse,Sé,14.1
2023-09-19,2023,1,pso,Paraíso,23.4
2023-09-19,2023,1,san,Santana,51.9
2023-09-19,2023,1,sau,Saúde,27.9
2023-09-19,2023,1,scz,Santa Cruz,98.2
2023-09-19,2023,1,trd,Tiradentes,17.2
2023-09-19,2023,1,tte,Portuguesa-Tietê,44.9
2023-09-19,2023,1,tuc,Tucuruvi,53
2023-09-19,2023,1,vgo,Vergueiro,27.4
2023-09-19,2023,1,vmn,Vila Mariana,22
2023-09-19,2023,2,aip,Alto do Ipiranga,18.9
2023-09-19,2023,2,anr,Ana Rosa,12.3
2023-09-19,2023,2,bgd,Brigadeiro,52.4
2023-09-19,2023,2,ckb,Chácara Klabin,84.1
2023-09-19,2023,2,cli,Clínicas,21.8
2023-09-19,2023,2,cns,Consolação,104.4
2023-09-19,2023,2,img,Santos-Imigrantes,15
2023-09-19,2023,2,pso,Paraíso,13.2
2023-09-19,2023,2,sac,Sacomã,41.7
2023-09-19,2023,2,sum,Sumaré,10.7
2023-09-19,2023,2,tri,Trianon-Masp,50.5
2023-09-19,2023,2,tti,Tamanduateí,70.2
2023-09-19,2023,2,vmd,Vila Madalena,21.8
2023-09-19,2023,2,vpt,Vila Prudente,19.9
2023-09-19,2023,3,art,Artur Alvim,51.4
2023-09-19,2023,3,bas,Brás,87.7
2023-09-19,2023,3,bel,Belém,39.1
2023-09-19,2023,3,bfu,Palmeiras-Barra Funda,136.2
2023-09-19,2023,3,bre,Bresser-Moóca,32.8
2023-09-19,2023,3,car,Carrão,53.5
2023-09-19,2023,3,cec,Santa Cecília,20.7
2023-09-19,2023,3,deo,Marechal Deodoro,27.5
2023-09-19,2023,3,gbu,Anhangabaú,52.3
2023-09-19,2023,3,itq,Corinthians-Itaquera,74.3
2023-09-19,2023,3,pca,Patriarca,22.3
2023-09-19,2023,3,pds,Pedro II,16.6
2023-09-19,2023,3,pen,Penha,28.8
2023-09-19,2023,3,pse,Sé,20.3
2023-09-19,2023,3,rep,República,123.2
2023-09-19,2023,3,tat,Tatuapé,82.2
2023-09-19,2023,3,vpa,Guilhermina-Esperança,21.6
2023-09-19,2023,3,vtd,Vila Matilde,27.6
2023-09-19,2023,15,cad,Camilo Haddad,3.8
2023-09-19,2023,15,fjt,Fazenda da Juta,4.7
2023-09-19,2023,15,igt,Jardim Colonial,6.4
2023-09-19,2023,15,jpl,Jardim Planalto,4.5
2023-09-19,2023,15,mat,São Mateus,17.9
2023-09-19,2023,15,ort,Oratório,6.6
2023-09-19,2023,15,sap,Sapopemba,8.9
2023-09-19,2023,15,slu,São Lucas,5.2
2023-09-19,2023,15,vpm,Vila Prudente,8.8
2023-09-19,2023,15,vtl,Vila Tolstói,5.3
2023-09-19,2023,15,vun,Vila União,5.9
2023-09-20,2023,1,anr,Ana Rosa,22
2023-09-20,2023,1,arv,Praça da Árvore,16.3
2023-09-20,2023,1,bto,São Bento,52
2023-09-20,2023,1,cdu,Carandiru,12
2023-09-20,2023,1,con,Conceição,29.1
2023-09-20,2023,1,jab,Jabaquara,68.3
2023-09-20,2023,1,jpa,Jardim São Paulo-Ayrton Senna,12.2
2023-09-20,2023,1,jqm,São Joaquim,35
2023-09-20,2023,1,jud,São Judas,15.9
2023-09-20,2023,1,lib,Japão-Liberdade,22.5
2023-09-20,2023,1,luz,Luz,133.3
2023-09-20,2023,1,pig,Parada Inglesa,12.9
2023-09-20,2023,1,ppq,Armênia,19.7
2023-09-20,2023,1,pse,Sé,14.3
2023-09-20,2023,1,pso,Paraíso,23.7
2023-09-20,2023,1,san,Santana,51.3
2023-09-20,2023,1,sau,Saúde,27.8
2023-09-20,2023,1,scz,Santa Cruz,97.1
2023-09-20,2023,1,trd,Tiradentes,16.6
2023-09-20,2023,1,tte,Portuguesa-Tietê,44.7
2023-09-20,2023,1,tuc,Tucuruvi,58.5
2023-09-20,2023,1,vgo,Vergueiro,27.2
2023-09-20,2023,1,vmn,Vila Mariana,21.9
2023-09-20,2023,2,aip,Alto do Ipiranga,19.6
2023-09-20,2023,2,anr,Ana Rosa,12.4
2023-09-20,2023,2,bgd,Brigadeiro,52.4
2023-09-20,2023,2,ckb,Chácara Klabin,83.5
2023-09-20,2023,2,cli,Clínicas,21.4
2023-09-20,2023,2,cns,Consolação,105.1
2023-09-20,2023,2,img,Santos-Imigrantes,15.1
2023-09-20,2023,2,pso,Paraíso,13.3
2023-09-20,2023,2,sac,Sacomã,41.9
2023-09-20,2023,2,sum,Sumaré,10.5
2023-09-20,2023,2,tri,Trianon-Masp,50.3
2023-09-20,2023,2,tti,Tamanduateí,72.6
2023-09-20,2023,2,vmd,Vila Madalena,22
2023-09-20,2023,2,vpt,Vila Prudente,20
2023-09-20,2023,3,art,Artur Alvim,57.9
2023-09-20,2023,3,bas,Brás,74.9
2023-09-20,2023,3,bel,Belém,38.8
2023-09-20,2023,3,bfu,Palmeiras-Barra Funda,146.7
2023-09-20,2023,3,bre,Bresser-Moóca,32.3
2023-09-20,2023,3,car,Carrão,53.9
2023-09-20,2023,3,cec,Santa Cecília,24.2
2023-09-20,2023,3,deo,Marechal Deodoro,28.2
2023-09-20,2023,3,gbu,Anhangabaú,52.6
2023-09-20,2023,3,itq,Corinthians-Itaquera,74.9
2023-09-20,2023,3,pca,Patriarca,20.2
2023-09-20,2023,3,pds,Pedro II,16
2023-09-20,2023,3,pen,Penha,28.8
2023-09-20,2023,3,pse,Sé,20.6
2023-09-20,2023,3,rep,República,126.4
2023-09-20,2023,3,tat,Tatuapé,76.9
2023-09-20,2023,3,vpa,Guilhermina-Esperança,22
2023-09-20,2023,3,vtd,Vila Matilde,27.9
2023-09-20,2023,15,cad,Camilo Haddad,3.9
2023-09-20,2023,15,fjt,Fazenda da Juta,4.7
2023-09-20,2023,15,igt,Jardim Colonial,6.4
2023-09-20,2023,15,jpl,Jardim Planalto,4.7
2023-09-20,2023,15,mat,São Mateus,18.1
2023-09-20,2023,15,ort,Oratório,6.5
2023-09-20,2023,15,sap,Sapopemba,8.9
2023-09-20,2023,15,slu,São Lucas,5.3
2023-09-20,2023,15,vpm,Vila Prudente,8.8
2023-09-20,2023,15,vtl,Vila Tolstói,5.3
2023-09-20,2023,15,vun,Vila União,5.9
2023-09-21,2023,1,anr,Ana Rosa,22.3
2023-09-21,2023,1,arv,Praça da Árvore,16.4
2023-09-21,2023,1,bto,São Bento,53.1
2023-09-21,2023,1,cdu,Carandiru,11.9
2023-09-21,2023,1,con,Conceição,28.3
2023-09-21,2023,1,jab,Jabaquara,71.1
2023-09-21,2023,1,jpa,Jardim São Paulo-Ayrton Senna,12.1
2023-09-21,2023,1,jqm,São Joaquim,33.6
2023-09-21,2023,1,jud,São Judas,15.3
2023-09-21,2023,1,lib,Japão-Liberdade,21.9
2023-09-21,2023,1,luz,Luz,134.8
2023-09-21,2023,1,pig,Parada Inglesa,12.6
2023-09-21,2023,1,ppq,Armênia,20.1
2023-09-21,2023,1,pse,Sé,14.2
2023-09-21,2023,1,pso,Paraíso,23.1
2023-09-21,2023,1,san,Santana,51.2
2023-09-21,2023,1,sau,Saúde,27.7
2023-09-21,2023,1,scz,Santa Cruz,97.2
2023-09-21,2023,1,trd,Tiradentes,16.4
2023-09-21,2023,1,tte,Portuguesa-Tietê,44.4
2023-09-21,2023,1,tuc,Tucuruvi,58.2
2023-09-21,2023,1,vgo,Vergueiro,21.6
2023-09-21,2023,1,vmn,Vila Mariana,21.6
2023-09-21,2023,2,aip,Alto do Ipiranga,19.1
2023-09-21,2023,2,anr,Ana Rosa,12.5
2023-09-21,2023,2,bgd,Brigadeiro,51
2023-09-21,2023,2,ckb,Chácara Klabin,83.3
2023-09-21,2023,2,cli,Clínicas,21.1
2023-09-21,2023,2,cns,Consolação,104.3
2023-09-21,2023,2,img,Santos-Imigrantes,15.2
2023-09-21,2023,2,pso,Paraíso,13
2023-09-21,2023,2,sac,Sacomã,41.4
2023-09-21,2023,2,sum,Sumaré,10.6
2023-09-21,2023,2,tri,Trianon-Masp,49.8
2023-09-21,2023,2,tti,Tamanduateí,76.1
2023-09-21,2023,2,vmd,Vila Madalena,22.2
2023-09-21,2023,2,vpt,Vila Prudente,19.9
2023-09-21,2023,3,art,Artur Alvim,56.6
2023-09-21,2023,3,bas,Brás,77.6
2023-09-21,2023,3,bel,Belém,38.9
2023-09-21,2023,3,bfu,Palmeiras-Barra Funda,149.9
2023-09-21,2023,3,bre,Bresser-Moóca,33
2023-09-21,2023,3,car,Carrão,52.4
2023-09-21,2023,3,cec,Santa Cecília,23.8
2023-09-21,2023,3,deo,Marechal Deodoro,28
2023-09-21,2023,3,gbu,Anhangabaú,51.5
2023-09-21,2023,3,itq,Corinthians-Itaquera,74.4
2023-09-21,2023,3,pca,Patriarca,22.5
2023-09-21,2023,3,pds,Pedro II,15.6
2023-09-21,2023,3,pen,Penha,29
2023-09-21,2023,3,pse,Sé,20.4
2023-09-21,2023,3,rep,República,125
2023-09-21,2023,3,tat,Tatuapé,77.4
2023-09-21,2023,3,vpa,Guilhermina-Esperança,21.5
2023-09-21,2023,3,vtd,Vila Matilde,27.7
2023-09-21,2023,15,cad,Camilo Haddad,3.8
2023-09-21,2023,15,fjt,Fazenda da Juta,4.8
2023-09-21,2023,15,igt,Jardim Colonial,6.3
2023-09-21,2023,15,jpl,Jardim Planalto,4.6
2023-09-21,2023,15,mat,São Mateus,17.9
2023-09-21,2023,15,ort,Oratório,6.4
2023-09-21,2023,15,sap,Sapopemba,8.8
2023-09-21,2023,15,slu,São Lucas,5.1
2023-09-21,2023,15,vpm,Vila Prudente,9
2023-09-21,2023,15,vtl,Vila Tolstói,5.3
2023-09-21,2023,15,vun,Vila União,5.9
2023-09-22,2023,1,anr,Ana Rosa,21.2
2023-09-22,2023,1,arv,Praça da Árvore,16
2023-09-22,2023,1,bto,São Bento,52.2
2023-09-22,2023,1,cdu,Carandiru,11.3
2023-09-22,2023,1,con,Conceição,25.3
2023-09-22,2023,1,jab,Jabaquara,71.4
2023-09-22,2023,1,jpa,Jardim São Paulo-Ayrton Senna,11.5
2023-09-22,2023,1,jqm,São Joaquim,30
2023-09-22,2023,1,jud,São Judas,14.7
2023-09-22,2023,1,lib,Japão-Liberdade,22.7
2023-09-22,2023,1,luz,Luz,135.5
2023-09-22,2023,1,pig,Parada Inglesa,11.9
2023-09-22,2023,1,ppq,Armênia,19.6
2023-09-22,2023,1,pse,Sé,13.9
2023-09-22,2023,1,pso,Paraíso,21.1
2023-09-22,2023,1,san,Santana,50.3
2023-09-22,2023,1,sau,Saúde,26.9
2023-09-22,2023,1,scz,Santa Cruz,96
2023-09-22,2023,1,trd,Tiradentes,15.9
2023-09-22,2023,1,tte,Portuguesa-Tietê,46.5
2023-09-22,2023,1,tuc,Tucuruvi,56.8
2023-09-22,2023,1,vgo,Vergueiro,25.1
2023-09-22,2023,1,vmn,Vila Mariana,20.3
2023-09-22,2023,2,aip,Alto do Ipiranga,18.1
2023-09-22,2023,2,anr,Ana Rosa,11.9
2023-09-22,2023,2,bgd,Brigadeiro,47.8
2023-09-22,2023,2,ckb,Chácara Klabin,78.9
2023-09-22,2023,2,cli,Clínicas,20.5
2023-09-22,2023,2,cns,Consolação,97.1
2023-09-22,2023,2,img,Santos-Imigrantes,14.6
2023-09-22,2023,2,pso,Paraíso,11.9
2023-09-22,2023,2,sac,Sacomã,40
2023-09-22,2023,2,sum,Sumaré,9.9
2023-09-22,2023,2,tri,Trianon-Masp,44.5
2023-09-22,2023,2,tti,Tamanduateí,71.9
2023-09-22,2023,2,vmd,Vila Madalena,20.2
2023-09-22,2023,2,vpt,Vila Prudente,18.3
2023-09-22,2023,3,art,Artur Alvim,58
2023-09-22,2023,3,bas,Brás,78.4
2023-09-22,2023,3,bel,Belém,38.7
2023-09-22,2023,3,bfu,Palmeiras-Barra Funda,136.7
2023-09-22,2023,3,bre,Bresser-Moóca,32.4
2023-09-22,2023,3,car,Carrão,50.6
2023-09-22,2023,3,cec,Santa Cecília,23.6
2023-09-22,2023,3,deo,Marechal Deodoro,27.7
2023-09-22,2023,3,gbu,Anhangabaú,51
2023-09-22,2023,3,itq,Corinthians-Itaquera,83.6
2023-09-22,2023,3,pca,Patriarca,22.1
