date,line_number,metric_abb,metric,value,year
2023-12-01,4,msa,Average on Saturdays,128514,2023
2023-12-01,4,total,Total,5655737,2023
2023-12-01,5,max,Daily Peak,616297,2023
2023-12-01,5,mdo,Average on Sundays,177580.8,2023
2023-12-01,5,mdu,Average on Business Days,538071.9,2023
2023-12-01,5,msa,Average on Saturdays,319393.8,2023
2023-12-01,5,total,Total,13356570,2023
2024-01-01,4,max,Daily Peak,235624,2024
2024-01-01,4,mdo,Average on Sundays,66360.75,2024
2024-01-01,4,mdu,Average on Business Days,197670.13636363635,2024
2024-01-01,4,msa,Average on Saturdays,120678.5,2024
2024-01-01,4,total,Total,5133689,2024
2024-01-01,5,max,Daily Peak,540716,2024
2024-01-01,5,mdo,Average on Sundays,157226,2024
2024-01-01,5,mdu,Average on Business Days,469837.86363636365,2024
2024-01-01,5,msa,Average on Saturdays,284458.25,2024
2024-01-01,5,total,Total,12206513,2024
2024-02-01,4,max,Daily Peak,265517,2024
2024-02-01,4,mdo,Average on Sundays,90074.25,2024
2024-02-01,4,mdu,Average on Business Days,242498.57894736843,2024
2024-02-01,4,msa,Average on Saturdays,143494.75,2024
2024-02-01,4,total,Total,5769929,2024
2024-02-01,5,max,Daily Peak,575671,2024
2024-02-01,5,mdo,Average on Sundays,186860.25,2024
2024-02-01,5,mdu,Average on Business Days,546428.3157894737,2024
2024-02-01,5,msa,Average on Saturdays,314104,2024
2024-02-01,5,total,Total,12935768,2024
2024-03-01,4,max,Daily Peak,271551,2024
2024-03-01,4,mdo,Average on Sundays,75926.2,2024
2024-03-01,4,mdu,Average on Business Days,261332.25,2024
2024-03-01,4,msa,Average on Saturdays,126328.4,2024
2024-03-01,4,total,Total,6311773,2024
2024-03-01,5,max,Daily Peak,597488,2024
2024-03-01,5,mdo,Average on Sundays,163756.2,2024
2024-03-01,5,mdu,Average on Business Days,576993.95,2024
2024-03-01,5,msa,Average on Saturdays,305118,2024
2024-03-01,5,total,Total,14067190,2024
2024-04-01,4,max,Daily Peak,276743,2024
2024-04-01,4,mdo,Average on Sundays,73406,2024
2024-04-01,4,mdu,Average on Business Days,263491.7727272727,2024
2024-04-01,4,msa,Average on Saturdays,136867,2024
2024-04-01,4,total,Total,6637911,2024
2024-04-01,5,max,Daily Peak,588968,2024
2024-04-01,5,mdo,Average on Sundays,169034,2024
2024-04-01,5,mdu,Average on Business Days,575283.5,2024
2024-04-01,5,msa,Average on Saturdays,322706.75,2024
2024-04-01,5,total,Total,14623200,2024
2024-05-01,4,max,Daily Peak,281621,2024
2024-05-01,4,mdo,Average on Sundays,68673.25,2024
2024-05-01,4,mdu,Average on Business Days,258607.04761904763,2024
2024-05-01,4,msa,Average on Saturdays,135291.75,2024
2024-05-01,4,total,Total,6439312,2024
2024-05-01,5,max,Daily Peak,596564,2024
2024-05-01,5,mdo,Average on Sundays,161783.25,2024
2024-05-01,5,mdu,Average on Business Days,567590.9047619047,2024
2024-05-01,5,msa,Average on Saturdays,320919.75,2024
2024-05-01,5,total,Total,14281741,2024
2024-06-01,4,max,Daily Peak,267073,2024
2024-06-01,4,mdo,Average on Sundays,82151.2,2024
2024-06-01,4,mdu,Average on Business Days,252558.75,2024
2024-06-01,4,msa,Average on Saturdays,134607,2024
2024-06-01,4,total,Total,6134966,2024
2024-06-01,5,max,Daily Peak,588675,2024
2024-06-01,5,mdo,Average on Sundays,168646.8,2024
2024-06-01,5,mdu,Average on Business Days,566186.3,2024
2024-06-01,5,msa,Average on Saturdays,319037.6,2024
2024-06-01,5,total,Total,13762148,2024
2024-07-01,4,max,Daily Peak,252691,2024
2024-07-01,4,mdo,Average on Sundays,73071.5,2024
2024-07-01,4,mdu,Average on Business Days,221625.47826086957,2024
2024-07-01,4,msa,Average on Saturdays,129507.75,2024
2024-07-01,4,total,Total,5907703,2024
2024-07-01,5,max,Daily Peak,556031,2024
2024-07-01,5,mdo,Average on Sundays,166324.25,2024
2024-07-01,5,mdu,Average on Business Days,507341.1304347826,2024
2024-07-01,5,msa,Average on Saturdays,307955,2024
2024-07-01,5,total,Total,13565963,2024
2024-08-01,4,max,Daily Peak,295425,2024
2024-08-01,4,mdo,Average on Sundays,75032.75,2024
2024-08-01,4,mdu,Average on Business Days,261277.36363636365,2024
2024-08-01,4,msa,Average on Saturdays,130553.4,2024
2024-08-01,4,total,Total,6701000,2024
2024-08-01,5,max,Daily Peak,602147,2024
2024-08-01,5,mdo,Average on Sundays,160574.25,2024
2024-08-01,5,mdu,Average on Business Days,575728.3636363636,2024
2024-08-01,5,msa,Average on Saturdays,315008.6,2024
2024-08-01,5,total,Total,14883364,2024
2024-09-01,4,max,Daily Peak,277725,2024
2024-09-01,4,mdo,Average on Sundays,76231.8,2024
2024-09-01,4,mdu,Average on Business Days,264030.3333333333,2024
2024-09-01,4,msa,Average on Saturdays,133368.5,2024
2024-09-01,4,total,Total,6459270,2024
2024-09-01,5,max,Daily Peak,601143,2024
2024-09-01,5,mdo,Average on Sundays,175265.8,2024
2024-09-01,5,mdu,Average on Business Days,582043.9047619047,2024
2024-09-01,5,msa,Average on Saturdays,309539,2024
2024-09-01,5,total,Total,14337407,2024
2024-10-01,4,max,Daily Peak,287890,2024
2024-10-01,4,mdo,Average on Sundays,49850,2024
2024-10-01,4,mdu,Average on Business Days,264642.8695652174,2024
2024-10-01,4,msa,Average on Saturdays,132746,2024
2024-10-01,4,total,Total,6817170,2024
2024-10-01,5,max,Daily Peak,602562,2024
2024-10-01,5,mdo,Average on Sundays,183471.75,2024
2024-10-01,5,mdu,Average on Business Days,581830.6521739131,2024
2024-10-01,5,msa,Average on Saturdays,299125,2024
2024-10-01,5,total,Total,15312492,2024
2024-11-01,4,max,Daily Peak,281698,2024
2024-11-01,4,mdo,Average on Sundays,52212,2024
2024-11-01,4,mdu,Average on Business Days,270279.36842105264,2024
2024-11-01,4,msa,Average on Saturdays,134093,2024
2024-11-01,4,total,Total,6233072,2024
2024-11-01,5,max,Daily Peak,615427,2024
2024-11-01,5,mdo,Average on Sundays,183815.5,2024
2024-11-01,5,mdu,Average on Business Days,598991.3157894737,2024
2024-11-01,5,msa,Average on Saturdays,316520,2024
2024-11-01,5,total,Total,14215537,2024
2024-12-01,4,max,Daily Peak,281158,2024
2024-12-01,4,mdo,Average on Sundays,80595.2,2024
2024-12-01,4,mdu,Average on Business Days,220490.90476190476,2024
2024-12-01,4,msa,Average on Saturdays,136355.25,2024
2024-12-01,4,total,Total,5613567,2024
2024-12-01,5,max,Daily Peak,623116,2024
2024-12-01,5,mdo,Average on Sundays,189125.2,2024
2024-12-01,5,mdu,Average on Business Days,518549.90476190473,2024
2024-12-01,5,msa,Average on Saturdays,341314,2024
2024-12-01,5,total,Total,13307358,2024
2025-01-01,4,max,Daily Peak,245240,2025
2025-01-01,4,mdo,Average on Sundays,68598.5,2025
2025-01-01,4,mdu,Average on Business Days,214731.81818181818,2025
2025-01-01,4,msa,Average on Saturdays,111749.25,2025
2025-01-01,4,total,Total,5485087,2025
2025-01-01,5,max,Daily Peak,543732,2025
2025-01-01,5,mdo,Average on Sundays,154479,2025
2025-01-01,5,mdu,Average on Business Days,499300.63636363635,2025
2025-01-01,5,msa,Average on Saturdays,278577.5,2025
2025-01-01,5,total,Total,12817495,2025
2025-02-01,4,max,Daily Peak,278965,2025
2025-02-01,4,mdo,Average on Sundays,78367.25,2025
2025-02-01,4,mdu,Average on Business Days,261114.4,2025
2025-02-01,4,msa,Average on Saturdays,136357.5,2025
2025-02-01,4,total,Total,6081187,2025
2025-02-01,5,max,Daily Peak,607088,2025
2025-02-01,5,mdo,Average on Sundays,166200.75,2025
2025-02-01,5,mdu,Average on Business Days,582224.4,2025
2025-02-01,5,msa,Average on Saturdays,311943,2025
2025-02-01,5,total,Total,13557063,2025
2025-03-01,4,max,Daily Peak,287635,2025
2025-03-01,4,mdo,Average on Sundays,80829,2025
2025-03-01,4,mdu,Average on Business Days,264989.2105263158,2025
2025-03-01,4,msa,Average on Saturdays,145757,2025
2025-03-01,4,total,Total,6415070,2025
2025-03-01,5,max,Daily Peak,606699,2025
2025-03-01,5,mdo,Average on Sundays,174583.8,2025
2025-03-01,5,mdu,Average on Business Days,578633.8947368421,2025
2025-03-01,5,msa,Average on Saturdays,320335.2,2025
2025-03-01,5,total,Total,14027559,2025
2025-04-01,4,max,Daily Peak,285454,2025
2025-04-01,4,mdo,Average on Sundays,83989.25,2025
2025-04-01,4,mdu,Average on Business Days,272952.15,2025
2025-04-01,4,msa,Average on Saturdays,132060,2025
2025-04-01,4,total,Total,6482214,2025
2025-04-01,5,max,Daily Peak,619303,2025
2025-04-01,5,mdo,Average on Sundays,162594.5,2025
2025-04-01,5,mdu,Average on Business Days,597738.55,2025
2025-04-01,5,msa,Average on Saturdays,304936.5,2025
2025-04-01,5,total,Total,14215709,2025
2025-05-01,4,max,Daily Peak,288592,2025
2025-05-01,4,mdo,Average on Sundays,80762.25,2025
2025-05-01,4,mdu,Average on Business Days,266115.7619047619,2025
2025-05-01,4,msa,Average on Saturdays,138650.4,2025
2025-05-01,4,total,Total,6696446,2025
2025-05-01,5,max,Daily Peak,616380,2025
2025-05-01,5,mdo,Average on Sundays,167702,2025
2025-05-01,5,mdu,Average on Business Days,585082.619047619,2025
2025-05-01,5,msa,Average on Saturdays,314654,2025
2025-05-01,5,total,Total,14744462,2025
2025-06-01,4,max,Daily Peak,271732,2025
2025-06-01,4,mdo,Average on Sundays,77674,2025
2025-06-01,4,mdu,Average on Business Days,252531.1,2025
2025-06-01,4,msa,Average on Saturdays,134252.25,2025
2025-06-01,4,total,Total,6077931,2025
2025-06-01,5,max,Daily Peak,601062,2025
2025-06-01,5,mdo,Average on Sundays,163672.4,2025
2025-06-01,5,mdu,Average on Business Days,568107.75,2025
2025-06-01,5,msa,Average on Saturdays,310945,2025
2025-06-01,5,total,Total,13649680,2025
2025-07-01,4,max,Daily Peak,261238,2025
2025-07-01,4,mdo,Average on Sundays,77584.5,2025
2025-07-01,4,mdu,Average on Business Days,229230.34782608695,2025
2025-07-01,4,msa,Average on Saturdays,130989.75,2025
2025-07-01,4,total,Total,6106595,2025
2025-07-01,5,max,Daily Peak,563963,2025
2025-07-01,5,mdo,Average on Sundays,163541.5,2025
2025-07-01,5,mdu,Average on Business Days,528162.5217391305,2025
2025-07-01,5,msa,Average on Saturdays,305509.25,2025
2025-07-01,5,total,Total,14023941,2025
2025-08-01,4,max,Daily Peak,284859,2025
2025-08-01,4,mdo,Average on Sundays,82249.6,2025
2025-08-01,4,mdu,Average on Business Days,266920.8095238095,2025
2025-08-01,4,msa,Average on Saturdays,137233,2025
2025-08-01,4,total,Total,6702750,2025
2025-08-01,5,max,Daily Peak,600990,2025
2025-08-01,5,mdo,Average on Sundays,164482.4,2025
2025-08-01,5,mdu,Average on Business Days,580052.7142857143,2025
2025-08-01,5,msa,Average on Saturdays,313349.2,2025
2025-08-01,5,total,Total,14570265,2025
2025-09-01,4,max,Daily Peak,294203,2025
2025-09-01,4,mdo,Average on Sundays,85202.25,2025
2025-09-01,4,mdu,Average on Business Days,266036.7272727273,2025
2025-09-01,4,msa,Average on Saturdays,134989,2025
2025-09-01,4,total,Total,6733573,2025
2025-09-01,5,max,Daily Peak,614544,2025
2025-09-01,5,mdo,Average on Sundays,175084.25,2025
2025-09-01,5,mdu,Average on Business Days,592211.4090909091,2025
2025-09-01,5,msa,Average on Saturdays,324394,2025
2025-09-01,5,total,Total,15026564,2025
2025-10-01,4,max,Daily Peak,277724,2025
2025-10-01,4,mdo,Average on Sundays,77290.75,2025
2025-10-01,4,mdu,Average on Business Days,261963.4347826087,2025
2025-10-01,4,msa,Average on Saturdays,131330.5,2025
2025-10-01,4,total,Total,6859644,2025
2025-10-01,5,max,Daily Peak,608458,2025
2025-10-01,5,mdo,Average on Sundays,170558.5,2025
2025-10-01,5,mdu,Average on Business Days,586872.2608695652,2025
2025-10-01,5,msa,Average on Saturdays,315746.75,2025
2025-10-01,5,total,Total,15443283,2025
2025-11-01,4,max,Daily Peak,285297,2025
2025-11-01,4,mdo,Average on Sundays,61941,2025
2025-11-01,4,mdu,Average on Business Days,267267.36842105264,2025
2025-11-01,4,msa,Average on Saturdays,146406,2025
2025-11-01,4,total,Total,6228973,2025
2025-11-01,5,max,Daily Peak,629098,2025
2025-11-01,5,mdo,Average on Sundays,184268,2025
2025-11-01,5,mdu,Average on Business Days,602575.2631578947,2025
2025-11-01,5,msa,Average on Saturdays,324402.4,2025
2025-11-01,5,total,Total,14253594,2025
2025-12-01,4,max,Daily Peak,278446,2025
2025-12-01,4,mdo,Average on Sundays,85522,2025
2025-12-01,4,mdu,Average on Business Days,220238.72727272726,2025
2025-12-01,4,msa,Average on Saturdays,133005,2025
2025-12-01,4,total,Total,5754288,2025
2025-12-01,5,max,Daily Peak,666843,2025
2025-12-01,5,mdo,Average on Sundays,194405.5,2025
2025-12-01,5,mdu,Average on Business Days,523422.8636363636,2025
2025-12-01,5,msa,Average on Saturdays,335979.5,2025
2025-12-01,5,total,Total,13739236,2025
2026-01-01,4,max,Daily Peak,250206,2026
2026-01-01,4,mdo,Average on Sundays,68021.75,2026
2026-01-01,4,mdu,Average on Business Days,218775.85714285713,2026
2026-01-01,4,msa,Average on Saturdays,117413.4,2026
2026-01-01,4,total,Total,5489583,2026
2026-01-01,5,max,Daily Peak,569845,2026
2026-01-01,5,mdo,Average on Sundays,157645.25,2026
2026-01-01,5,mdu,Average on Business Days,511826.14285714284,2026
2026-01-01,5,msa,Average on Saturdays,282989.2,2026
2026-01-01,5,total,Total,12889064,2026
2026-02-01,4,max,Daily Peak,294098,2026
2026-02-01,4,mdo,Average on Sundays,97064.25,2026
2026-02-01,4,mdu,Average on Business Days,258443.66666666666,2026
2026-02-01,4,msa,Average on Saturdays,152943.25,2026
2026-02-01,4,total,Total,5890435,2026
2026-02-01,5,max,Daily Peak,620771,2026
2026-02-01,5,mdo,Average on Sundays,185654.25,2026
2026-02-01,5,mdu,Average on Business Days,582619.0555555555,2026
2026-02-01,5,msa,Average on Saturdays,326315.5,2026
2026-02-01,5,total,Total,13121664,2026
2026-03-01,4,max,Daily Peak,300017,2026
2026-03-01,4,mdo,Average on Sundays,82263.6,2026
2026-03-01,4,mdu,Average on Business Days,280802.1818181818,2026
2026-03-01,4,msa,Average on Saturdays,145626.25,2026
2026-03-01,4,total,Total,7171471,2026
2026-03-01,5,max,Daily Peak,638414,2026
2026-03-01,5,mdo,Average on Sundays,184183.4,2026
2026-03-01,5,mdu,Average on Business Days,617927.6363636364,2026
2026-03-01,5,msa,Average on Saturdays,339719.5,2026
2026-03-01,5,total,Total,15874203,2026
2026-04-01,5,max,Daily Peak,640805,2026
2026-04-01,5,mdo,Average on Sundays,176865,2026
2026-04-01,5,mdu,Average on Business Days,626541.2,2026
2026-04-01,5,msa,Average on Saturdays,312193,2026
2026-04-01,5,total,Total,7458145,2026
