date,year,line_number,station_code,station_name,passengers
2020-09-27,2020,5,NA,Santo Amaro,16927
2020-09-27,2020,5,NA,Vila das Belezas,3260
2020-09-28,2020,4,NA,Butantã,20819
2020-09-28,2020,4,NA,Faria Lima,14321
2020-09-28,2020,4,NA,Fradique Coutinho,7139
2020-09-28,2020,4,NA,Higienópolis - Mackenzie,7805
2020-09-28,2020,4,NA,Luz,5051
2020-09-28,2020,4,NA,Oscar Freire,11963
2020-09-28,2020,4,NA,Paulista,8716
2020-09-28,2020,4,NA,Pinheiros,2957
2020-09-28,2020,4,NA,São Paulo - Morumbi,23042
2020-09-28,2020,5,NA,AACD-Servidor,5398
2020-09-28,2020,5,NA,Adolfo Pinheiro,5082
2020-09-28,2020,5,NA,Alto da Boa Vista,2571
2020-09-28,2020,5,NA,Borba Gato,3782
2020-09-28,2020,5,NA,Brooklin,7174
2020-09-28,2020,5,NA,Campo Belo,4801
2020-09-28,2020,5,NA,Campo Limpo,23907
2020-09-28,2020,5,NA,Capão Redondo,56582
2020-09-28,2020,5,NA,Chácara Klabin,38089
2020-09-28,2020,5,NA,Eucaliptos,8795
2020-09-28,2020,5,NA,Giovanni Gronchi,13158
2020-09-28,2020,5,NA,Hospital São Paulo,5791
2020-09-28,2020,5,NA,Largo Treze,18360
2020-09-28,2020,5,NA,Moema,9283
2020-09-28,2020,5,NA,Santa Cruz,40358
2020-09-28,2020,5,NA,Santo Amaro,49616
2020-09-28,2020,5,NA,Vila das Belezas,8071
2020-09-29,2020,4,NA,Butantã,20983
2020-09-29,2020,4,NA,Faria Lima,15157
2020-09-29,2020,4,NA,Fradique Coutinho,7942
2020-09-29,2020,4,NA,Higienópolis - Mackenzie,8351
2020-09-29,2020,4,NA,Luz,5398
2020-09-29,2020,4,NA,Oscar Freire,12933
2020-09-29,2020,4,NA,Paulista,9357
2020-09-29,2020,4,NA,Pinheiros,3140
2020-09-29,2020,4,NA,São Paulo - Morumbi,23992
2020-09-29,2020,5,NA,AACD-Servidor,5547
2020-09-29,2020,5,NA,Adolfo Pinheiro,5238
2020-09-29,2020,5,NA,Alto da Boa Vista,2708
2020-09-29,2020,5,NA,Borba Gato,3917
2020-09-29,2020,5,NA,Brooklin,7497
2020-09-29,2020,5,NA,Campo Belo,4914
2020-09-29,2020,5,NA,Campo Limpo,24136
2020-09-29,2020,5,NA,Capão Redondo,59099
2020-09-29,2020,5,NA,Chácara Klabin,40057
2020-09-29,2020,5,NA,Eucaliptos,9444
2020-09-29,2020,5,NA,Giovanni Gronchi,13692
2020-09-29,2020,5,NA,Hospital São Paulo,5953
2020-09-29,2020,5,NA,Largo Treze,19207
2020-09-29,2020,5,NA,Moema,9986
2020-09-29,2020,5,NA,Santa Cruz,41371
2020-09-29,2020,5,NA,Santo Amaro,51242
2020-09-29,2020,5,NA,Vila das Belezas,8152
2020-09-30,2020,4,NA,Butantã,21633
2020-09-30,2020,4,NA,Faria Lima,15597
2020-09-30,2020,4,NA,Fradique Coutinho,8033
2020-09-30,2020,4,NA,Higienópolis - Mackenzie,8551
2020-09-30,2020,4,NA,Luz,5720
2020-09-30,2020,4,NA,Oscar Freire,13097
2020-09-30,2020,4,NA,Paulista,9302
2020-09-30,2020,4,NA,Pinheiros,3577
2020-09-30,2020,4,NA,São Paulo - Morumbi,24366
2020-09-30,2020,5,NA,AACD-Servidor,5844
2020-09-30,2020,5,NA,Adolfo Pinheiro,5604
2020-09-30,2020,5,NA,Alto da Boa Vista,2617
2020-09-30,2020,5,NA,Borba Gato,4040
2020-09-30,2020,5,NA,Brooklin,7841
2020-09-30,2020,5,NA,Campo Belo,5160
2020-09-30,2020,5,NA,Campo Limpo,24974
2020-09-30,2020,5,NA,Capão Redondo,60816
2020-09-30,2020,5,NA,Chácara Klabin,40699
2020-09-30,2020,5,NA,Eucaliptos,9743
2020-09-30,2020,5,NA,Giovanni Gronchi,14186
2020-09-30,2020,5,NA,Hospital São Paulo,6045
2020-09-30,2020,5,NA,Largo Treze,19806
2020-09-30,2020,5,NA,Moema,9981
2020-09-30,2020,5,NA,Santa Cruz,41793
2020-09-30,2020,5,NA,Santo Amaro,52398
2020-09-30,2020,5,NA,Vila das Belezas,8447
2020-10-01,2020,4,NA,Butantã,21719
2020-10-01,2020,4,NA,Faria Lima,15811
2020-10-01,2020,4,NA,Fradique Coutinho,8108
2020-10-01,2020,4,NA,Higienópolis - Mackenzie,8660
2020-10-01,2020,4,NA,Luz,5565
2020-10-01,2020,4,NA,Oscar Freire,13162
2020-10-01,2020,4,NA,Paulista,9539
2020-10-01,2020,4,NA,Pinheiros,3191
2020-10-01,2020,4,NA,São Paulo - Morumbi,24802
2020-10-01,2020,5,NA,AACD-Servidor,5728
2020-10-01,2020,5,NA,Adolfo Pinheiro,5578
2020-10-01,2020,5,NA,Alto da Boa Vista,2717
2020-10-01,2020,5,NA,Borba Gato,4028
2020-10-01,2020,5,NA,Brooklin,8041
2020-10-01,2020,5,NA,Campo Belo,5161
2020-10-01,2020,5,NA,Campo Limpo,24978
2020-10-01,2020,5,NA,Capão Redondo,60960
2020-10-01,2020,5,NA,Chácara Klabin,41001
2020-10-01,2020,5,NA,Eucaliptos,9907
2020-10-01,2020,5,NA,Giovanni Gronchi,14487
2020-10-01,2020,5,NA,Hospital São Paulo,6090
2020-10-01,2020,5,NA,Largo Treze,20024
2020-10-01,2020,5,NA,Moema,10208
2020-10-01,2020,5,NA,Santa Cruz,41994
2020-10-01,2020,5,NA,Santo Amaro,52635
2020-10-01,2020,5,NA,Vila das Belezas,8674
2020-10-02,2020,4,NA,Butantã,22513
2020-10-02,2020,4,NA,Faria Lima,16666
2020-10-02,2020,4,NA,Fradique Coutinho,8376
2020-10-02,2020,4,NA,Higienópolis - Mackenzie,9275
2020-10-02,2020,4,NA,Luz,5650
2020-10-02,2020,4,NA,Oscar Freire,12944
2020-10-02,2020,4,NA,Paulista,9462
2020-10-02,2020,4,NA,Pinheiros,3287
2020-10-02,2020,4,NA,São Paulo - Morumbi,25448
2020-10-02,2020,5,NA,AACD-Servidor,5710
2020-10-02,2020,5,NA,Adolfo Pinheiro,5702
2020-10-02,2020,5,NA,Alto da Boa Vista,2770
2020-10-02,2020,5,NA,Borba Gato,3900
2020-10-02,2020,5,NA,Brooklin,8135
2020-10-02,2020,5,NA,Campo Belo,5296
2020-10-02,2020,5,NA,Campo Limpo,26159
2020-10-02,2020,5,NA,Capão Redondo,62862
2020-10-02,2020,5,NA,Chácara Klabin,41198
2020-10-02,2020,5,NA,Eucaliptos,10231
2020-10-02,2020,5,NA,Giovanni Gronchi,15244
2020-10-02,2020,5,NA,Hospital São Paulo,5902
2020-10-02,2020,5,NA,Largo Treze,20595
2020-10-02,2020,5,NA,Moema,10434
2020-10-02,2020,5,NA,Santa Cruz,43371
2020-10-02,2020,5,NA,Santo Amaro,53837
2020-10-02,2020,5,NA,Vila das Belezas,9117
2020-10-03,2020,4,NA,Butantã,14567
2020-10-03,2020,4,NA,Faria Lima,8882
2020-10-03,2020,4,NA,Fradique Coutinho,5045
2020-10-03,2020,4,NA,Higienópolis - Mackenzie,4878
2020-10-03,2020,4,NA,Luz,4260
2020-10-03,2020,4,NA,Oscar Freire,6551
2020-10-03,2020,4,NA,Paulista,4148
2020-10-03,2020,4,NA,Pinheiros,1522
2020-10-03,2020,4,NA,São Paulo - Morumbi,15681
2020-10-03,2020,5,NA,AACD-Servidor,2328
2020-10-03,2020,5,NA,Adolfo Pinheiro,3389
2020-10-03,2020,5,NA,Alto da Boa Vista,1269
2020-10-03,2020,5,NA,Borba Gato,1659
2020-10-03,2020,5,NA,Brooklin,3987
2020-10-03,2020,5,NA,Campo Belo,2325
2020-10-03,2020,5,NA,Campo Limpo,17453
2020-10-03,2020,5,NA,Capão Redondo,41971
2020-10-03,2020,5,NA,Chácara Klabin,21559
2020-10-03,2020,5,NA,Eucaliptos,5770
2020-10-03,2020,5,NA,Giovanni Gronchi,9900
2020-10-03,2020,5,NA,Hospital São Paulo,2356
2020-10-03,2020,5,NA,Largo Treze,14516
2020-10-03,2020,5,NA,Moema,4911
2020-10-03,2020,5,NA,Santa Cruz,27849
2020-10-03,2020,5,NA,Santo Amaro,31835
2020-10-03,2020,5,NA,Vila das Belezas,6479
2020-10-04,2020,4,NA,Butantã,7494
2020-10-04,2020,4,NA,Faria Lima,3631
2020-10-04,2020,4,NA,Fradique Coutinho,2165
2020-10-04,2020,4,NA,Higienópolis - Mackenzie,3688
2020-10-04,2020,4,NA,Luz,1447
2020-10-04,2020,4,NA,Oscar Freire,2922
2020-10-04,2020,4,NA,Paulista,2250
2020-10-04,2020,4,NA,Pinheiros,718
2020-10-04,2020,4,NA,São Paulo - Morumbi,7819
2020-10-04,2020,5,NA,AACD-Servidor,1450
2020-10-04,2020,5,NA,Adolfo Pinheiro,1161
2020-10-04,2020,5,NA,Alto da Boa Vista,423
2020-10-04,2020,5,NA,Borba Gato,566
2020-10-04,2020,5,NA,Brooklin,1868
2020-10-04,2020,5,NA,Campo Belo,1067
2020-10-04,2020,5,NA,Campo Limpo,8691
2020-10-04,2020,5,NA,Capão Redondo,20888
2020-10-04,2020,5,NA,Chácara Klabin,12068
2020-10-04,2020,5,NA,Eucaliptos,2692
2020-10-04,2020,5,NA,Giovanni Gronchi,5440
2020-10-04,2020,5,NA,Hospital São Paulo,1282
2020-10-04,2020,5,NA,Largo Treze,5155
2020-10-04,2020,5,NA,Moema,2144
2020-10-04,2020,5,NA,Santa Cruz,14908
2020-10-04,2020,5,NA,Santo Amaro,16366
2020-10-04,2020,5,NA,Vila das Belezas,3324
2020-10-05,2020,4,NA,Butantã,22005
2020-10-05,2020,4,NA,Faria Lima,15507
2020-10-05,2020,4,NA,Fradique Coutinho,7717
2020-10-05,2020,4,NA,Higienópolis - Mackenzie,8372
2020-10-05,2020,4,NA,Luz,5653
2020-10-05,2020,4,NA,Oscar Freire,12625
2020-10-05,2020,4,NA,Paulista,9334
2020-10-05,2020,4,NA,Pinheiros,3030
2020-10-05,2020,4,NA,São Paulo - Morumbi,24972
2020-10-05,2020,5,NA,AACD-Servidor,5681
2020-10-05,2020,5,NA,Adolfo Pinheiro,5904
2020-10-05,2020,5,NA,Alto da Boa Vista,2911
2020-10-05,2020,5,NA,Borba Gato,4151
2020-10-05,2020,5,NA,Brooklin,7625
2020-10-05,2020,5,NA,Campo Belo,5018
2020-10-05,2020,5,NA,Campo Limpo,24929
2020-10-05,2020,5,NA,Capão Redondo,61389
2020-10-05,2020,5,NA,Chácara Klabin,40271
2020-10-05,2020,5,NA,Eucaliptos,9432
2020-10-05,2020,5,NA,Giovanni Gronchi,14380
2020-10-05,2020,5,NA,Hospital São Paulo,5850
2020-10-05,2020,5,NA,Largo Treze,20899
2020-10-05,2020,5,NA,Moema,9904
2020-10-05,2020,5,NA,Santa Cruz,42632
2020-10-05,2020,5,NA,Santo Amaro,52636
2020-10-05,2020,5,NA,Vila das Belezas,8753
2020-10-06,2020,4,NA,Butantã,22057
2020-10-06,2020,4,NA,Faria Lima,16357
2020-10-06,2020,4,NA,Fradique Coutinho,8254
2020-10-06,2020,4,NA,Higienópolis - Mackenzie,8658
2020-10-06,2020,4,NA,Luz,5896
2020-10-06,2020,4,NA,Oscar Freire,13137
2020-10-06,2020,4,NA,Paulista,9784
2020-10-06,2020,4,NA,Pinheiros,3207
2020-10-06,2020,4,NA,São Paulo - Morumbi,25767
2020-10-06,2020,5,NA,AACD-Servidor,5789
2020-10-06,2020,5,NA,Adolfo Pinheiro,6041
2020-10-06,2020,5,NA,Alto da Boa Vista,2969
2020-10-06,2020,5,NA,Borba Gato,4028
2020-10-06,2020,5,NA,Brooklin,7997
2020-10-06,2020,5,NA,Campo Belo,5275
2020-10-06,2020,5,NA,Campo Limpo,25739
2020-10-06,2020,5,NA,Capão Redondo,62299
2020-10-06,2020,5,NA,Chácara Klabin,41967
2020-10-06,2020,5,NA,Eucaliptos,9979
2020-10-06,2020,5,NA,Giovanni Gronchi,14785
2020-10-06,2020,5,NA,Hospital São Paulo,6143
2020-10-06,2020,5,NA,Largo Treze,21558
2020-10-06,2020,5,NA,Moema,10531
2020-10-06,2020,5,NA,Santa Cruz,43409
2020-10-06,2020,5,NA,Santo Amaro,53291
2020-10-06,2020,5,NA,Vila das Belezas,8798
2020-10-07,2020,4,NA,Butantã,22300
2020-10-07,2020,4,NA,Faria Lima,16412
2020-10-07,2020,4,NA,Fradique Coutinho,8482
2020-10-07,2020,4,NA,Higienópolis - Mackenzie,8686
2020-10-07,2020,4,NA,Luz,5708
2020-10-07,2020,4,NA,Oscar Freire,13383
2020-10-07,2020,4,NA,Paulista,9595
2020-10-07,2020,4,NA,Pinheiros,3206
2020-10-07,2020,4,NA,São Paulo - Morumbi,25892
2020-10-07,2020,5,NA,AACD-Servidor,5951
2020-10-07,2020,5,NA,Adolfo Pinheiro,6097
2020-10-07,2020,5,NA,Alto da Boa Vista,2943
2020-10-07,2020,5,NA,Borba Gato,4461
2020-10-07,2020,5,NA,Brooklin,8130
2020-10-07,2020,5,NA,Campo Belo,5296
2020-10-07,2020,5,NA,Campo Limpo,25967
2020-10-07,2020,5,NA,Capão Redondo,63384
2020-10-07,2020,5,NA,Chácara Klabin,42248
2020-10-07,2020,5,NA,Eucaliptos,10257
2020-10-07,2020,5,NA,Giovanni Gronchi,15039
2020-10-07,2020,5,NA,Hospital São Paulo,6190
2020-10-07,2020,5,NA,Largo Treze,22157
2020-10-07,2020,5,NA,Moema,10669
2020-10-07,2020,5,NA,Santa Cruz,43877
2020-10-07,2020,5,NA,Santo Amaro,54135
2020-10-07,2020,5,NA,Vila das Belezas,9038
2020-10-08,2020,4,NA,Butantã,22037
2020-10-08,2020,4,NA,Faria Lima,16304
2020-10-08,2020,4,NA,Fradique Coutinho,8431
2020-10-08,2020,4,NA,Higienópolis - Mackenzie,8771
2020-10-08,2020,4,NA,Luz,5913
2020-10-08,2020,4,NA,Oscar Freire,10868
2020-10-08,2020,4,NA,Paulista,9743
2020-10-08,2020,4,NA,Pinheiros,3185
2020-10-08,2020,4,NA,São Paulo - Morumbi,25434
2020-10-08,2020,5,NA,AACD-Servidor,5703
2020-10-08,2020,5,NA,Adolfo Pinheiro,5726
2020-10-08,2020,5,NA,Alto da Boa Vista,2831
2020-10-08,2020,5,NA,Borba Gato,4207
2020-10-08,2020,5,NA,Brooklin,8011
2020-10-08,2020,5,NA,Campo Belo,5275
2020-10-08,2020,5,NA,Campo Limpo,25515
2020-10-08,2020,5,NA,Capão Redondo,62370
2020-10-08,2020,5,NA,Chácara Klabin,41596
2020-10-08,2020,5,NA,Eucaliptos,10130
2020-10-08,2020,5,NA,Giovanni Gronchi,14595
2020-10-08,2020,5,NA,Hospital São Paulo,6067
2020-10-08,2020,5,NA,Largo Treze,21426
2020-10-08,2020,5,NA,Moema,10328
2020-10-08,2020,5,NA,Santa Cruz,42953
2020-10-08,2020,5,NA,Santo Amaro,54047
2020-10-08,2020,5,NA,Vila das Belezas,9195
2020-10-09,2020,4,NA,Butantã,22232
2020-10-09,2020,4,NA,Faria Lima,15893
2020-10-09,2020,4,NA,Fradique Coutinho,8094
2020-10-09,2020,4,NA,Higienópolis - Mackenzie,8664
2020-10-09,2020,4,NA,Luz,5793
2020-10-09,2020,4,NA,Oscar Freire,13086
2020-10-09,2020,4,NA,Paulista,9080
2020-10-09,2020,4,NA,Pinheiros,3074
2020-10-09,2020,4,NA,São Paulo - Morumbi,25641
2020-10-09,2020,5,NA,AACD-Servidor,5441
2020-10-09,2020,5,NA,Adolfo Pinheiro,5737
2020-10-09,2020,5,NA,Alto da Boa Vista,2853
2020-10-09,2020,5,NA,Borba Gato,4053
2020-10-09,2020,5,NA,Brooklin,8020
2020-10-09,2020,5,NA,Campo Belo,5211
2020-10-09,2020,5,NA,Campo Limpo,25180
2020-10-09,2020,5,NA,Capão Redondo,62419
2020-10-09,2020,5,NA,Chácara Klabin,41364
2020-10-09,2020,5,NA,Eucaliptos,10067
2020-10-09,2020,5,NA,Giovanni Gronchi,15411
2020-10-09,2020,5,NA,Hospital São Paulo,5890
2020-10-09,2020,5,NA,Largo Treze,21673
2020-10-09,2020,5,NA,Moema,10433
2020-10-09,2020,5,NA,Santa Cruz,44243
2020-10-09,2020,5,NA,Santo Amaro,54331
2020-10-09,2020,5,NA,Vila das Belezas,8637
2020-10-10,2020,4,NA,Butantã,16170
2020-10-10,2020,4,NA,Faria Lima,9341
2020-10-10,2020,4,NA,Fradique Coutinho,5241
2020-10-10,2020,4,NA,Higienópolis - Mackenzie,5132
2020-10-10,2020,4,NA,Luz,4842
2020-10-10,2020,4,NA,Oscar Freire,6501
2020-10-10,2020,4,NA,Paulista,4293
2020-10-10,2020,4,NA,Pinheiros,1491
2020-10-10,2020,4,NA,São Paulo - Morumbi,17276
2020-10-10,2020,5,NA,AACD-Servidor,2288
2020-10-10,2020,5,NA,Adolfo Pinheiro,3863
2020-10-10,2020,5,NA,Alto da Boa Vista,1321
2020-10-10,2020,5,NA,Borba Gato,1692
2020-10-10,2020,5,NA,Brooklin,4054
2020-10-10,2020,5,NA,Campo Belo,2304
2020-10-10,2020,5,NA,Campo Limpo,18958
2020-10-10,2020,5,NA,Capão Redondo,46049
2020-10-10,2020,5,NA,Chácara Klabin,22952
2020-10-10,2020,5,NA,Eucaliptos,6081
2020-10-10,2020,5,NA,Giovanni Gronchi,10603
2020-10-10,2020,5,NA,Hospital São Paulo,2208
2020-10-10,2020,5,NA,Largo Treze,19124
2020-10-10,2020,5,NA,Moema,5150
2020-10-10,2020,5,NA,Santa Cruz,29550
2020-10-10,2020,5,NA,Santo Amaro,34848
2020-10-10,2020,5,NA,Vila das Belezas,7213
2020-10-11,2020,4,NA,Butantã,8250
2020-10-11,2020,4,NA,Faria Lima,4878
2020-10-11,2020,4,NA,Fradique Coutinho,2572
2020-10-11,2020,4,NA,Higienópolis - Mackenzie,3028
2020-10-11,2020,4,NA,Luz,1578
2020-10-11,2020,4,NA,Oscar Freire,3112
2020-10-11,2020,4,NA,Paulista,2501
2020-10-11,2020,4,NA,Pinheiros,804
2020-10-11,2020,4,NA,São Paulo - Morumbi,9350
2020-10-11,2020,5,NA,AACD-Servidor,1579
2020-10-11,2020,5,NA,Adolfo Pinheiro,1368
2020-10-11,2020,5,NA,Alto da Boa Vista,465
2020-10-11,2020,5,NA,Borba Gato,654
2020-10-11,2020,5,NA,Brooklin,2029
2020-10-11,2020,5,NA,Campo Belo,1077
2020-10-11,2020,5,NA,Campo Limpo,10263
2020-10-11,2020,5,NA,Capão Redondo,24102
2020-10-11,2020,5,NA,Chácara Klabin,12827
2020-10-11,2020,5,NA,Eucaliptos,3120
2020-10-11,2020,5,NA,Giovanni Gronchi,6519
2020-10-11,2020,5,NA,Hospital São Paulo,1232
2020-10-11,2020,5,NA,Largo Treze,6857
2020-10-11,2020,5,NA,Moema,2305
2020-10-11,2020,5,NA,Santa Cruz,16376
2020-10-11,2020,5,NA,Santo Amaro,18376
2020-10-11,2020,5,NA,Vila das Belezas,3852
2020-10-12,2020,4,NA,Butantã,9787
2020-10-12,2020,4,NA,Faria Lima,4903
2020-10-12,2020,4,NA,Fradique Coutinho,2648
2020-10-12,2020,4,NA,Higienópolis - Mackenzie,3324
2020-10-12,2020,4,NA,Luz,1867
2020-10-12,2020,4,NA,Oscar Freire,3718
2020-10-12,2020,4,NA,Paulista,3009
2020-10-12,2020,4,NA,Pinheiros,896
2020-10-12,2020,4,NA,São Paulo - Morumbi,9988
2020-10-12,2020,5,NA,AACD-Servidor,1981
2020-10-12,2020,5,NA,Adolfo Pinheiro,1531
2020-10-12,2020,5,NA,Alto da Boa Vista,572
2020-10-12,2020,5,NA,Borba Gato,870
2020-10-12,2020,5,NA,Brooklin,2504
2020-10-12,2020,5,NA,Campo Belo,1459
2020-10-12,2020,5,NA,Campo Limpo,11856
2020-10-12,2020,5,NA,Capão Redondo,27689
2020-10-12,2020,5,NA,Chácara Klabin,15422
2020-10-12,2020,5,NA,Eucaliptos,3755
2020-10-12,2020,5,NA,Giovanni Gronchi,6857
2020-10-12,2020,5,NA,Hospital São Paulo,1575
2020-10-12,2020,5,NA,Largo Treze,8087
2020-10-12,2020,5,NA,Moema,3348
2020-10-12,2020,5,NA,Santa Cruz,20691
2020-10-12,2020,5,NA,Santo Amaro,20979
2020-10-12,2020,5,NA,Vila das Belezas,4118
2020-10-13,2020,4,NA,Butantã,22689
2020-10-13,2020,4,NA,Faria Lima,16209
2020-10-13,2020,4,NA,Fradique Coutinho,8358
2020-10-13,2020,4,NA,Higienópolis - Mackenzie,8354
2020-10-13,2020,4,NA,Luz,5714
2020-10-13,2020,4,NA,Oscar Freire,13390
2020-10-13,2020,4,NA,Paulista,9833
2020-10-13,2020,4,NA,Pinheiros,3247
2020-10-13,2020,4,NA,São Paulo - Morumbi,25967
2020-10-13,2020,5,NA,AACD-Servidor,5444
2020-10-13,2020,5,NA,Adolfo Pinheiro,5984
2020-10-13,2020,5,NA,Alto da Boa Vista,3031
2020-10-13,2020,5,NA,Borba Gato,4416
2020-10-13,2020,5,NA,Brooklin,8128
2020-10-13,2020,5,NA,Campo Belo,5246
2020-10-13,2020,5,NA,Campo Limpo,25636
2020-10-13,2020,5,NA,Capão Redondo,63461
2020-10-13,2020,5,NA,Chácara Klabin,42287
2020-10-13,2020,5,NA,Eucaliptos,9998
2020-10-13,2020,5,NA,Giovanni Gronchi,14937
2020-10-13,2020,5,NA,Hospital São Paulo,6355
2020-10-13,2020,5,NA,Largo Treze,21532
2020-10-13,2020,5,NA,Moema,10768
2020-10-13,2020,5,NA,Santa Cruz,45028
2020-10-13,2020,5,NA,Santo Amaro,54851
2020-10-13,2020,5,NA,Vila das Belezas,9000
2020-10-14,2020,4,NA,Butantã,22836
2020-10-14,2020,4,NA,Faria Lima,16397
2020-10-14,2020,4,NA,Fradique Coutinho,8702
2020-10-14,2020,4,NA,Higienópolis - Mackenzie,9042
2020-10-14,2020,4,NA,Luz,5850
2020-10-14,2020,4,NA,Oscar Freire,13602
2020-10-14,2020,4,NA,Paulista,10106
2020-10-14,2020,4,NA,Pinheiros,3362
2020-10-14,2020,4,NA,São Paulo - Morumbi,25882
2020-10-14,2020,5,NA,AACD-Servidor,5498
2020-10-14,2020,5,NA,Adolfo Pinheiro,6002
2020-10-14,2020,5,NA,Alto da Boa Vista,3016
2020-10-14,2020,5,NA,Borba Gato,4383
2020-10-14,2020,5,NA,Brooklin,8369
2020-10-14,2020,5,NA,Campo Belo,5408
2020-10-14,2020,5,NA,Campo Limpo,25758
2020-10-14,2020,5,NA,Capão Redondo,63131
2020-10-14,2020,5,NA,Chácara Klabin,42950
2020-10-14,2020,5,NA,Eucaliptos,10318
2020-10-14,2020,5,NA,Giovanni Gronchi,14703
2020-10-14,2020,5,NA,Hospital São Paulo,6419
2020-10-14,2020,5,NA,Largo Treze,21154
2020-10-14,2020,5,NA,Moema,10720
2020-10-14,2020,5,NA,Santa Cruz,44251
2020-10-14,2020,5,NA,Santo Amaro,55485
2020-10-14,2020,5,NA,Vila das Belezas,9023
2020-10-15,2020,4,NA,Butantã,22164
2020-10-15,2020,4,NA,Faria Lima,16137
2020-10-15,2020,4,NA,Fradique Coutinho,8614
2020-10-15,2020,4,NA,Higienópolis - Mackenzie,8993
2020-10-15,2020,4,NA,Luz,5695
2020-10-15,2020,4,NA,Oscar Freire,13694
2020-10-15,2020,4,NA,Paulista,9889
2020-10-15,2020,4,NA,Pinheiros,3218
2020-10-15,2020,4,NA,São Paulo - Morumbi,25623
2020-10-15,2020,5,NA,AACD-Servidor,5660
2020-10-15,2020,5,NA,Adolfo Pinheiro,5895
2020-10-15,2020,5,NA,Alto da Boa Vista,2979
2020-10-15,2020,5,NA,Borba Gato,4194
2020-10-15,2020,5,NA,Brooklin,8084
2020-10-15,2020,5,NA,Campo Belo,5242
2020-10-15,2020,5,NA,Campo Limpo,24770
2020-10-15,2020,5,NA,Capão Redondo,61842
2020-10-15,2020,5,NA,Chácara Klabin,42319
2020-10-15,2020,5,NA,Eucaliptos,10292
2020-10-15,2020,5,NA,Giovanni Gronchi,14712
2020-10-15,2020,5,NA,Hospital São Paulo,6416
2020-10-15,2020,5,NA,Largo Treze,20242
2020-10-15,2020,5,NA,Moema,10654
2020-10-15,2020,5,NA,Santa Cruz,43599
2020-10-15,2020,5,NA,Santo Amaro,54422
2020-10-15,2020,5,NA,Vila das Belezas,8629
2020-10-16,2020,4,NA,Butantã,23094
2020-10-16,2020,4,NA,Faria Lima,16751
2020-10-16,2020,4,NA,Fradique Coutinho,8886
2020-10-16,2020,4,NA,Higienópolis - Mackenzie,9520
2020-10-16,2020,4,NA,Luz,5777
2020-10-16,2020,4,NA,Oscar Freire,13712
2020-10-16,2020,4,NA,Paulista,9855
2020-10-16,2020,4,NA,Pinheiros,3322
2020-10-16,2020,4,NA,São Paulo - Morumbi,26595
2020-10-16,2020,5,NA,AACD-Servidor,5762
2020-10-16,2020,5,NA,Adolfo Pinheiro,6049
2020-10-16,2020,5,NA,Alto da Boa Vista,2896
2020-10-16,2020,5,NA,Borba Gato,4340
2020-10-16,2020,5,NA,Brooklin,8366
2020-10-16,2020,5,NA,Campo Belo,5380
2020-10-16,2020,5,NA,Campo Limpo,25750
2020-10-16,2020,5,NA,Capão Redondo,64025
2020-10-16,2020,5,NA,Chácara Klabin,42940
2020-10-16,2020,5,NA,Eucaliptos,10588
2020-10-16,2020,5,NA,Giovanni Gronchi,15405
2020-10-16,2020,5,NA,Hospital São Paulo,6115
2020-10-16,2020,5,NA,Largo Treze,21279
2020-10-16,2020,5,NA,Moema,10989
2020-10-16,2020,5,NA,Santa Cruz,44820
2020-10-16,2020,5,NA,Santo Amaro,56026
2020-10-16,2020,5,NA,Vila das Belezas,8904
2020-10-17,2020,4,NA,Butantã,15024
2020-10-17,2020,4,NA,Faria Lima,9206
2020-10-17,2020,4,NA,Fradique Coutinho,5422
2020-10-17,2020,4,NA,Higienópolis - Mackenzie,5351
2020-10-17,2020,4,NA,Luz,4450
2020-10-17,2020,4,NA,Oscar Freire,6764
2020-10-17,2020,4,NA,Paulista,4304
2020-10-17,2020,4,NA,Pinheiros,1541
2020-10-17,2020,4,NA,São Paulo - Morumbi,16318
2020-10-17,2020,5,NA,AACD-Servidor,2392
2020-10-17,2020,5,NA,Adolfo Pinheiro,3597
2020-10-17,2020,5,NA,Alto da Boa Vista,1473
2020-10-17,2020,5,NA,Borba Gato,1790
2020-10-17,2020,5,NA,Brooklin,4198
2020-10-17,2020,5,NA,Campo Belo,2464
2020-10-17,2020,5,NA,Campo Limpo,17445
2020-10-17,2020,5,NA,Capão Redondo,42789
2020-10-17,2020,5,NA,Chácara Klabin,23477
2020-10-17,2020,5,NA,Eucaliptos,6340
2020-10-17,2020,5,NA,Giovanni Gronchi,10016
2020-10-17,2020,5,NA,Hospital São Paulo,2308
2020-10-17,2020,5,NA,Largo Treze,16124
2020-10-17,2020,5,NA,Moema,5156
2020-10-17,2020,5,NA,Santa Cruz,29040
2020-10-17,2020,5,NA,Santo Amaro,33485
2020-10-17,2020,5,NA,Vila das Belezas,6599
2020-10-18,2020,4,NA,Butantã,7893
2020-10-18,2020,4,NA,Faria Lima,4397
2020-10-18,2020,4,NA,Fradique Coutinho,2587
2020-10-18,2020,4,NA,Higienópolis - Mackenzie,3089
2020-10-18,2020,4,NA,Luz,1486
2020-10-18,2020,4,NA,Oscar Freire,3089
2020-10-18,2020,4,NA,Paulista,2548
2020-10-18,2020,4,NA,Pinheiros,862
2020-10-18,2020,4,NA,São Paulo - Morumbi,8907
2020-10-18,2020,5,NA,AACD-Servidor,1502
2020-10-18,2020,5,NA,Adolfo Pinheiro,1206
